Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H18_019_Unicyclercontigs	140	82	65	58	44	32	5334224	5316291	5275970	5222833	4968035	4567190	92	604389	5323652	5489857	57.39	57.29	140461	140461	34173	25396	201569.5	195467.0	11	11	38	43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	96.969	1.0	0.0	0.41	0.11	604389.0	5323241.0	140461	140461	34173	25396	201559.0	195456.8	11	11	38	43	NK_H18_019__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_040_Unicyclercontigs	138	52	41	39	35	29	5558923	5535821	5513242	5496444	5423131	5199686	64	476123	5543775	5628259	57.14	57.11	214774	214774	72832	72554	225728.4	222340.1	10	10	27	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.501	1.0	0.0	0.0	0.04	476123.0	5543775.0	214774	214774	72832	72554	225728.4	222340.1	10	10	27	28	NK_H1_040__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2013_96200_Unicyclercontigs	99	50	33	30	27	21	5419930	5405332	5368521	5350859	5306066	5082455	58	926937	5411037	5473501	57.26	57.24	377692	377692	78965	75228	400473.8	395903.5	5	5	18	19	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4 + 1 part	9469	98.683	1.0	0.0	0.93	0.28	926937.0	5401143.0	377692	377692	78965	75228	400446.8	395876.9	5	5	18	19	KP_NORM_URN_2013_96200__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_001_Unicyclercontigs	107	46	35	32	28	19	5401696	5387560	5361973	5340253	5260201	4947507	52	911769	5391214	5457457	57.31	57.29	477754	477754	72643	53746	462453.8	456840.5	4	4	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.797	1.0	0.0	0.85	0.24	911769.0	5391088.0	477682	477682	72643	53746	462440.3	456827.2	4	4	18	19	NK_H1_001__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H15_047_Unicyclercontigs	127	70	61	52	43	32	5372519	5358435	5341139	5269932	5138838	4750259	77	513530	5363976	5450197	57.41	57.27	336245	336245	43422	39871	245401.5	241519.3	7	7	34	36	1.0	1.0	34065.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.413	1.0	0.0	0.48	0.11	513530.0	5363641.0	336245	336245	43422	39871	245339.2	241458.0	7	7	34	36	NK_H15_047__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_050_Unicyclercontigs	77	36	28	26	26	23	5233883	5221235	5196476	5182676	5182676	5084795	45	555519	5227164	5290296	57.46	57.4	271165	271165	99249	86318	301942.7	298339.4	7	7	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.805	1.0	0.0	0.27	0.02	555519.0	5227090.0	271165	271165	99249	86318	301939.9	298336.7	7	7	18	19	NK_H1_050__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H17_017_Unicyclercontigs	87	41	37	34	30	24	5190545	5176598	5161884	5139359	5075699	4849101	50	446785	5183151	5268854	57.54	57.42	287936	287936	72816	56677	260036.9	255807.2	8	8	21	23	1.0	1.0	248324.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.373	1.0	0.0	0.17	0.06	446785.0	5183151.0	287936	287936	70713	56677	256121.7	251955.6	8	8	22	23	NK_H17_017__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_97392_Unicyclercontigs	106	43	27	26	22	17	5213526	5196044	5158054	5153013	5079504	4897238	53	882748	5203138	5278244	57.61	57.57	387474	387474	95450	94141	452474.5	446036.1	5	5	15	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.591	1.0	0.0	0.15	0.08	882748.0	5203138.0	387474	387474	95450	94141	452474.5	446036.1	5	5	15	16	KP_NORM_URN_2014_97392__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_97677_Unicyclercontigs	69	25	19	17	15	13	5295309	5279706	5260165	5246311	5216412	5156120	33	1005345	5285119	5344598	57.45	57.41	719533	719533	134303	134303	634600.4	627538.1	3	3	9	9	1.0	1.0	17486.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.89	1.0	0.0	0.04	0.11	1005345.0	5285119.0	719533	719533	134303	134303	634573.1	627511.0	3	3	9	9	KP_NORM_URN_2014_97677__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_044_Unicyclercontigs	80	32	29	29	28	22	5466932	5453363	5443764	5443764	5424557	5189634	40	561337	5458806	5531653	57.48	57.43	316635	316635	86290	84731	319242.7	315038.6	7	7	19	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.684	1.0	0.0	0.2	0.04	561337.0	5458780.0	316635	316635	86290	84731	319241.5	315037.3	7	7	19	20	NK_H1_044__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_059_Unicyclercontigs	104	44	33	30	30	24	5465948	5451196	5422683	5403838	5403838	5198210	47	762565	5452964	5520552	57.46	57.43	291872	265529	86553	67046	355147.3	350799.3	6	7	20	21	1.0	1.0	762565.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.776	1.0	0.0	0.15	0.06	740606.0	5452964.0	265529	265529	86553	67046	314143.0	310297.0	7	7	21	22	NK_H1_059__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_97671_Unicyclercontigs	104	54	39	36	33	25	5561757	5547346	5506750	5488601	5434279	5119426	62	539890	5552620	5626740	57.19	57.15	264618	264618	58785	55816	274096.0	270485.3	8	8	23	24	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.685	1.0	0.0	0.11	0.11	539890.0	5552199.0	264618	264618	58785	55816	274088.9	270478.4	8	8	23	24	KP_NORM_URN_2014_97671__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_97411_Unicyclercontigs	106	55	45	42	37	29	5366827	5350395	5322397	5300386	5215347	4958699	62	541770	5355582	5447379	57.38	57.31	214690	214690	59887	59398	228121.2	224276.9	9	9	27	28	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.318	1.0	0.0	0.11	0.04	541770.0	5355582.0	214690	214690	59887	59398	228121.2	224276.9	9	9	27	28	KP_NORM_URN_2014_97411__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_101205_Unicyclercontigs	92	34	25	21	20	19	5445479	5428789	5406394	5382126	5360597	5326145	45	940086	5436393	5496158	57.29	57.25	375437	375437	97646	97646	468625.6	463529.7	5	5	15	15	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.913	1.0	0.0	0.33	0.24	940086.0	5436393.0	375437	375437	97646	97646	468625.6	463529.7	5	5	15	15	KP_NORM_URN_2014_101205__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_041_Unicyclercontigs	136	54	36	30	24	18	5372772	5350991	5307680	5259522	5154699	4956214	63	837304	5356703	5436326	57.15	57.1	350258	350258	86319	70612	365721.7	360365.2	6	6	17	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.538	1.0	0.0	0.02	0.04	837304.0	5356703.0	350258	350258	86319	70612	365721.7	360365.2	6	6	17	18	NK_H1_041__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2014_99206_Unicyclercontigs	76	36	22	21	20	15	5423230	5412579	5380881	5375630	5354092	5166062	41	997326	5416219	5473530	57.41	57.37	425551	425551	92980	92980	505382.1	500090.5	5	5	12	12	1.0	1.0	91704.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.976	1.0	0.0	0.3	0.3	997326.0	5416219.0	425551	425551	92980	92980	504741.2	499456.3	5	5	12	12	KP_NORM_URN_2014_99206__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_067_Unicyclercontigs	124	54	39	34	31	23	5705978	5685501	5653901	5615694	5561238	5283628	61	528086	5690894	5767603	57.23	57.21	279543	279543	88191	86443	300452.9	296456.9	7	7	21	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.67	1.0	0.0	0.0	0.02	528086.0	5690894.0	279543	279543	88191	86443	300452.9	296456.9	7	7	21	22	NK_H21_067__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2015_107962_Unicyclercontigs	122	56	40	39	36	27	5572157	5553081	5519377	5512126	5456210	5107341	66	782246	5559108	5635355	57.12	57.06	204154	204154	56713	51074	332154.6	327660.5	7	7	26	27	1.0	1.0	138379.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.65	1.0	0.0	0.43	0.09	782246.0	5559108.0	204154	204154	56713	51074	330477.4	326006.0	7	7	27	28	KP_NORM_URN_2015_107962__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2015_109056_Unicyclercontigs	115	59	47	41	34	25	4791593	4776566	4742031	4694786	4579144	4235838	64	606565	4780498	5294573	57.67	57.54	250817	153835	43269	2724	235846.0	212946.6	8	9	27	54	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	90.291	1.0	0.0	0.52	0.19	606565.0	4780402.0	250817	153835	43269	2724	235836.0	212937.6	8	9	27	54	KP_NORM_URN_2015_109056__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-096_Unicyclercontigs	326	117	82	67	46	35	5864201	5805196	5727835	5620120	5299764	4918746	142	336769	5823428	6032684	56.75	56.65	151377	142774	27405	16394	162261.0	156632.7	13	14	44	53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 1 part	9731	96.366	1.0	0.0	0.22	0.03	336769.0	5813697.0	151377	142774	27405	16394	162256.9	156628.7	13	14	44	53	T7-096__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-103_Unicyclercontigs	119	58	45	38	27	22	5282437	5261850	5232018	5178583	4984575	4827404	72	814776	5272504	5375843	57.55	57.47	345786	345786	58825	40891	345547.9	338905.4	6	6	21	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.081	1.0	0.0	0.09	0.04	814776.0	5272504.0	345786	345786	58825	40891	345547.9	338905.4	6	6	21	23	T7-103__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-105_Unicyclercontigs	81	37	20	16	14	11	5746052	5733440	5688589	5660126	5630844	5525643	45	1649408	5739075	5812522	57.19	57.15	664761	664761	187551	187551	858164.6	847320.8	3	3	9	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	7220	98.617	1.0	0.0	0.02	0.09	1649408.0	5731855.0	664761	664761	187551	187551	858160.0	847316.3	3	3	9	9	T7-105__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
KP_NORM_URN_2015_109238_Unicyclercontigs	131	49	38	35	30	29	5444896	5421943	5402610	5377426	5281326	5241742	57	499297	5427007	5503818	57.19	57.15	244591	244591	65573	65230	237734.4	234416.6	9	9	24	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.607	1.0	0.0	0.31	0.06	499297.0	5426762.0	244591	244591	65573	65230	237727.9	234410.2	9	9	24	25	KP_NORM_URN_2015_109238__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-115_Unicyclercontigs	91	44	29	27	25	20	5531612	5518173	5485533	5471418	5430241	5267614	53	1286640	5524263	5583812	57.17	57.13	363066	363066	92806	74635	519018.5	513483.4	5	5	16	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.937	1.0	0.0	0.16	0.07	1286640.0	5524263.0	363066	363066	92806	74635	519018.5	513483.4	5	5	16	17	T7-115__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-129_Unicyclercontigs	63	22	19	19	18	16	5288601	5274896	5263916	5263916	5248870	5188548	29	1762126	5280162	5337553	57.47	57.42	374875	374875	105926	101145	833416.9	824455.7	3	3	11	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.927	1.0	0.0	0.0	0.02	1762126.0	5280162.0	374875	374875	105926	101145	833416.9	824455.7	3	3	11	12	T7-129__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-141_Unicyclercontigs	119	58	43	35	29	24	5556265	5537078	5505008	5446650	5352994	5202351	72	462310	5547638	5633140	57.02	56.96	307483	307483	86419	86419	268826.4	264746.1	8	8	22	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.489	1.0	0.0	1.06	0.14	462310.0	5547638.0	307483	307483	86419	86419	268826.4	264746.1	8	8	22	22	T7-141__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-097_Unicyclercontigs	133	53	41	36	30	25	5710960	5686002	5659756	5627750	5531265	5372275	68	595662	5696621	5791976	56.99	56.92	299562	299562	86454	83821	312215.0	307074.9	7	7	22	23	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1 + 2 part	5556	98.233	1.0	0.0	4.66	0.18	595662.0	5690830.0	299562	299562	86454	83821	312212.4	307072.3	7	7	22	23	T7-097__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-125_Unicyclercontigs	87	33	22	20	19	16	5516397	5502076	5474746	5460212	5440395	5342928	37	930213	5504831	5563887	56.88	56.85	460026	416170	142890	104832	505428.2	500063.5	4	5	12	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.946	1.0	0.0	0.04	0.05	930213.0	5504831.0	460026	416170	142890	104832	505428.2	500063.5	4	5	12	13	T7-125__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-181_Unicyclercontigs	98	31	22	22	21	16	5218134	5199192	5175821	5175821	5164539	4992405	39	899052	5204373	5269589	57.56	57.52	337521	337521	106920	99242	460964.4	455259.5	5	5	13	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.763	1.0	0.0	0.06	0.02	899052.0	5204368.0	337521	337521	106920	99242	460964.4	455259.5	5	5	13	14	T7-181__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-089_Unicyclercontigs	69	27	23	21	21	17	5334166	5324046	5316346	5303850	5303850	5170492	31	848762	5326765	5383960	58.11	58.09	600173	600173	111879	111879	493431.2	488189.3	4	4	14	14	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 1 part	1223	98.917	1.0	0.0	0.0	0.02	847539.0	5325542.0	600173	600173	111879	111879	493041.7	487804.0	4	4	14	14	T7-089__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-085_Unicyclercontigs	200	103	66	54	40	32	5523439	5497798	5414901	5329836	5083234	4799732	115	656175	5506056	5648365	57.23	57.12	150618	137940	36003	24723	214316.1	208916.5	10	11	36	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.483	1.0	0.0	0.35	0.09	656175.0	5506056.0	150618	137940	36003	24723	214316.1	208916.5	10	11	36	41	T7-085__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_050_Unicyclercontigs	207	81	51	46	38	30	5871581	5835429	5762938	5730859	5595359	5347448	94	608810	5844904	6032274	57.05	56.96	220199	178693	67032	33939	239570.4	232129.0	9	10	29	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	96.892	1.0	0.0	0.02	0.02	608810.0	5844777.0	220199	178693	67032	33939	239570.3	232128.9	9	10	29	33	NK_H21_050__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_010_Unicyclercontigs	80	40	32	29	25	20	5259653	5248932	5229196	5211223	5158086	4982609	46	705782	5253163	5410850	57.43	57.28	349510	349510	77166	66474	369076.2	358320.3	6	6	17	19	1.0	1.0	121519.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.095	1.0	0.0	0.21	0.08	705782.0	5253163.0	349510	349510	77166	66474	368895.6	358145.0	6	6	17	19	NK_H21_010__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-179_Unicyclercontigs	164	57	36	31	24	19	5665506	5633907	5580879	5546449	5442740	5266095	75	674623	5647058	5729948	57.24	57.18	396020	396020	88227	86446	384202.4	378644.5	6	6	17	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	6837	98.422	1.0	0.0	0.07	0.02	674623.0	5639552.0	396020	396020	88227	86446	384182.6	378625.0	6	6	17	18	T7-179__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_080_Unicyclercontigs	68	31	25	22	22	18	5415231	5406696	5393789	5372173	5372173	5252577	34	640822	5408421	5465121	57.48	57.44	364789	364789	123888	123888	382632.2	378662.4	6	6	15	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.963	1.0	0.0	0.0	0.0	640822.0	5408421.0	364789	364789	123888	123888	382632.2	378662.4	6	6	15	15	NK_H21_080__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_037_Unicyclercontigs	108	55	37	30	25	23	5400095	5383504	5341639	5289277	5198810	5138468	66	903111	5391051	5502684	57.47	57.31	307140	307140	81406	72086	374412.3	366816.6	6	6	19	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.969	1.0	0.0	0.78	0.13	903111.0	5390617.0	307140	307140	81406	72086	374389.2	366794.0	6	6	19	21	NK_H21_037__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-032_Unicyclercontigs	126	40	23	22	20	16	5727975	5693012	5658771	5653043	5603807	5452290	71	598015	5713606	5731162	57.29	57.3	437111	437111	116739	116739	402949.3	401714.9	6	6	13	13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2 + 4 part	32613	99.006	1.001	0.0	4.89	0.28	598015.0	5680658.0	437111	437111	116739	116739	402836.3	401602.3	6	6	13	13	T7-032__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_091_Unicyclercontigs	83	44	34	30	27	22	5457283	5447410	5425526	5397398	5349875	5172708	49	759831	5450349	5520769	57.25	57.19	350173	318630	86317	86317	337558.4	333252.7	6	7	19	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.724	1.0	0.0	0.07	0.04	759831.0	5450349.0	350173	318630	86317	86317	337558.4	333252.7	6	7	19	19	NK_H1_091__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_109_Unicyclercontigs	148	60	41	36	28	20	5300799	5276741	5229658	5190436	5071050	4784852	69	774688	5283599	5372321	57.33	57.24	276048	276048	50679	45576	315327.8	310120.3	7	7	20	22	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 1 part	1174	98.333	1.0	0.0	0.04	0.06	774688.0	5282425.0	276048	276048	50679	45576	315239.4	310033.3	7	7	20	22	NK_H1_109__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_074_Unicyclercontigs	253	103	64	54	41	30	5492101	5447376	5369374	5305523	5108130	4739730	129	444948	5463845	5595120	57.27	57.18	156345	156345	34239	29085	188901.4	184469.4	11	11	35	39	1.0	1.0	279564.0	0.0	0.0	0.0	0.0	5 + 0 part	10007	97.475	1.0	0.0	0.24	0.0	444948.0	5453838.0	156345	156345	33429	29085	187174.0	182782.5	11	11	36	39	NK_H1_074__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_098_Unicyclercontigs	156	54	36	32	29	20	5464787	5435990	5404206	5374331	5325494	5037344	64	634922	5442890	5538567	57.28	57.22	350570	350570	72833	72787	327323.5	321669.1	7	7	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.275	1.0	0.0	0.09	0.02	634922.0	5442890.0	350570	350570	72833	72787	327323.5	321669.1	7	7	18	19	NK_H1_098__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H1_084_Unicyclercontigs	78	48	37	37	32	25	5596824	5586651	5563906	5563906	5476341	5249275	56	691400	5592120	5669128	56.88	56.82	308553	308553	84080	61509	304279.4	300146.2	7	7	22	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.659	1.0	0.0	0.09	0.09	691400.0	5591942.0	308553	308553	84080	61509	304265.0	300132.0	7	7	22	23	NK_H1_084__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H22_015_Unicyclercontigs	96	31	23	20	18	15	5299364	5281190	5259433	5239164	5210905	5117693	41	894105	5287703	5350235	57.52	57.48	386130	386130	196643	196643	484626.3	478962.1	5	5	12	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.852	1.0	0.0	0.0	0.04	894105.0	5287703.0	386130	386130	196643	196643	484626.3	478962.1	5	5	12	12	NK_H22_015__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_049_Unicyclercontigs	90	34	22	21	20	16	5224703	5209618	5182621	5175540	5156202	5017788	42	947008	5215131	5218771	57.93	57.94	466204	466204	98306	98306	515968.0	515608.1	4	4	13	13	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1 + 3 part	43625	99.014	1.001	0.0	4.49	0.08	947008.0	5171230.0	466204	466204	98306	98306	515709.5	515349.8	4	4	13	13	NK_H21_049__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H22_018_Unicyclercontigs	62	34	23	19	18	16	5707780	5698960	5672757	5648905	5636035	5552424	40	1546234	5703655	5754045	57.23	57.2	420624	420624	123684	123684	701601.4	695457.3	4	4	12	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.125	1.0	0.0	0.04	0.04	1546234.0	5703599.0	420624	420624	123684	123684	701601.1	695456.9	4	4	12	12	NK_H22_018__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_014_Unicyclercontigs	190	121	94	81	59	39	5163281	5139310	5088564	4999164	4623532	3881713	139	203946	5151899	5316452	57.53	57.34	87087	86223	24836	20192	95070.4	92127.8	20	21	60	67	2.0	2.0	229191.0	0.0	0.0	0.0	0.0	0 + 0 part	0	96.909	1.0	0.0	0.27	0.1	203946.0	5151891.0	87087	86223	22793	19616	94189.9	91274.6	20	21	61	68	NK_H21_014__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H22_053_Unicyclercontigs	141	80	61	53	42	25	5380273	5361839	5316463	5256734	5039914	4418357	87	641711	5367085	5487091	57.44	57.31	257857	257857	32924	30968	245408.1	240040.9	8	8	35	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.814	1.0	0.0	0.13	0.04	641711.0	5367050.0	257857	257857	32924	30968	245404.3	240037.1	8	8	35	39	NK_H22_053__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H22_070_Unicyclercontigs	87	44	35	35	31	25	5223558	5214195	5198416	5198416	5117114	4906601	44	476965	5214195	5303641	57.65	57.53	290819	287904	64644	62425	263063.1	258626.5	7	8	22	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.317	1.0	0.0	0.06	0.02	476965.0	5214195.0	290819	287904	64644	62425	263063.1	258626.5	7	8	22	23	NK_H22_070__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
T7-185_Unicyclercontigs	144	74	49	39	30	25	5436891	5416915	5361940	5285376	5144152	4993201	84	448189	5424078	5511500	57.32	57.26	231516	231516	65819	60518	258484.4	254384.4	8	8	24	25	1.0	1.0	231516.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.409	1.0	0.0	0.04	0.07	448189.0	5423865.0	208388	208388	65727	60518	256695.3	252623.7	8	8	24	25	T7-185__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H20_015_Unicyclercontigs	189	93	75	66	49	31	5619277	5584375	5540183	5476448	5180175	4553010	114	434871	5600418	5746504	57.11	57.01	131515	131515	30097	25716	174087.0	169661.4	12	12	44	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	3550	97.429	1.0	0.0	0.07	0.04	434871.0	5596868.0	131515	131515	30097	25716	174084.7	169659.2	12	12	44	49	NK_H20_015__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H20_007_Unicyclercontigs	60	32	26	26	23	19	5172461	5166673	5150932	5150932	5095551	4971304	33	628236	5167386	5225760	57.52	57.48	299372	299372	100554	100554	325236.0	321603.0	7	7	16	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.889	1.0	0.0	0.15	0.06	628236.0	5167386.0	299372	299372	100554	100554	325236.0	321603.0	7	7	16	16	NK_H20_007__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_029_Unicyclercontigs	152	59	44	40	33	26	5667909	5641449	5610437	5585312	5460043	5168485	68	500440	5647144	5751237	57.02	56.9	239721	239721	51562	46662	247754.7	243270.5	9	9	25	27	1.0	1.0	359582.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.196	1.0	0.0	0.14	0.09	500440.0	5646895.0	239721	239721	51562	46543	239093.7	234766.3	9	9	26	28	NK_H21_029__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_005_Unicyclercontigs	243	118	86	71	56	38	5350470	5312381	5236431	5128211	4851238	4272952	139	274613	5327066	5487222	57.43	57.29	103637	102390	26067	23322	118630.7	115168.2	16	17	54	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 1 part	45979	96.234	1.0	0.0	5.23	0.27	274613.0	5280874.0	103637	102310	25077	22969	118400.0	114944.2	16	17	55	61	NK_H21_005__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H21_011_Unicyclercontigs	155	81	62	57	45	32	5314794	5288596	5244758	5211889	5003057	4535952	99	408264	5301348	5427710	57.38	57.28	147288	145873	34239	30059	164278.6	160454.1	12	13	38	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	2720	97.627	1.0	0.0	0.25	0.04	408264.0	5298628.0	147288	145873	34239	30059	164277.8	160453.3	12	13	38	41	NK_H21_011__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
NK_H8_121_Unicyclercontigs	114	44	32	29	20	17	5328742	5311770	5285002	5265505	5131326	5035245	50	1352480	5316495	5383784	57.5	57.44	480450	480450	92806	75832	661289.1	653024.0	3	3	14	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.75	1.0	0.0	0.26	0.04	1352480.0	5316483.0	480450	480450	92806	75832	661289.1	653024.0	3	3	14	15	NK_H8_121__completeAssembly	unicycler	ChromosomeAndPlasmid	unicycler
