#name	length	SampleID	AssemblyType
49_length=22856_depth=0.26x	22856	KP_NORM_BLD_63815	SROnlyAssembly
50_length=21718_depth=1.01x	21718	KP_NORM_BLD_63815	SROnlyAssembly
51_length=19791_depth=1.13x	19791	KP_NORM_BLD_63815	SROnlyAssembly
52_length=18272_depth=1.56x	18272	KP_NORM_BLD_63815	SROnlyAssembly
53_length=17942_depth=0.36x	17942	KP_NORM_BLD_63815	SROnlyAssembly
54_length=12002_depth=1.30x	12002	KP_NORM_BLD_63815	SROnlyAssembly
55_length=9991_depth=1.25x	9991	KP_NORM_BLD_63815	SROnlyAssembly
56_length=8807_depth=0.56x	8807	KP_NORM_BLD_63815	SROnlyAssembly
57_length=7031_depth=0.94x	7031	KP_NORM_BLD_63815	SROnlyAssembly
58_length=5563_depth=0.37x	5563	KP_NORM_BLD_63815	SROnlyAssembly
59_length=4382_depth=1.11x	4382	KP_NORM_BLD_63815	SROnlyAssembly
60_length=3997_depth=0.67x	3997	KP_NORM_BLD_63815	SROnlyAssembly
61_length=3851_depth=0.33x	3851	KP_NORM_BLD_63815	SROnlyAssembly
62_length=3415_depth=0.43x	3415	KP_NORM_BLD_63815	SROnlyAssembly
63_length=2987_depth=1.04x	2987	KP_NORM_BLD_63815	SROnlyAssembly
64_length=2277_depth=1.22x	2277	KP_NORM_BLD_63815	SROnlyAssembly
65_length=2259_depth=1.06x	2259	KP_NORM_BLD_63815	SROnlyAssembly
66_length=2036_depth=1.13x	2036	KP_NORM_BLD_63815	SROnlyAssembly
67_length=1722_depth=0.98x	1722	KP_NORM_BLD_63815	SROnlyAssembly
68_length=1445_depth=5.71x	1445	KP_NORM_BLD_63815	SROnlyAssembly
69_length=1368_depth=5.88x	1368	KP_NORM_BLD_63815	SROnlyAssembly
70_length=1348_depth=7.24x	1348	KP_NORM_BLD_63815	SROnlyAssembly
71_length=1316_depth=10.07x	1316	KP_NORM_BLD_63815	SROnlyAssembly
72_length=1228_depth=10.29x	1228	KP_NORM_BLD_63815	SROnlyAssembly
73_length=1075_depth=8.73x	1075	KP_NORM_BLD_63815	SROnlyAssembly
74_length=912_depth=1.65x	912	KP_NORM_BLD_63815	SROnlyAssembly
75_length=821_depth=2.68x	821	KP_NORM_BLD_63815	SROnlyAssembly
76_length=718_depth=1.34x	718	KP_NORM_BLD_63815	SROnlyAssembly
77_length=712_depth=1.03x	712	KP_NORM_BLD_63815	SROnlyAssembly
78_length=667_depth=1.71x	667	KP_NORM_BLD_63815	SROnlyAssembly
79_length=660_depth=9.49x	660	KP_NORM_BLD_63815	SROnlyAssembly
80_length=632_depth=10.39x	632	KP_NORM_BLD_63815	SROnlyAssembly
81_length=603_depth=2.24x	603	KP_NORM_BLD_63815	SROnlyAssembly
82_length=595_depth=1.32x	595	KP_NORM_BLD_63815	SROnlyAssembly
83_length=545_depth=9.58x	545	KP_NORM_BLD_63815	SROnlyAssembly
84_length=533_depth=1.49x	533	KP_NORM_BLD_63815	SROnlyAssembly
85_length=533_depth=0.34x	533	KP_NORM_BLD_63815	SROnlyAssembly
86_length=458_depth=1.51x	458	KP_NORM_BLD_63815	SROnlyAssembly
87_length=452_depth=1.76x	452	KP_NORM_BLD_63815	SROnlyAssembly
88_length=429_depth=3.96x	429	KP_NORM_BLD_63815	SROnlyAssembly
89_length=425_depth=11.07x	425	KP_NORM_BLD_63815	SROnlyAssembly
90_length=398_depth=1.77x	398	KP_NORM_BLD_63815	SROnlyAssembly
91_length=390_depth=1.32x	390	KP_NORM_BLD_63815	SROnlyAssembly
92_length=292_depth=4.90x	292	KP_NORM_BLD_63815	SROnlyAssembly
93_length=254_depth=2.25x	254	KP_NORM_BLD_63815	SROnlyAssembly
94_length=227_depth=2.51x	227	KP_NORM_BLD_63815	SROnlyAssembly
95_length=219_depth=5.02x	219	KP_NORM_BLD_63815	SROnlyAssembly
96_length=215_depth=2.43x	215	KP_NORM_BLD_63815	SROnlyAssembly
97_length=212_depth=2.26x	212	KP_NORM_BLD_63815	SROnlyAssembly
98_length=212_depth=13.74x	212	KP_NORM_BLD_63815	SROnlyAssembly
99_length=189_depth=1.98x	189	KP_NORM_BLD_63815	SROnlyAssembly
100_length=188_depth=4.09x	188	KP_NORM_BLD_63815	SROnlyAssembly
101_length=187_depth=3.10x	187	KP_NORM_BLD_63815	SROnlyAssembly
102_length=182_depth=2.57x	182	KP_NORM_BLD_63815	SROnlyAssembly
103_length=172_depth=1.02x	172	KP_NORM_BLD_63815	SROnlyAssembly
104_length=169_depth=0.99x	169	KP_NORM_BLD_63815	SROnlyAssembly
105_length=162_depth=3.48x	162	KP_NORM_BLD_63815	SROnlyAssembly
106_length=161_depth=2.25x	161	KP_NORM_BLD_63815	SROnlyAssembly
107_length=161_depth=2.20x	161	KP_NORM_BLD_63815	SROnlyAssembly
108_length=159_depth=0.70x	159	KP_NORM_BLD_63815	SROnlyAssembly
109_length=159_depth=5.33x	159	KP_NORM_BLD_63815	SROnlyAssembly
110_length=159_depth=4.84x	159	KP_NORM_BLD_63815	SROnlyAssembly
111_length=158_depth=2.35x	158	KP_NORM_BLD_63815	SROnlyAssembly
112_length=150_depth=1.51x	150	KP_NORM_BLD_63815	SROnlyAssembly
113_length=147_depth=1.14x	147	KP_NORM_BLD_63815	SROnlyAssembly
114_length=146_depth=0.91x	146	KP_NORM_BLD_63815	SROnlyAssembly
115_length=145_depth=1.32x	145	KP_NORM_BLD_63815	SROnlyAssembly
116_length=136_depth=1.10x	136	KP_NORM_BLD_63815	SROnlyAssembly
117_length=136_depth=1.30x	136	KP_NORM_BLD_63815	SROnlyAssembly
118_length=134_depth=3.10x	134	KP_NORM_BLD_63815	SROnlyAssembly
119_length=134_depth=2.39x	134	KP_NORM_BLD_63815	SROnlyAssembly
120_length=133_depth=1.64x	133	KP_NORM_BLD_63815	SROnlyAssembly
121_length=130_depth=1.42x	130	KP_NORM_BLD_63815	SROnlyAssembly
122_length=130_depth=10.60x	130	KP_NORM_BLD_63815	SROnlyAssembly
123_length=129_depth=1.32x	129	KP_NORM_BLD_63815	SROnlyAssembly
124_length=127_depth=2.89x	127	KP_NORM_BLD_63815	SROnlyAssembly
125_length=127_depth=2.47x	127	KP_NORM_BLD_63815	SROnlyAssembly
126_length=123_depth=3.05x	123	KP_NORM_BLD_63815	SROnlyAssembly
127_length=118_depth=1.35x	118	KP_NORM_BLD_63815	SROnlyAssembly
128_length=115_depth=0.96x	115	KP_NORM_BLD_63815	SROnlyAssembly
129_length=109_depth=7.10x	109	KP_NORM_BLD_63815	SROnlyAssembly
130_length=107_depth=1.96x	107	KP_NORM_BLD_63815	SROnlyAssembly
131_length=102_depth=0.83x	102	KP_NORM_BLD_63815	SROnlyAssembly
132_length=100_depth=1.20x	100	KP_NORM_BLD_63815	SROnlyAssembly
1_length=1143653_depth=0.81x	1143653	KP_NORM_BLD_61444	SROnlyAssembly
2_length=626516_depth=1.00x	626516	KP_NORM_BLD_61444	SROnlyAssembly
3_length=459193_depth=1.08x	459193	KP_NORM_BLD_61444	SROnlyAssembly
4_length=413601_depth=0.93x	413601	KP_NORM_BLD_61444	SROnlyAssembly
5_length=358971_depth=1.15x	358971	KP_NORM_BLD_61444	SROnlyAssembly
6_length=348491_depth=1.01x	348491	KP_NORM_BLD_61444	SROnlyAssembly
7_length=329589_depth=0.91x	329589	KP_NORM_BLD_61444	SROnlyAssembly
8_length=319436_depth=1.23x	319436	KP_NORM_BLD_61444	SROnlyAssembly
9_length=269923_depth=1.28x	269923	KP_NORM_BLD_61444	SROnlyAssembly
10_length=203820_depth=1.15x	203820	KP_NORM_BLD_61444	SROnlyAssembly
11_length=189652_depth=0.83x	189652	KP_NORM_BLD_61444	SROnlyAssembly
12_length=165192_depth=1.30x	165192	KP_NORM_BLD_61444	SROnlyAssembly
13_length=120809_depth=1.28x	120809	KP_NORM_BLD_61444	SROnlyAssembly
14_length=99646_depth=1.39x	99646	KP_NORM_BLD_61444	SROnlyAssembly
15_length=92834_depth=1.38x	92834	KP_NORM_BLD_61444	SROnlyAssembly
16_length=87404_depth=1.39x	87404	KP_NORM_BLD_61444	SROnlyAssembly
17_length=70009_depth=0.95x	70009	KP_NORM_BLD_61444	SROnlyAssembly
18_length=58578_depth=0.94x	58578	KP_NORM_BLD_61444	SROnlyAssembly
19_length=52578_depth=0.88x	52578	KP_NORM_BLD_61444	SROnlyAssembly
20_length=34241_depth=1.35x	34241	KP_NORM_BLD_61444	SROnlyAssembly
21_length=26034_depth=1.42x	26034	KP_NORM_BLD_61444	SROnlyAssembly
22_length=19095_depth=0.95x	19095	KP_NORM_BLD_61444	SROnlyAssembly
23_length=4846_depth=1.10x	4846	KP_NORM_BLD_61444	SROnlyAssembly
24_length=4287_depth=1.45x	4287	KP_NORM_BLD_61444	SROnlyAssembly
25_length=983_depth=13.66x	983	KP_NORM_BLD_61444	SROnlyAssembly
26_length=848_depth=12.48x	848	KP_NORM_BLD_61444	SROnlyAssembly
27_length=756_depth=14.20x	756	KP_NORM_BLD_61444	SROnlyAssembly
28_length=707_depth=2.12x	707	KP_NORM_BLD_61444	SROnlyAssembly
29_length=679_depth=4.62x	679	KP_NORM_BLD_61444	SROnlyAssembly
30_length=583_depth=12.41x	583	KP_NORM_BLD_61444	SROnlyAssembly
31_length=572_depth=2.03x	572	KP_NORM_BLD_61444	SROnlyAssembly
32_length=504_depth=1.62x	504	KP_NORM_BLD_61444	SROnlyAssembly
33_length=487_depth=3.04x	487	KP_NORM_BLD_61444	SROnlyAssembly
34_length=480_depth=1.15x	480	KP_NORM_BLD_61444	SROnlyAssembly
35_length=461_depth=2.40x	461	KP_NORM_BLD_61444	SROnlyAssembly
36_length=436_depth=1.04x	436	KP_NORM_BLD_61444	SROnlyAssembly
37_length=436_depth=0.98x	436	KP_NORM_BLD_61444	SROnlyAssembly
38_length=416_depth=2.98x	416	KP_NORM_BLD_61444	SROnlyAssembly
39_length=401_depth=14.76x	401	KP_NORM_BLD_61444	SROnlyAssembly
40_length=383_depth=2.96x	383	KP_NORM_BLD_61444	SROnlyAssembly
41_length=380_depth=0.95x	380	KP_NORM_BLD_61444	SROnlyAssembly
42_length=326_depth=10.03x	326	KP_NORM_BLD_61444	SROnlyAssembly
43_length=297_depth=2.24x	297	KP_NORM_BLD_61444	SROnlyAssembly
44_length=297_depth=11.40x	297	KP_NORM_BLD_61444	SROnlyAssembly
45_length=281_depth=1.89x	281	KP_NORM_BLD_61444	SROnlyAssembly
46_length=247_depth=5.82x	247	KP_NORM_BLD_61444	SROnlyAssembly
47_length=245_depth=2.13x	245	KP_NORM_BLD_61444	SROnlyAssembly
48_length=230_depth=2.03x	230	KP_NORM_BLD_61444	SROnlyAssembly
49_length=230_depth=7.15x	230	KP_NORM_BLD_61444	SROnlyAssembly
50_length=220_depth=1.00x	220	KP_NORM_BLD_61444	SROnlyAssembly
51_length=220_depth=0.63x	220	KP_NORM_BLD_61444	SROnlyAssembly
52_length=212_depth=1.58x	212	KP_NORM_BLD_61444	SROnlyAssembly
53_length=194_depth=1.08x	194	KP_NORM_BLD_61444	SROnlyAssembly
54_length=188_depth=1.22x	188	KP_NORM_BLD_61444	SROnlyAssembly
55_length=182_depth=1.20x	182	KP_NORM_BLD_61444	SROnlyAssembly
56_length=182_depth=1.78x	182	KP_NORM_BLD_61444	SROnlyAssembly
57_length=181_depth=0.65x	181	KP_NORM_BLD_61444	SROnlyAssembly
58_length=181_depth=0.88x	181	KP_NORM_BLD_61444	SROnlyAssembly
59_length=181_depth=1.34x	181	KP_NORM_BLD_61444	SROnlyAssembly
60_length=178_depth=1.11x	178	KP_NORM_BLD_61444	SROnlyAssembly
61_length=178_depth=0.87x	178	KP_NORM_BLD_61444	SROnlyAssembly
62_length=164_depth=3.95x	164	KP_NORM_BLD_61444	SROnlyAssembly
63_length=158_depth=2.77x	158	KP_NORM_BLD_61444	SROnlyAssembly
64_length=151_depth=2.17x	151	KP_NORM_BLD_61444	SROnlyAssembly
65_length=150_depth=2.34x	150	KP_NORM_BLD_61444	SROnlyAssembly
66_length=143_depth=1.40x	143	KP_NORM_BLD_61444	SROnlyAssembly
67_length=128_depth=4.48x	128	KP_NORM_BLD_61444	SROnlyAssembly
68_length=127_depth=1.74x	127	KP_NORM_BLD_61444	SROnlyAssembly
69_length=125_depth=7.94x	125	KP_NORM_BLD_61444	SROnlyAssembly
70_length=120_depth=3.29x	120	KP_NORM_BLD_61444	SROnlyAssembly
71_length=119_depth=13.14x	119	KP_NORM_BLD_61444	SROnlyAssembly
72_length=114_depth=1.16x	114	KP_NORM_BLD_61444	SROnlyAssembly
73_length=107_depth=9.35x	107	KP_NORM_BLD_61444	SROnlyAssembly
1_length=398526_depth=0.96x	398526	KP_NORM_BLD_62914	SROnlyAssembly
2_length=388295_depth=1.00x	388295	KP_NORM_BLD_62914	SROnlyAssembly
3_length=362818_depth=1.04x	362818	KP_NORM_BLD_62914	SROnlyAssembly
4_length=259546_depth=1.12x	259546	KP_NORM_BLD_62914	SROnlyAssembly
5_length=257691_depth=0.93x	257691	KP_NORM_BLD_62914	SROnlyAssembly
6_length=254937_depth=0.98x	254937	KP_NORM_BLD_62914	SROnlyAssembly
7_length=254435_depth=1.19x	254435	KP_NORM_BLD_62914	SROnlyAssembly
8_length=244459_depth=1.06x	244459	KP_NORM_BLD_62914	SROnlyAssembly
9_length=225610_depth=0.87x	225610	KP_NORM_BLD_62914	SROnlyAssembly
10_length=214605_depth=1.10x	214605	KP_NORM_BLD_62914	SROnlyAssembly
11_length=205877_depth=0.83x	205877	KP_NORM_BLD_62914	SROnlyAssembly
12_length=204582_depth=1.18x	204582	KP_NORM_BLD_62914	SROnlyAssembly
13_length=194276_depth=0.90x	194276	KP_NORM_BLD_62914	SROnlyAssembly
14_length=156196_depth=0.85x	156196	KP_NORM_BLD_62914	SROnlyAssembly
15_length=155754_depth=1.11x	155754	KP_NORM_BLD_62914	SROnlyAssembly
16_length=118601_depth=0.96x	118601	KP_NORM_BLD_62914	SROnlyAssembly
17_length=112578_depth=0.87x	112578	KP_NORM_BLD_62914	SROnlyAssembly
18_length=108618_depth=0.89x	108618	KP_NORM_BLD_62914	SROnlyAssembly
19_length=101403_depth=1.21x	101403	KP_NORM_BLD_62914	SROnlyAssembly
20_length=99729_depth=1.23x	99729	KP_NORM_BLD_62914	SROnlyAssembly
21_length=94078_depth=1.22x	94078	KP_NORM_BLD_62914	SROnlyAssembly
22_length=86588_depth=0.86x	86588	KP_NORM_BLD_62914	SROnlyAssembly
23_length=85216_depth=1.03x	85216	KP_NORM_BLD_62914	SROnlyAssembly
24_length=74658_depth=1.23x	74658	KP_NORM_BLD_62914	SROnlyAssembly
25_length=61323_depth=1.10x	61323	KP_NORM_BLD_62914	SROnlyAssembly
26_length=61277_depth=1.13x	61277	KP_NORM_BLD_62914	SROnlyAssembly
27_length=46493_depth=1.05x	46493	KP_NORM_BLD_62914	SROnlyAssembly
28_length=39939_depth=1.24x	39939	KP_NORM_BLD_62914	SROnlyAssembly
29_length=38643_depth=1.22x	38643	KP_NORM_BLD_62914	SROnlyAssembly
30_length=38511_depth=1.09x	38511	KP_NORM_BLD_62914	SROnlyAssembly
31_length=38300_depth=0.89x	38300	KP_NORM_BLD_62914	SROnlyAssembly
32_length=34241_depth=1.25x	34241	KP_NORM_BLD_62914	SROnlyAssembly
33_length=31877_depth=1.74x	31877	KP_NORM_BLD_62914	SROnlyAssembly
34_length=28665_depth=0.94x	28665	KP_NORM_BLD_62914	SROnlyAssembly
35_length=26053_depth=1.19x	26053	KP_NORM_BLD_62914	SROnlyAssembly
36_length=25388_depth=1.16x	25388	KP_NORM_BLD_62914	SROnlyAssembly
37_length=22491_depth=1.71x	22491	KP_NORM_BLD_62914	SROnlyAssembly
38_length=21467_depth=1.72x	21467	KP_NORM_BLD_62914	SROnlyAssembly
39_length=21451_depth=1.17x	21451	KP_NORM_BLD_62914	SROnlyAssembly
40_length=20498_depth=1.05x	20498	KP_NORM_BLD_62914	SROnlyAssembly
41_length=14434_depth=1.58x	14434	KP_NORM_BLD_62914	SROnlyAssembly
42_length=13649_depth=1.66x	13649	KP_NORM_BLD_62914	SROnlyAssembly
43_length=13032_depth=1.07x	13032	KP_NORM_BLD_62914	SROnlyAssembly
44_length=12192_depth=0.95x	12192	KP_NORM_BLD_62914	SROnlyAssembly
45_length=9962_depth=0.91x	9962	KP_NORM_BLD_62914	SROnlyAssembly
46_length=8602_depth=1.91x	8602	KP_NORM_BLD_62914	SROnlyAssembly
47_length=6819_depth=1.70x	6819	KP_NORM_BLD_62914	SROnlyAssembly
48_length=5675_depth=14.35x_circular=true	5675	KP_NORM_BLD_62914	SROnlyAssembly
49_length=5319_depth=1.53x	5319	KP_NORM_BLD_62914	SROnlyAssembly
50_length=4460_depth=0.94x	4460	KP_NORM_BLD_62914	SROnlyAssembly
51_length=4227_depth=1.22x	4227	KP_NORM_BLD_62914	SROnlyAssembly
52_length=4052_depth=1.37x	4052	KP_NORM_BLD_62914	SROnlyAssembly
53_length=3802_depth=1.71x	3802	KP_NORM_BLD_62914	SROnlyAssembly
54_length=3702_depth=1.53x	3702	KP_NORM_BLD_62914	SROnlyAssembly
55_length=3234_depth=1.54x	3234	KP_NORM_BLD_62914	SROnlyAssembly
56_length=3031_depth=1.68x	3031	KP_NORM_BLD_62914	SROnlyAssembly
57_length=2123_depth=1.58x	2123	KP_NORM_BLD_62914	SROnlyAssembly
58_length=1949_depth=0.60x	1949	KP_NORM_BLD_62914	SROnlyAssembly
59_length=1557_depth=1.54x	1557	KP_NORM_BLD_62914	SROnlyAssembly
60_length=1476_depth=1.80x	1476	KP_NORM_BLD_62914	SROnlyAssembly
61_length=1246_depth=1.85x	1246	KP_NORM_BLD_62914	SROnlyAssembly
62_length=1224_depth=12.37x	1224	KP_NORM_BLD_62914	SROnlyAssembly
63_length=976_depth=1.01x	976	KP_NORM_BLD_62914	SROnlyAssembly
64_length=976_depth=1.82x	976	KP_NORM_BLD_62914	SROnlyAssembly
65_length=939_depth=4.65x	939	KP_NORM_BLD_62914	SROnlyAssembly
66_length=893_depth=3.94x	893	KP_NORM_BLD_62914	SROnlyAssembly
67_length=886_depth=0.75x	886	KP_NORM_BLD_62914	SROnlyAssembly
68_length=845_depth=1.97x	845	KP_NORM_BLD_62914	SROnlyAssembly
69_length=788_depth=13.44x	788	KP_NORM_BLD_62914	SROnlyAssembly
70_length=772_depth=2.31x	772	KP_NORM_BLD_62914	SROnlyAssembly
71_length=682_depth=2.27x	682	KP_NORM_BLD_62914	SROnlyAssembly
72_length=675_depth=6.29x	675	KP_NORM_BLD_62914	SROnlyAssembly
73_length=638_depth=2.46x	638	KP_NORM_BLD_62914	SROnlyAssembly
74_length=638_depth=9.21x	638	KP_NORM_BLD_62914	SROnlyAssembly
75_length=616_depth=11.53x	616	KP_NORM_BLD_62914	SROnlyAssembly
76_length=578_depth=2.51x	578	KP_NORM_BLD_62914	SROnlyAssembly
77_length=563_depth=1.96x	563	KP_NORM_BLD_62914	SROnlyAssembly
78_length=543_depth=2.84x	543	KP_NORM_BLD_62914	SROnlyAssembly
79_length=542_depth=13.88x	542	KP_NORM_BLD_62914	SROnlyAssembly
80_length=533_depth=10.29x	533	KP_NORM_BLD_62914	SROnlyAssembly
81_length=505_depth=3.50x	505	KP_NORM_BLD_62914	SROnlyAssembly
82_length=486_depth=12.74x	486	KP_NORM_BLD_62914	SROnlyAssembly
83_length=484_depth=0.76x	484	KP_NORM_BLD_62914	SROnlyAssembly
84_length=471_depth=1.75x	471	KP_NORM_BLD_62914	SROnlyAssembly
85_length=431_depth=2.07x	431	KP_NORM_BLD_62914	SROnlyAssembly
86_length=412_depth=0.75x	412	KP_NORM_BLD_62914	SROnlyAssembly
87_length=408_depth=2.24x	408	KP_NORM_BLD_62914	SROnlyAssembly
88_length=398_depth=2.16x	398	KP_NORM_BLD_62914	SROnlyAssembly
89_length=397_depth=3.13x	397	KP_NORM_BLD_62914	SROnlyAssembly
90_length=392_depth=6.87x	392	KP_NORM_BLD_62914	SROnlyAssembly
91_length=365_depth=1.29x	365	KP_NORM_BLD_62914	SROnlyAssembly
92_length=344_depth=4.31x	344	KP_NORM_BLD_62914	SROnlyAssembly
93_length=342_depth=3.08x	342	KP_NORM_BLD_62914	SROnlyAssembly
94_length=334_depth=1.25x	334	KP_NORM_BLD_62914	SROnlyAssembly
95_length=315_depth=0.72x	315	KP_NORM_BLD_62914	SROnlyAssembly
96_length=290_depth=2.09x	290	KP_NORM_BLD_62914	SROnlyAssembly
97_length=268_depth=1.73x	268	KP_NORM_BLD_62914	SROnlyAssembly
98_length=265_depth=1.06x	265	KP_NORM_BLD_62914	SROnlyAssembly
99_length=252_depth=13.98x	252	KP_NORM_BLD_62914	SROnlyAssembly
100_length=244_depth=0.74x	244	KP_NORM_BLD_62914	SROnlyAssembly
101_length=244_depth=0.77x	244	KP_NORM_BLD_62914	SROnlyAssembly
102_length=224_depth=1.15x	224	KP_NORM_BLD_62914	SROnlyAssembly
103_length=221_depth=1.95x	221	KP_NORM_BLD_62914	SROnlyAssembly
104_length=221_depth=2.06x	221	KP_NORM_BLD_62914	SROnlyAssembly
105_length=203_depth=3.00x	203	KP_NORM_BLD_62914	SROnlyAssembly
106_length=203_depth=1.64x	203	KP_NORM_BLD_62914	SROnlyAssembly
107_length=202_depth=0.24x	202	KP_NORM_BLD_62914	SROnlyAssembly
108_length=193_depth=1.05x	193	KP_NORM_BLD_62914	SROnlyAssembly
109_length=193_depth=1.37x	193	KP_NORM_BLD_62914	SROnlyAssembly
110_length=192_depth=3.11x	192	KP_NORM_BLD_62914	SROnlyAssembly
111_length=188_depth=1.24x	188	KP_NORM_BLD_62914	SROnlyAssembly
112_length=187_depth=1.71x	187	KP_NORM_BLD_62914	SROnlyAssembly
113_length=185_depth=5.88x	185	KP_NORM_BLD_62914	SROnlyAssembly
114_length=182_depth=2.11x	182	KP_NORM_BLD_62914	SROnlyAssembly
115_length=180_depth=3.42x	180	KP_NORM_BLD_62914	SROnlyAssembly
116_length=164_depth=0.58x	164	KP_NORM_BLD_62914	SROnlyAssembly
117_length=156_depth=2.26x	156	KP_NORM_BLD_62914	SROnlyAssembly
118_length=154_depth=2.50x	154	KP_NORM_BLD_62914	SROnlyAssembly
119_length=150_depth=0.81x	150	KP_NORM_BLD_62914	SROnlyAssembly
120_length=147_depth=2.47x	147	KP_NORM_BLD_62914	SROnlyAssembly
121_length=146_depth=4.61x	146	KP_NORM_BLD_62914	SROnlyAssembly
122_length=143_depth=4.05x	143	KP_NORM_BLD_62914	SROnlyAssembly
123_length=140_depth=3.96x	140	KP_NORM_BLD_62914	SROnlyAssembly
124_length=135_depth=3.14x	135	KP_NORM_BLD_62914	SROnlyAssembly
125_length=134_depth=2.44x	134	KP_NORM_BLD_62914	SROnlyAssembly
126_length=134_depth=1.71x	134	KP_NORM_BLD_62914	SROnlyAssembly
127_length=134_depth=2.99x	134	KP_NORM_BLD_62914	SROnlyAssembly
128_length=131_depth=1.31x	131	KP_NORM_BLD_62914	SROnlyAssembly
129_length=130_depth=9.81x	130	KP_NORM_BLD_62914	SROnlyAssembly
130_length=129_depth=0.71x	129	KP_NORM_BLD_62914	SROnlyAssembly
131_length=128_depth=1.91x	128	KP_NORM_BLD_62914	SROnlyAssembly
132_length=128_depth=1.70x	128	KP_NORM_BLD_62914	SROnlyAssembly
133_length=128_depth=0.83x	128	KP_NORM_BLD_62914	SROnlyAssembly
134_length=127_depth=0.97x	127	KP_NORM_BLD_62914	SROnlyAssembly
135_length=127_depth=5.77x	127	KP_NORM_BLD_62914	SROnlyAssembly
136_length=126_depth=2.11x	126	KP_NORM_BLD_62914	SROnlyAssembly
137_length=118_depth=1.70x	118	KP_NORM_BLD_62914	SROnlyAssembly
138_length=118_depth=2.79x	118	KP_NORM_BLD_62914	SROnlyAssembly
139_length=117_depth=0.70x	117	KP_NORM_BLD_62914	SROnlyAssembly
140_length=114_depth=2.22x	114	KP_NORM_BLD_62914	SROnlyAssembly
141_length=111_depth=1.84x	111	KP_NORM_BLD_62914	SROnlyAssembly
142_length=108_depth=12.89x	108	KP_NORM_BLD_62914	SROnlyAssembly
143_length=105_depth=1.99x	105	KP_NORM_BLD_62914	SROnlyAssembly
144_length=102_depth=1.49x	102	KP_NORM_BLD_62914	SROnlyAssembly
145_length=101_depth=2.83x	101	KP_NORM_BLD_62914	SROnlyAssembly
1_length=398589_depth=1.00x	398589	KP_NORM_BLD_62922	SROnlyAssembly
2_length=382337_depth=1.00x	382337	KP_NORM_BLD_62922	SROnlyAssembly
3_length=374435_depth=1.00x	374435	KP_NORM_BLD_62922	SROnlyAssembly
4_length=297011_depth=0.92x	297011	KP_NORM_BLD_62922	SROnlyAssembly
5_length=275630_depth=1.05x	275630	KP_NORM_BLD_62922	SROnlyAssembly
6_length=259648_depth=1.00x	259648	KP_NORM_BLD_62922	SROnlyAssembly
7_length=258995_depth=0.99x	258995	KP_NORM_BLD_62922	SROnlyAssembly
8_length=255972_depth=0.95x	255972	KP_NORM_BLD_62922	SROnlyAssembly
9_length=214778_depth=1.05x	214778	KP_NORM_BLD_62922	SROnlyAssembly
10_length=204376_depth=1.05x	204376	KP_NORM_BLD_62922	SROnlyAssembly
11_length=182514_depth=1.02x	182514	KP_NORM_BLD_62922	SROnlyAssembly
12_length=154492_depth=0.98x	154492	KP_NORM_BLD_62922	SROnlyAssembly
13_length=146480_depth=1.05x	146480	KP_NORM_BLD_62922	SROnlyAssembly
14_length=136842_depth=0.92x	136842	KP_NORM_BLD_62922	SROnlyAssembly
15_length=130927_depth=0.93x	130927	KP_NORM_BLD_62922	SROnlyAssembly
16_length=108989_depth=0.94x	108989	KP_NORM_BLD_62922	SROnlyAssembly
17_length=108609_depth=1.21x_circular=true	108609	KP_NORM_BLD_62922	SROnlyAssembly
18_length=102607_depth=0.97x	102607	KP_NORM_BLD_62922	SROnlyAssembly
19_length=100374_depth=1.06x	100374	KP_NORM_BLD_62922	SROnlyAssembly
20_length=99224_depth=1.11x	99224	KP_NORM_BLD_62922	SROnlyAssembly
21_length=89092_depth=0.99x	89092	KP_NORM_BLD_62922	SROnlyAssembly
22_length=86419_depth=1.09x	86419	KP_NORM_BLD_62922	SROnlyAssembly
23_length=82767_depth=0.95x	82767	KP_NORM_BLD_62922	SROnlyAssembly
24_length=81694_depth=1.07x	81694	KP_NORM_BLD_62922	SROnlyAssembly
25_length=79389_depth=1.01x	79389	KP_NORM_BLD_62922	SROnlyAssembly
26_length=79082_depth=1.36x	79082	KP_NORM_BLD_62922	SROnlyAssembly
27_length=68186_depth=1.01x	68186	KP_NORM_BLD_62922	SROnlyAssembly
28_length=61477_depth=1.23x	61477	KP_NORM_BLD_62922	SROnlyAssembly
29_length=51598_depth=0.75x	51598	KP_NORM_BLD_62922	SROnlyAssembly
30_length=47844_depth=0.77x	47844	KP_NORM_BLD_62922	SROnlyAssembly
31_length=47223_depth=0.97x	47223	KP_NORM_BLD_62922	SROnlyAssembly
32_length=46406_depth=1.06x	46406	KP_NORM_BLD_62922	SROnlyAssembly
33_length=44732_depth=0.94x	44732	KP_NORM_BLD_62922	SROnlyAssembly
34_length=36960_depth=0.88x	36960	KP_NORM_BLD_62922	SROnlyAssembly
35_length=34348_depth=1.07x	34348	KP_NORM_BLD_62922	SROnlyAssembly
36_length=33294_depth=0.89x	33294	KP_NORM_BLD_62922	SROnlyAssembly
37_length=31639_depth=0.94x	31639	KP_NORM_BLD_62922	SROnlyAssembly
38_length=26145_depth=1.17x	26145	KP_NORM_BLD_62922	SROnlyAssembly
39_length=23261_depth=0.94x	23261	KP_NORM_BLD_62922	SROnlyAssembly
