Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# unaligned contigs	Unaligned length	# N's per 100 kbp	QuastReferenceSequence	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	Genome fraction (%)	Duplication ratio	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	ToolName	QuastType	SRAssemblerUsed
NK_H3_007_plasmidcontigs	54	54	13	7	3	0	295965	295965	213642	175149	94183	0	54	40363	295965	31916	51.71	40.78	19297	40363	1866	40363	17525.8	162520.8	6	1	33	1	51 + 0 part	264161	0.0	NK_H3_007__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.251	1.004	0.0	0.0	27888.0	31804.0	-	27888	-	2001	2653.7	24608.7	-	1	-	2	PlasmidHunter	IndividualPlasmids	spades
NK_H3_007_plasmidcontigs	54	54	13	7	3	0	295965	295965	213642	175149	94183	0	54	40363	295965	2112	51.71	47.16	19297	40363	1866	40363	17525.8	2455972.3	6	1	33	1	53 + 0 part	294736	0.0	NK_H3_007__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.191	1.0	0.0	0.0	1229.0	1229.0	-	1229	-	-	5.1	715.2	-	1	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_009_plasmidcontigs	17	17	8	5	2	1	191444	191444	177207	155829	108315	80376	17	80376	191444	282620	52.96	52.78	27939	14547	5493	-	42867.7	29038.2	2	4	8	-	2 + 0 part	2706	0.0	NK_H3_009__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.692	1.001	0.53	0.0	80376.0	188738.0	27939	14547	5493	-	42848.5	29025.2	2	4	8	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_025_plasmidcontigs	4	4	0	0	0	0	11198	11198	0	0	0	0	4	4811	11198	87134	50.05	53.06	2842	-	1599	-	3354.7	431.1	2	-	4	-	3 + 1 part	11111	0.0	NK_H3_025__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.0	0.0	87.0	87.0	-	-	-	-	0.7	0.1	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_025_plasmidcontigs	4	4	0	0	0	0	11198	11198	0	0	0	0	4	4811	11198	4684	50.05	54.7	2842	4811	1599	4811	3354.7	8020.2	2	1	4	1	3 + 0 part	6387	0.0	NK_H3_025__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.027	0.0	20.79	4811.0	4811.0	-	4811	-	4811	2067.0	4941.4	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H3_002_plasmidcontigs	31	31	21	14	5	0	390724	390724	371076	317831	163131	0	31	38290	390724	198770	50.97	52.72	22806	35503	6886	24528	22565.3	44356.8	7	3	18	6	4 + 15 part	240898	0.0	NK_H3_002__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	6.0	74.16	1.016	2.67	0.0	35503.0	149826.0	-	16296	-	-	8294.1	16303.8	-	4	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_002_plasmidcontigs	31	31	21	14	5	0	390724	390724	371076	317831	163131	0	31	38290	390724	120089	50.97	50.93	22806	36336	6886	35503	22565.3	73418.9	7	2	18	3	4 + 18 part	271928	0.0	NK_H3_002__pl_2	1.0	1.0	1300.0	0.0	0.0	0.0	1.0	96.586	1.024	15.99	0.0	36336.0	118796.0	-	18404	-	5522	6293.6	20477.0	-	3	-	7	PlasmidHunter	IndividualPlasmids	spades
NK_H3_002_plasmidcontigs	31	31	21	14	5	0	390724	390724	371076	317831	163131	0	31	38290	390724	106243	50.97	49.58	22806	36336	6886	35503	22565.3	82987.1	7	2	18	3	8 + 18 part	285112	0.0	NK_H3_002__pl_3	1.0	1.0	1300.0	0.0	0.0	0.0	4.0	96.687	1.028	21.78	2.84	38290.0	105612.0	-	24528	-	6610	6991.5	25712.4	-	2	-	5	PlasmidHunter	IndividualPlasmids	spades
NK_H4_002_plasmidcontigs	19	19	8	3	1	0	117628	117628	91843	52019	25770	0	19	25770	117628	172809	49.65	50.56	9265	5865	2389	-	11956.9	8138.9	4	8	13	-	0 + 0 part	0	0.0	NK_H4_002__pl_1	1.0	1.0	25770.0	0.0	0.0	0.0	0.0	67.869	1.003	45.91	1.7	17858.0	117628.0	9147	5865	2389	-	9554.6	6503.6	5	9	14	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_019_plasmidcontigs	40	40	13	5	2	0	230175	230175	170111	111403	57304	0	40	29551	230175	177833	51.97	53.33	9865	19532	2282	5686	14146.0	18309.7	6	4	24	12	15 + 3 part	61870	0.0	NK_H3_019__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	93.886	1.008	14.85	1.19	29551.0	168305.0	9865	19532	-	1342	12817.2	16589.8	6	4	-	17	PlasmidHunter	IndividualPlasmids	spades
NK_H3_019_plasmidcontigs	40	40	13	5	2	0	230175	230175	170111	111403	57304	0	40	29551	230175	54009	51.97	51.7	9865	29551	2282	27753	14146.0	60287.5	6	1	24	2	29 + 6 part	209468	0.0	NK_H3_019__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.799	1.042	149.71	0.0	7870.0	20707.0	-	-	-	-	478.4	2038.8	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H3_019_plasmidcontigs	40	40	13	5	2	0	230175	230175	170111	111403	57304	0	40	29551	230175	6023	51.97	38.7	9865	29551	2282	29551	14146.0	540605.2	6	1	24	1	37 + 1 part	223779	0.0	NK_H3_019__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.06	31.31	31.31	5072.0	6387.0	-	5072	-	1188	118.0	4508.2	-	1	-	2	PlasmidHunter	IndividualPlasmids	spades
NK_H3_019_plasmidcontigs	40	40	13	5	2	0	230175	230175	170111	111403	57304	0	40	29551	230175	4666	51.97	51.24	9865	29551	2282	29551	14146.0	697828.0	6	1	24	1	36 + 3 part	224576	0.0	NK_H3_019__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.2	464.37	53.58	4793.0	5599.0	-	4793	-	4793	100.7	4969.9	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H4_006_plasmidcontigs	21	21	12	8	1	0	184643	184643	167831	139903	27256	0	21	27256	184643	218371	52.63	52.23	14064	13453	5022	-	15901.3	13445.3	5	6	12	-	2 + 3 part	20169	0.0	NK_H4_006__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.883	1.006	6.69	0.0	27256.0	164474.0	13453	11720	-	-	14877.5	12579.6	5	6	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H4_006_plasmidcontigs	21	21	12	8	1	0	184643	184643	167831	139903	27256	0	21	27256	184643	3549	52.63	47.17	14064	27256	5022	27256	15901.3	827294.9	5	1	12	1	20 + 1 part	180885	0.0	NK_H4_006__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.059	266.1	0.0	2448.0	3758.0	-	2448	-	1310	41.7	2172.1	-	1	-	2	PlasmidHunter	IndividualPlasmids	spades
NK_H4_026_plasmidcontigs	42	42	17	12	2	0	308803	308803	255491	221576	58615	0	42	33354	308803	144316	51.55	51.53	14701	24742	2438	18883	16230.1	34728.7	7	3	24	6	27 + 7 part	172273	0.0	NK_H4_026__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.007	1.006	22.71	0.0	25261.0	136530.0	-	22362	-	5670	8661.6	18533.9	-	3	-	8	PlasmidHunter	IndividualPlasmids	spades
NK_H4_026_plasmidcontigs	42	42	17	12	2	0	308803	308803	255491	221576	58615	0	42	33354	308803	109111	51.55	51.06	14701	25261	2438	22362	16230.1	45934.0	7	2	24	4	21 + 7 part	200800	0.0	NK_H4_026__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	95.472	1.034	110.43	5.57	33354.0	107763.0	-	12747	-	2328	5745.0	16259.2	-	3	-	11	PlasmidHunter	IndividualPlasmids	spades
NK_H4_026_plasmidcontigs	42	42	17	12	2	0	308803	308803	255491	221576	58615	0	42	33354	308803	38637	51.55	52.39	14701	33354	2438	25261	16230.1	129717.8	7	1	24	2	20 + 11 part	269150	0.0	NK_H4_026__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	87.817	1.169	373.24	5.04	7658.0	39653.0	-	4968	-	1481	560.7	4481.7	-	3	-	11	PlasmidHunter	IndividualPlasmids	spades
NK_H4_026_plasmidcontigs	42	42	17	12	2	0	308803	308803	255491	221576	58615	0	42	33354	308803	4655	51.55	42.69	14701	33354	2438	33354	16230.1	1076672.0	7	1	24	1	41 + 0 part	304021	0.0	NK_H4_026__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.027	0.0	20.91	4782.0	4782.0	-	4782	-	4782	74.1	4912.5	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H5_010_plasmidcontigs	35	35	13	6	2	0	227833	227833	174448	125547	70010	0	35	41460	227833	225468	49.84	49.42	13625	13625	2761	2761	16923.2	17100.7	5	5	21	21	9 + 1 part	39864	0.0	NK_H5_010__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	83.018	1.004	3.19	0.53	41460.0	187974.0	9267	9267	-	-	15518.7	15681.5	6	6	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H5_010_plasmidcontigs	35	35	13	6	2	0	227833	227833	174448	125547	70010	0	35	41460	227833	4684	49.84	54.7	13625	41460	2761	41460	16923.2	823155.2	5	1	21	1	34 + 0 part	223022	0.0	NK_H5_010__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.027	0.0	20.79	4811.0	4811.0	-	4811	-	4811	101.6	4941.4	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
T7-266_plasmidcontigs	4	4	0	0	0	0	11253	11253	0	0	0	0	4	4223	11253	84386	49.87	53.12	3606	-	1145	-	3318.4	442.5	2	-	4	-	2 + 0 part	7829	0.0	T7-266__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.907	1.039	0.0	0.0	2279.0	3424.0	-	-	-	-	578.1	77.1	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
T7-266_plasmidcontigs	4	4	0	0	0	0	11253	11253	0	0	0	0	4	4223	11253	4096	49.87	55.52	3606	4223	1145	4223	3318.4	9116.7	2	1	4	1	3 + 0 part	7030	0.0	T7-266__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.031	0.0	23.68	4223.0	4223.0	-	4223	-	4223	1584.8	4353.9	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
T7-266_plasmidcontigs	4	4	0	0	0	0	11253	11253	0	0	0	0	4	4223	11253	3479	49.87	45.67	3606	4223	1145	4223	3318.4	10733.5	2	1	4	1	3 + 0 part	7647	0.0	T7-266__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.037	0.0	27.73	3606.0	3606.0	-	3606	-	3606	1155.5	3737.6	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H5_016_plasmidcontigs	9	9	3	3	0	0	77839	77839	62905	62905	0	0	9	24754	77839	110923	47.16	48.9	22326	15825	3513	-	18090.9	12695.1	2	3	5	-	4 + 0 part	7171	0.0	NK_H5_016__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.634	1.001	1.42	1.42	24754.0	70627.0	22326	15784	3513	-	17867.0	12538.0	2	3	5	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_002_plasmidcontigs	24	24	10	3	1	0	152205	152205	117494	63813	25312	0	24	25312	152205	225468	49.38	49.42	9166	5208	2448	-	12936.5	8732.9	5	10	16	-	2 + 1 part	9983	0.0	NK_H8_002__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.065	1.0	0.7	2.11	25312.0	142222.0	9166	5208	1907	-	12686.3	8564.1	5	10	17	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_002_plasmidcontigs	24	24	10	3	1	0	152205	152205	117494	63813	25312	0	24	25312	152205	4684	49.38	54.7	9166	25312	2448	25312	12936.5	420367.1	5	1	16	1	23 + 0 part	147444	0.0	NK_H8_002__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.016	0.0	21.0	4761.0	4761.0	-	4761	-	4761	148.9	4839.3	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H5_031_plasmidcontigs	30	30	16	9	3	0	263351	263351	227072	181696	87229	0	30	34519	263351	163644	49.6	51.19	16072	26335	3975	15068	17199.1	27678.4	6	3	19	7	7 + 11 part	141808	0.0	NK_H5_031__pl_1	1.0	1.0	1215.0	2.0	0.0	0.0	0.0	71.786	1.03	70.28	2.48	34519.0	120943.0	-	26335	-	-	10413.4	16758.2	-	3	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H5_031_plasmidcontigs	30	30	16	9	3	0	263351	263351	227072	181696	87229	0	30	34519	263351	110090	49.6	49.88	16072	26375	3975	20212	17199.1	41142.7	6	2	19	4	9 + 8 part	157005	0.0	NK_H5_031__pl_2	1.0	1.0	1110.0	1.0	0.0	0.0	0.0	94.054	1.026	31.06	0.94	20212.0	106235.0	-	13493	-	3089	5146.7	12311.7	-	4	-	10	PlasmidHunter	IndividualPlasmids	spades
NK_H5_031_plasmidcontigs	30	30	16	9	3	0	263351	263351	227072	181696	87229	0	30	34519	263351	5467	49.6	48.6	16072	34519	3975	34519	17199.1	828498.0	6	1	19	1	27 + 2 part	257265	0.0	NK_H5_031__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.113	312.19	16.43	5565.0	6086.0	-	5565	-	5565	118.0	5685.1	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H5_031_plasmidcontigs	30	30	16	9	3	0	263351	263351	227072	181696	87229	0	30	34519	263351	5252	49.6	49.22	16072	34519	3975	34519	17199.1	862414.1	6	1	19	1	27 + 2 part	257398	0.0	NK_H5_031__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.133	503.95	167.98	5267.0	5953.0	-	5267	-	5267	106.4	5334.3	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H5_031_plasmidcontigs	30	30	16	9	3	0	263351	263351	227072	181696	87229	0	30	34519	263351	4189	49.6	45.17	16072	34519	3975	34519	17199.1	1081260.1	6	1	19	1	25 + 4 part	257716	0.0	NK_H5_031__pl_5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.334	1520.84	71.57	4320.0	5589.0	-	4320	-	4320	72.2	4536.4	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H7_005_plasmidcontigs	29	29	14	6	1	0	204126	204126	180324	120918	30034	0	29	30034	204126	186410	52.35	52.5	17356	17356	3534	6012	15191.8	16635.6	5	5	15	12	4 + 2 part	32810	0.0	NK_H7_005__pl_1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	87.884	1.044	122.18	1.75	30034.0	171054.0	9671	13060	-	1106	12873.9	14097.4	6	5	-	23	PlasmidHunter	IndividualPlasmids	spades
NK_H7_005_plasmidcontigs	29	29	14	6	1	0	204126	204126	180324	120918	30034	0	29	30034	204126	67765	52.35	54.11	17356	20786	3534	20066	15191.8	45761.7	5	2	15	3	17 + 5 part	169395	0.0	NK_H7_005__pl_2	0.0	0.0	0.0	2.0	0.0	0.0	0.0	41.681	1.228	879.57	8.65	20066.0	34676.0	-	970	-	-	2080.6	6267.3	-	11	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H7_005_plasmidcontigs	29	29	14	6	1	0	204126	204126	180324	120918	30034	0	29	30034	204126	5839	52.35	48.52	17356	30034	3534	30034	15191.8	531091.3	5	1	15	1	27 + 1 part	197039	0.0	NK_H7_005__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.214	663.19	84.66	5966.0	7087.0	-	5966	-	5966	177.8	6216.7	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H7_005_plasmidcontigs	29	29	14	6	1	0	204126	204126	180324	120918	30034	0	29	30034	204126	3407	52.35	45.82	17356	30034	3534	30034	15191.8	910197.2	5	1	15	1	27 + 1 part	199334	0.0	NK_H7_005__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.407	1147.75	83.47	3534.0	4792.0	-	3534	-	3534	64.7	3878.2	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_008_plasmidcontigs	42	42	14	6	1	1	251264	251264	192598	138399	56755	56755	42	56755	251264	187559	51.97	52.21	13106	16736	2324	6345	20348.3	27259.6	6	4	24	10	25 + 0 part	85664	0.0	NK_H8_008__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.997	1.002	5.44	0.0	56730.0	165300.0	8573	16736	-	-	18333.5	24560.5	6	4	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_022_plasmidcontigs	40	40	11	6	1	0	215895	215895	147569	113841	27110	0	40	27110	215895	225468	50.2	49.42	12750	12750	2007	1594	12701.9	12162.6	6	6	26	31	15 + 1 part	44120	0.0	NK_H8_022__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.836	1.005	2.33	1.75	27110.0	171775.0	9774	7030	-	-	11574.1	11082.7	6	7	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_022_plasmidcontigs	40	40	11	6	1	0	215895	215895	147569	113841	27110	0	40	27110	215895	4684	50.2	54.7	12750	27110	2007	27110	12701.9	585454.6	6	1	26	1	36 + 0 part	210832	0.0	NK_H8_022__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.979	1.081	0.0	0.0	1506.0	5063.0	-	1280	-	1095	30.1	1388.3	-	2	-	4	PlasmidHunter	IndividualPlasmids	spades
NK_H8_011_plasmidcontigs	38	38	18	12	6	2	428038	428038	378631	331318	231026	103961	38	52380	428038	325501	49.08	47.37	25746	34139	4781	16349	27664.0	36378.5	6	4	20	10	7 + 8 part	187555	0.0	NK_H8_011__pl_1	1.0	1.0	3608.0	0.0	0.0	0.0	2.0	72.156	1.024	94.43	2.08	52380.0	240396.0	3849	16349	-	-	14308.0	18815.2	13	6	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_011_plasmidcontigs	38	38	18	12	6	2	428038	428038	378631	331318	231026	103961	38	52380	428038	55921	49.08	51.03	25746	52380	4781	52380	27664.0	211749.3	6	1	20	1	37 + 0 part	421318	0.0	NK_H8_011__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.931	1.0	0.0	0.0	6672.0	6672.0	-	-	-	-	104.0	796.0	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_011_plasmidcontigs	38	38	18	12	6	2	428038	428038	378631	331318	231026	103961	38	52380	428038	2810	49.08	32.74	25746	52380	4781	52380	27664.0	4213962.8	6	1	20	1	37 + 0 part	425101	0.0	NK_H8_011__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.045	0.0	34.05	2937.0	2937.0	-	2937	-	2937	20.2	3069.7	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_045_plasmidcontigs	32	32	13	6	1	0	231682	231682	185028	130503	48132	0	32	48132	231682	196232	50.98	51.42	12235	15387	2600	7169	18781.7	22174.7	5	4	20	12	9 + 5 part	54648	0.0	NK_H8_045__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.824	1.004	1.69	0.0	48132.0	177034.0	12235	15387	-	128	17369.1	20506.9	5	4	-	20	PlasmidHunter	IndividualPlasmids	spades
NK_H8_045_plasmidcontigs	32	32	13	6	1	0	231682	231682	185028	130503	48132	0	32	48132	231682	105646	50.98	52.89	12235	24643	2600	15387	18781.7	41188.3	5	2	20	4	11 + 14 part	197103	0.0	NK_H8_045__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.599	1.07	72.31	0.0	11891.0	34575.0	-	-	-	-	1028.5	2255.5	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_045_plasmidcontigs	32	32	13	6	1	0	231682	231682	185028	130503	48132	0	32	48132	231682	5733	50.98	49.9	12235	48132	2600	48132	18781.7	759005.2	5	1	20	1	31 + 0 part	225822	0.0	NK_H8_045__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.022	0.0	17.06	5860.0	5860.0	-	5860	-	5860	148.2	5989.8	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_045_plasmidcontigs	32	32	13	6	1	0	231682	231682	185028	130503	48132	0	32	48132	231682	3959	50.98	43.87	12235	48132	2600	48132	18781.7	1099110.1	5	1	20	1	31 + 0 part	227596	0.0	NK_H8_045__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.032	0.0	24.47	4086.0	4086.0	-	4086	-	4086	72.1	4217.1	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_057_plasmidcontigs	28	28	10	5	1	0	180828	180828	135880	101663	25585	0	28	25585	180828	225085	49.6	49.4	12303	7079	2760	-	14393.8	11563.6	5	7	17	-	8 + 1 part	34308	0.0	NK_H8_057__pl_1	1.0	1.0	24109.0	0.0	0.0	0.0	0.0	64.885	1.003	12.97	1.37	25585.0	146520.0	9266	5860	-	-	11265.0	9050.1	6	9	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_057_plasmidcontigs	28	28	10	5	1	0	180828	180828	135880	101663	25585	0	28	25585	180828	4684	49.6	54.7	12303	25585	2760	25585	14393.8	555678.1	5	1	17	1	27 + 0 part	176017	0.0	NK_H8_057__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.027	0.0	20.79	4811.0	4811.0	-	4811	-	4811	128.0	4941.4	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_060_plasmidcontigs	5	5	2	1	1	0	44506	44506	37350	29426	29426	0	5	29426	44506	186650	49.2	51.69	29426	-	3500	-	21305.3	5080.2	1	-	3	-	2 + 0 part	4779	0.0	NK_H8_060__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.148	1.006	5.03	0.0	29426.0	39727.0	29426	-	-	-	20993.3	5005.8	1	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_060_plasmidcontigs	5	5	2	1	1	0	44506	44506	37350	29426	29426	0	5	29426	44506	3325	49.2	46.32	29426	29426	3500	29426	21305.3	285177.5	1	1	3	1	4 + 0 part	41006	0.0	NK_H8_060__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.038	0.0	28.97	3452.0	3452.0	-	3452	-	3452	267.7	3583.9	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_070_plasmidcontigs	21	21	10	8	3	0	230317	230317	207102	195423	118504	0	21	47401	230317	179105	48.23	49.6	32092	32092	4672	21466	27264.1	35059.8	3	3	11	5	10 + 2 part	117550	0.0	NK_H8_070__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.616	1.006	6.21	0.0	32092.0	112767.0	-	10560	-	-	10117.9	13010.9	-	5	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_070_plasmidcontigs	21	21	10	8	3	0	230317	230317	207102	195423	118504	0	21	47401	230317	96168	48.23	48.28	32092	39011	4672	32092	27264.1	65296.0	3	2	11	3	16 + 1 part	134863	0.0	NK_H8_070__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.125	1.001	0.0	1.05	47401.0	95454.0	-	39011	-	4672	16536.7	39604.4	-	2	-	3	PlasmidHunter	IndividualPlasmids	spades
NK_H8_083_plasmidcontigs	8	8	3	0	0	0	36495	36495	21459	0	0	0	8	8030	36495	226590	49.55	52.33	5718	-	2407	-	5713.7	920.3	3	-	7	-	3 + 1 part	11927	0.0	NK_H8_083__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.842	1.0	0.0	0.0	8030.0	24568.0	4640	-	-	-	4425.6	712.8	3	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_083_plasmidcontigs	8	8	3	0	0	0	36495	36495	21459	0	0	0	8	8030	36495	5591	49.55	41.87	5718	8030	2407	8030	5713.7	37296.0	3	1	7	1	7 + 0 part	30777	0.0	NK_H8_083__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.023	0.0	17.49	5718.0	5718.0	-	5718	-	5718	895.9	5847.9	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_077_plasmidcontigs	34	34	11	8	5	3	428863	428863	384113	365552	310434	241742	34	105168	428863	177265	52.26	52.75	56226	105168	3709	80348	57070.7	138073.0	3	1	12	2	14 + 11 part	254817	0.0	NK_H8_077__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.438	1.008	0.57	1.15	80348.0	174046.0	-	25852	-	14791	19252.4	46578.0	-	2	-	5	PlasmidHunter	IndividualPlasmids	spades
NK_H8_077_plasmidcontigs	34	34	11	8	5	3	428863	428863	384113	365552	310434	241742	34	105168	428863	115156	52.26	56.23	56226	105168	3709	105168	57070.7	212542.2	3	1	12	1	18 + 13 part	420688	0.0	NK_H8_077__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.681	1.249	73.41	0.0	3281.0	8173.0	-	-	-	-	38.7	144.2	-	-	-	-	PlasmidHunter	IndividualPlasmids	spades
NK_H8_077_plasmidcontigs	34	34	11	8	5	3	428863	428863	384113	365552	310434	241742	34	105168	428863	109848	52.26	51.87	56226	105168	3709	105168	57070.7	222812.6	3	1	12	1	19 + 11 part	318197	0.0	NK_H8_077__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.262	1.015	0.9	0.0	105168.0	110666.0	-	105168	-	105168	25803.7	100741.5	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_077_plasmidcontigs	34	34	11	8	5	3	428863	428863	384113	365552	310434	241742	34	105168	428863	62125	52.26	52.15	56226	105168	3709	105168	57070.7	393972.1	3	1	12	1	30 + 1 part	367730	0.0	NK_H8_077__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.991	1.004	1.64	1.64	56226.0	61133.0	-	56226	-	56226	7406.3	51127.1	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
NK_H8_077_plasmidcontigs	34	34	11	8	5	3	428863	428863	384113	365552	310434	241742	34	105168	428863	5763	52.26	48.22	56226	105168	3709	105168	57070.7	4247009.1	3	1	12	1	33 + 0 part	422973	0.0	NK_H8_077__pl_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.022	0.0	16.98	5890.0	5890.0	-	5890	-	5890	80.9	6019.8	-	1	-	1	PlasmidHunter	IndividualPlasmids	spades
