#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	SampleID
NK_H8_022__pl_1	1	225468	21678	225385	99.9632	23.7456	34.4	54	NK_H8_022
NK_H8_022__pl_2	1	4684	9370	4684	100	463.938	34.3	57.2	NK_H8_022
NK_H3_002__chr	1	5255436	1328688	5255436	100	58.7207	36	57.4	NK_H3_002
NK_H3_002__pl_1	1	198770	54412	198770	100	63.712	36.4	55.3	NK_H3_002
NK_H3_002__pl_2	1	120089	43371	120089	100	84.0024	36.5	55.6	NK_H3_002
NK_H3_002__pl_3	1	106243	16934	106243	100	37.1634	36.8	55	NK_H3_002
NK_H4_002__chr	1	5303197	1801548	5303196	100	77.5491	35.2	56.2	NK_H4_002
NK_H4_002__pl_1	1	172809	38442	172809	100	50.0072	35.6	50.6	NK_H4_002
NK_H4_006__chr	1	5623467	2283559	5623467	100	92.8659	35.2	56.1	NK_H4_006
NK_H4_006__pl_1	1	218371	125132	218371	100	130.467	35.5	53.6	NK_H4_006
NK_H4_006__pl_2	1	3549	20308	3549	100	1174.48	36.1	55.5	NK_H4_006
T7-012__chr	1	5232209	1264065	5232209	100	66.6807	34.7	59.1	T7-012
T7-012__pl_1	1	128012	25759	128012	100	55.5092	34.9	54.5	T7-012
T7-012__pl_2	1	8865	16862	8860	99.9436	512.432	34.9	57.2	T7-012
T7-012__pl_3	1	3258	11927	3258	100	952.712	35	57.8	T7-012
T7-012__pl_4	1	2495	11280	2495	100	1157.18	34.4	58.6	T7-012
NK_H4_026__chr	1	5251343	1533823	5251343	100	62.1553	35.9	55.9	NK_H4_026
NK_H4_026__pl_1	1	144316	37381	144316	100	54.7214	36.1	54.1	NK_H4_026
NK_H4_026__pl_2	1	109111	47823	109111	100	92.4436	36.1	52.7	NK_H4_026
NK_H4_026__pl_3	1	38637	25203	38637	100	140.738	36	50.7	NK_H4_026
NK_H4_026__pl_4	1	4655	5465	4655	100	259.33	36.2	56.6	NK_H4_026
T7-020__chr	1	5155737	1306223	5155737	100	70.2613	34.6	58.9	T7-020
T7-020__pl_1	1	194388	42964	194388	100	61.2024	34.7	59.2	T7-020
T7-020__pl_2	1	95407	14429	95407	100	42.0111	34.9	59.7	T7-020
T7-020__pl_3	1	52379	27643	52379	100	145.376	34.8	44.3	T7-020
NK_H3_019__chr	1	5186284	1452492	5186284	100	69.0484	34.8	56.4	NK_H3_019
NK_H3_019__pl_1	1	177833	68292	177833	100	92.4301	35.1	50.1	NK_H3_019
NK_H3_019__pl_2	1	54009	42687	54009	100	194.945	35.1	53.1	NK_H3_019
NK_H3_019__pl_3	1	6023	27319	6023	100	1131.82	35.7	55.5	NK_H3_019
NK_H3_019__pl_4	1	4666	14328	4666	100	689.585	35	56.4	NK_H3_019
NK_H8_045__chr	1	5377873	1654829	5376716	99.9785	68.0378	35.1	56	NK_H8_045
NK_H8_045__pl_1	1	196232	69461	196232	100	76.6993	35.3	52	NK_H8_045
NK_H8_045__pl_2	1	105646	47823	105646	100	98.5304	35.2	54.5	NK_H8_045
NK_H8_045__pl_3	1	5733	8203	5733	100	278.784	35.6	54	NK_H8_045
NK_H8_045__pl_4	1	3959	17324	3959	100	806.914	35.8	55.2	NK_H8_045
NK_H2_020__chr	1	5310192	1360791	5310192	100	72.0941	33.5	59.3	NK_H2_020
NK_H2_020__pl_1	1	257786	70312	257786	100	76.4827	33.8	57.3	NK_H2_020
NK_H3_015__chr	1	5304903	1760039	5304903	100	82.2078	34.8	57.2	NK_H3_015
NK_H3_015__pl_1	1	227867	83787	227867	100	90.8432	35	56	NK_H3_015
NK_H7_005__chr	1	5363799	1455580	5363799	100	57.0373	34.2	55.8	NK_H7_005
NK_H7_005__pl_1	1	186410	69279	186410	100	77.6002	34.5	51.9	NK_H7_005
NK_H7_005__pl_2	1	67765	40068	67765	100	125.343	34.3	54.7	NK_H7_005
NK_H7_005__pl_3	1	5839	7580	5839	100	282.45	34.4	56.3	NK_H7_005
NK_H7_005__pl_4	1	3407	8413	3407	100	530.512	34.8	56.3	NK_H7_005
NK_H25_002__chr	1	5319573	1422649	5319573	100	62.6675	35.7	57.7	NK_H25_002
NK_H25_002__pl_1	1	138610	40225	138610	100	68.0391	36.4	55.3	NK_H25_002
NK_H5_031__chr	1	5264305	1895796	5264163	99.9973	63.0344	34.9	52.9	NK_H5_031
NK_H5_031__pl_1	1	163644	62092	163644	100	62.8881	35.3	50.5	NK_H5_031
NK_H5_031__pl_2	1	110090	33652	110090	100	50.9207	35.4	48	NK_H5_031
NK_H5_031__pl_3	1	5467	12463	5467	100	277.887	35.8	44.6	NK_H5_031
NK_H5_031__pl_4	1	5252	37075	5252	100	977.253	35.7	48.6	NK_H5_031
NK_H5_031__pl_5	1	4189	63271	4189	100	2069.03	36	48.3	NK_H5_031
NK_H8_077__chr	1	5245059	1361835	5242691	99.9549	62.6897	35	54.5	NK_H8_077
NK_H8_077__pl_1	1	177265	73878	177265	100	99.4263	35.2	55.3	NK_H8_077
NK_H8_077__pl_2	1	115156	37738	115098	99.9496	79.0085	35	0.513	NK_H8_077
NK_H8_077__pl_3	1	109848	31453	109841	99.9936	68.8823	35.2	56.4	NK_H8_077
NK_H8_077__pl_4	1	62125	29011	62125	100	111.081	35.2	54.6	NK_H8_077
NK_H8_077__pl_5	1	5763	37661	5763	100	1395.13	35.8	56	NK_H8_077
T7-051__chr	1	5356756	1726313	5356756	100	89.7864	34.4	59.2	T7-051
T7-051__pl_1	1	151112	47155	151112	100	86.8355	34.6	59.4	T7-051
NK_H8_057__chr	1	5236282	1695337	5233379	99.9446	70.4634	35	55.3	NK_H8_057
NK_H8_057__pl_1	1	225085	58939	225085	100	55.0558	35.4	52	NK_H8_057
NK_H8_057__pl_2	1	4684	20487	4684	100	865.818	35.2	55.9	NK_H8_057
NK_H8_121__chr	1	5117799	1788940	5117799	100	80.3426	35.7	59.2	NK_H8_121
NK_H8_121__pl_1	1	179883	75190	179876	99.9961	95.5887	35.9	58.4	NK_H8_121
NK_H8_121__pl_2	1	74337	22342	74337	100	69.1637	35.9	55.2	NK_H8_121
NK_H8_121__pl_3	1	4906	13959	4906	100	656.431	35.8	59.3	NK_H8_121
NK_H8_121__pl_4	1	3452	24923	3452	100	1643.66	35.5	58.9	NK_H8_121
NK_H8_121__pl_5	1	3407	27040	3407	100	1811.95	36.1	59	NK_H8_121
NK_H9_001__chr	1	5255444	2090824	5252690	99.9476	85.9462	34.2	56	NK_H9_001
NK_H9_001__pl_1	1	205268	78328	205268	100	79.899	34.5	54.4	NK_H9_001
NK_H9_001__pl_2	1	57814	12457	57608	99.6437	41.6271	35.1	55.4	NK_H9_001
NK_H24_054__chr	1	5309249	2086378	5309249	100	85.5296	34.7	59	NK_H24_054
NK_H24_054__pl_1	1	209558	94480	209558	100	97.6042	34.9	58.6	NK_H24_054
NK_H8_052__chr	1	5208194	1866032	5207787	99.9922	80.1944	35.1	56.1	NK_H8_052
T7-010__chr	1	5291837	1345670	5291837	100	70.1092	34.7	58.8	T7-010
T7-010__pl_1	1	256837	62816	256837	100	67.2923	34.8	55.4	T7-010
T7-010__pl_2	1	6848	14042	6848	100	559.395	34.9	57.7	T7-010
NK_H25_013__chr	1	5471165	2386861	5471162	99.9999	94.641	34.8	58.5	NK_H25_013
NK_H25_013__pl_1	1	108973	71929	108973	100	143.699	34.9	57	NK_H25_013
NK_H25_013__pl_2	1	72116	70248	72116	100	214.032	34.8	59	NK_H25_013
NK_H25_013__pl_3	1	4804	8566	4804	100	389.385	35.1	58.4	NK_H25_013
NK_H25_013__pl_4	1	4503	7488	4503	100	362.953	35.1	52.3	NK_H25_013
NK_H25_013__pl_5	1	3549	9800	3549	100	618.392	35	48.1	NK_H25_013
T7-032__chr	1	5726353	1395887	5726351	100	67.8488	34.5	59.3	T7-032
T7-032__pl_1	1	4809	8353	4809	100	473.918	34.7	58.9	T7-032
NK_H8_114__chr	1	5193081	1910689	5193081	100	85.8485	35.5	59.2	NK_H8_114
NK_H8_114__pl_1	1	186088	101110	186088	100	125.936	35.8	57.3	NK_H8_114
NK_H8_002__chr	1	5206013	1234928	5206013	100	33.9098	35.9	57.6	NK_H8_002
NK_H8_002__pl_1	1	225468	41956	225468	100	26.5336	36.5	54.5	NK_H8_002
NK_H8_002__pl_2	1	4684	3636	4684	100	109.131	36	58	NK_H8_002
NK_H8_111__chr	1	5205857	1963204	5205830	99.9995	88.2833	35.4	59.3	NK_H8_111
NK_H8_111__pl_1	1	226534	61187	226534	100	62.763	35.8	56	NK_H8_111
NK_H8_111__pl_2	1	4684	17340	4684	100	858.808	35.3	59.5	NK_H8_111
NK_H29_003__chr	1	5557728	1415928	5557728	100	59.0878	33.3	56.9	NK_H29_003
NK_H29_003__pl_1	1	183106	32569	183106	100	38.5981	33.2	55.6	NK_H29_003
NK_H29_003__pl_2	1	109971	15399	109971	100	30.0333	32.9	56.7	NK_H29_003
NK_H24_016__chr	1	5248128	1446056	5248128	100	61.6462	34.7	59.1	NK_H24_016
NK_H24_016__pl_1	1	111518	25703	111518	100	50.9749	35.2	59.6	NK_H24_016
NK_H2_019__chr	1	5495823	1210567	5495823	100	62.0556	33.8	59.3	NK_H2_019
NK_H2_019__pl_1	1	159050	25012	159050	100	44.1723	34.2	59.4	NK_H2_019
NK_H8_011__chr	1	5651566	1292471	5651566	100	56.1111	34.1	56.7	NK_H8_011
NK_H8_011__pl_1	1	325501	33173	325501	100	24.6215	34.6	52.3	NK_H8_011
NK_H8_011__pl_2	1	55921	6792	55917	99.9928	29.7863	34.5	0.664	NK_H8_011
NK_H8_011__pl_3	1	2810	18532	2810	100	1342.33	35.9	55.5	NK_H8_011
NK_H28_005__chr	1	5174516	1528783	5174516	100	63.4189	34.8	59	NK_H28_005
NK_H28_005__pl_1	1	161411	38996	161411	100	51.1693	35.1	53.4	NK_H28_005
NK_H28_005__pl_2	1	4688	3882	4688	100	178.23	35.3	59	NK_H28_005
NK_H28_005__pl_3	1	4018	7726	4018	100	413.997	34.9	59.2	NK_H28_005
NK_H3_009__chr	1	5318312	1872964	5318312	100	66.5732	36.1	54.9	NK_H3_009
NK_H3_009__pl_1	1	282620	139512	282620	100	92.6485	36.2	53.1	NK_H3_009
NK_H9_003__chr	1	5168120	1924208	5167657	99.991	78.2609	34.3	55.9	NK_H9_003
NK_H9_003__pl_1	1	158414	67400	158372	99.9735	85.9969	34.7	55.9	NK_H9_003
NK_H3_007__chr	1	5563674	1718037	5560551	99.9439	52.1256	35	52	NK_H3_007
NK_H3_007__pl_1	1	31916	14247	31916	100	64.6671	36.1	50.1	NK_H3_007
NK_H3_007__pl_2	1	2112	12633	2112	100	782.56	36	49.6	NK_H3_007
NK_H8_008__chr	1	5385121	1631390	5322606	98.8391	57.6209	35.3	55.8	NK_H8_008
NK_H8_008__pl_1	1	187559	56513	184383	98.3067	58.6923	35.4	55.2	NK_H8_008
NK_H24_028__chr	1	5276102	1814925	5276102	100	76.1292	34.7	59	NK_H24_028
NK_H24_028__pl_1	1	253372	105303	253372	100	91.5163	35	51	NK_H24_028
NK_H3_025__chr	1	5205834	916322	5205834	100	49.3173	33.5	58.7	NK_H3_025
NK_H3_025__pl_1	1	87134	16581	87134	100	53.4274	33.8	59	NK_H3_025
NK_H3_025__pl_2	1	4684	4902	4684	100	281.462	33.3	58.6	NK_H3_025
NK_H8_070__chr	1	5321250	1612061	5318759	99.9532	72.5695	34.9	56.7	NK_H8_070
NK_H8_070__pl_1	1	179105	46918	179105	100	61.1077	35.3	54.7	NK_H8_070
NK_H8_070__pl_2	1	96168	22563	96071	99.8991	54.9961	35.4	57	NK_H8_070
T7-050__chr	1	5443536	2026490	5443536	100	103.244	34.5	59.3	T7-050
NK_H3_001__chr	1	5343725	1371479	5343725	100	61.021	35.6	58.1	NK_H3_001
NK_H3_001__pl_1	1	227070	54701	227070	100	57.3495	36.2	55.7	NK_H3_001
NK_H5_014__chr	1	5282817	889440	5276470	99.8799	40.8223	34	57.3	NK_H5_014
NK_H5_014__pl_1	1	188380	30628	188297	99.9559	39.0452	34.4	56.2	NK_H5_014
T7-019__chr	1	5304930	1195842	5304833	99.9982	62.8416	34.5	58.9	T7-019
T7-019__pl_1	1	234119	50119	234119	100	59.5512	34.7	54.2	T7-019
T7-019__pl_2	1	67947	19606	67947	100	80.3396	34.5	55	T7-019
T7-019__pl_3	1	5840	9339	5840	100	439.345	34.5	58.9	T7-019
T7-019__pl_4	1	3733	7263	3733	100	526.047	34.8	59.2	T7-019
T7-019__pl_5	1	3223	8708	3223	100	724.577	34.4	59.4	T7-019
NK_H8_060__chr	1	5358531	1803914	5357838	99.9871	75.2709	35.3	56.2	NK_H8_060
NK_H8_060__pl_1	1	186650	74632	186591	99.9684	87.3701	35.4	56.3	NK_H8_060
NK_H8_060__pl_2	1	3325	29359	3325	100	1680.55	36	55.5	NK_H8_060
NK_H24_044__chr	1	5103552	2931626	5103552	100	124.941	34.9	59.1	NK_H24_044
NK_H5_010__chr	1	5205856	1523470	5198687	99.8623	66.6389	35	56.5	NK_H5_010
NK_H5_010__pl_1	1	225468	39893	224448	99.5476	39.2261	35.5	51.8	NK_H5_010
NK_H5_010__pl_2	1	4684	5276	4684	100	233.986	35.3	56	NK_H5_010
T7-011__chr	1	5236094	1414896	5236094	100	74.0545	34.7	59.2	T7-011
T7-011__pl_1	1	162452	43600	162452	100	73.329	34.8	57.7	T7-011
NK_H8_083__chr	1	5285017	1210714	5283897	99.9788	55.4651	34.8	56.7	NK_H8_083
NK_H8_083__pl_1	1	226590	65471	226590	100	68.9315	35.1	56.2	NK_H8_083
NK_H8_083__pl_2	1	5591	10924	5591	100	400.695	35.9	55.5	NK_H8_083
T7-296__chr	1	5298577	1421554	5298577	100	72.8202	34.1	58.7	T7-296
T7-296__pl_1	1	224439	66593	224439	100	80.4276	34.3	50.2	T7-296
T7-296__pl_2	1	116997	46234	116997	100	107.081	34.2	56.9	T7-296
T7-296__pl_3	1	32768	14543	32768	100	121.413	34.4	58.6	T7-296
T7-296__pl_4	1	4809	5138	4809	100	283.254	34.4	58.8	T7-296
T7-296__pl_5	1	1917	13122	1917	100	1717.32	34.3	58.6	T7-296
NK_H8_044__chr	1	5314985	1909355	5313607	99.9741	80.7661	35.2	56.2	NK_H8_044
T7-036__chr	1	5217570	1518041	5217570	100	80.927	34.7	59.2	T7-036
NK_H2_007__chr	1	5248055	1563446	5248055	100	75.3411	34.8	57.4	NK_H2_007
NK_H2_007__pl_1	1	212446	59375	212446	100	70.581	35.3	54.7	NK_H2_007
NK_H2_007__pl_2	1	110383	30910	110383	100	70.6645	35.4	57.9	NK_H2_007
NK_H7_010__chr	1	5392332	1308980	5391849	99.991	58.1289	35.2	59.1	NK_H7_010
NK_H7_010__pl_1	1	195930	62335	195930	100	75.9032	35.4	52.3	NK_H7_010
NK_H7_010__pl_2	1	63565	18109	63565	100	67.6171	35.4	56.6	NK_H7_010
NK_H7_010__pl_3	1	7888	10199	7888	100	311.056	35.5	40.5	NK_H7_010
NK_H7_010__pl_4	1	2495	17562	2495	100	1597.8	35	59.1	NK_H7_010
NK_H8_118__chr	1	5103307	2233741	5103307	100	103.919	35.3	59.3	NK_H8_118
NK_H8_118__pl_1	1	220280	44394	220280	100	47.2885	35.6	53.8	NK_H8_118
NK_H8_118__pl_2	1	7387	22482	7099	96.1013	721.537	35.7	57.2	NK_H8_118
NK_H8_118__pl_3	1	2495	28989	2495	100	2617.65	35.1	59.2	NK_H8_118
NK_H26_006__chr	1	5187757	1831461	5187227	99.9898	69.228	34.4	55.3	NK_H26_006
NK_H26_006__pl_1	1	4259	17107	4259	100	629.511	35.7	53.9	NK_H26_006
NK_H9_006__chr	1	5266415	2177803	5266415	100	88.7095	34.8	59	NK_H9_006
NK_H9_006__pl_1	1	211374	84710	211374	100	84.7908	35.2	58.8	NK_H9_006
NK_H9_006__pl_2	1	5810	13545	5810	100	505.879	35.2	59.3	NK_H9_006
NK_H8_100__chr	1	5254514	2050333	5254392	99.9977	78.3033	34.5	54.5	NK_H8_100
NK_H8_100__pl_1	1	177083	94569	177083	100	104.607	34.8	46.8	NK_H8_100
NK_H8_100__pl_2	1	91732	38888	91732	100	81.6158	35	39.4	NK_H8_100
NK_H8_100__pl_3	1	31671	7177	31363	99.0275	41.1479	35.3	0.218	NK_H8_100
NK_H8_100__pl_4	1	5840	37967	5840	100	1135.52	35.4	54.8	NK_H8_100
NK_H8_100__pl_5	1	4668	20513	4668	100	763.715	35.2	54.8	NK_H8_100
NK_H5_016__chr	1	5180478	1316402	5178042	99.953	60.3087	34.8	56.8	NK_H5_016
NK_H5_016__pl_1	1	110923	11959	110593	99.7025	25.2525	35.4	57.2	NK_H5_016
T7-007__chr	1	5322703	1350004	5322703	100	68.8339	34.8	58.8	T7-007
T7-007__pl_1	1	242645	60712	242645	100	67.7655	34.9	53.4	T7-007
T7-007__pl_2	1	65684	29002	65682	99.997	119.863	34.8	57.2	T7-007
T7-007__pl_3	1	36971	4453	36971	100	31.6432	35.3	59.3	T7-007
T7-007__pl_4	1	5839	16021	5839	100	736.542	34.8	58.9	T7-007
T7-007__pl_5	1	4667	15646	4667	100	893.856	34.6	58.9	T7-007
T7-007__pl_6	1	4157	22579	4157	100	1444.97	34.8	59.1	T7-007
T7-007__pl_7	1	3407	13262	3407	100	1076.28	35	59	T7-007
T7-146__chr	1	5355033	1192189	5355033	100	62.4621	34.6	59.2	T7-146
T7-146__pl_1	1	54574	27657	54573	99.9982	141.259	34.8	59.8	T7-146
NK_H2_021__chr	1	5324501	989049	5324501	100	52.1319	33.6	59	NK_H2_021
NK_H2_021__pl_1	1	126394	23890	126394	100	53.0688	34	56.7	NK_H2_021
NK_H2_021__pl_2	1	116290	17565	116290	100	42.5488	34.1	53.7	NK_H2_021
T7-013__chr	1	5334972	1499044	5334972	100	77.3768	34.8	59.1	T7-013
T7-013__pl_1	1	146375	34869	146375	100	65.6154	34.9	55.5	T7-013
T7-013__pl_2	1	2330	20557	2330	100	2294.41	35.3	58.8	T7-013
T7-034__chr	1	5239792	1091459	5239792	100	56.9546	34.5	59.1	T7-034
T7-034__pl_1	1	212671	17050	212671	100	21.6017	34.8	58.6	T7-034
T7-034__pl_2	1	144344	20981	144344	100	39.6178	34.7	56.7	T7-034
T7-034__pl_3	1	111076	10062	111076	100	24.6496	34.8	59	T7-034
T7-034__pl_4	1	67203	21285	67203	100	86.7861	34.5	59.7	T7-034
T7-034__pl_5	1	28960	3834	28960	100	36.0109	34.5	52.4	T7-034
T7-034__pl_6	1	17019	5137	16959	99.6475	81.2092	34.1	59.5	T7-034
T7-034__pl_7	1	1698	11033	1698	100	1605.87	34.6	58.5	T7-034
T7-115__chr	1	5292372	1232193	5292372	100	66.381	33.8	59.2	T7-115
T7-115__pl_1	1	236851	70865	236845	99.9975	85.4039	34	58.6	T7-115
T7-115__pl_2	1	36313	5054	36313	100	38.7721	34.4	59.3	T7-115
T7-115__pl_3	1	8627	13306	8627	100	433	33.9	58.9	T7-115
T7-115__pl_4	1	5488	10823	5488	100	557.593	33.9	59.5	T7-115
T7-115__pl_5	1	4161	17341	4161	100	1158.14	34.3	59.3	T7-115
T7-442__chr	1	5307003	1600479	5307003	100	80.4705	32.8	58.1	T7-442
T7-442__pl_1	1	230717	42576	230717	100	48.8945	33.3	56.9	T7-442
T7-442__pl_2	1	68421	64880	68421	100	253.935	33.1	58	T7-442
T7-085__chr	1	5185382	1368472	5185382	100	72.7394	33.9	59	T7-085
T7-085__pl_1	1	222840	60692	222840	100	74.7516	34.3	55.2	T7-085
T7-085__pl_2	1	118885	53214	118885	100	123.266	34.1	55.7	T7-085
T7-085__pl_3	1	94556	33563	94556	100	97.7865	34	54.7	T7-085
T7-085__pl_4	1	7834	7425	7834	100	258.67	34.4	58.7	T7-085
T7-085__pl_5	1	5567	2164	5567	100	104.522	34.1	59.5	T7-085
T7-085__pl_6	1	5216	3552	5216	100	181.189	34.4	59.4	T7-085
T7-085__pl_7	1	4350	1124	4350	100	67.8177	34.3	58.5	T7-085
T7-085__pl_8	1	2495	3850	2495	100	395.606	33.7	59.1	T7-085
T7-085__pl_9	1	1240	4387	1240	100	819.233	34.4	58.1	T7-085
T7-097__chr	1	5438195	1972247	5438195	100	102.685	33.8	58.8	T7-097
T7-097__pl_1	1	241958	125555	241956	99.9992	144.55	34	56.1	T7-097
T7-097__pl_2	1	107659	39544	107659	100	104.452	34.1	59.7	T7-097
T7-097__pl_3	1	4164	37558	4164	100	2150.32	34.1	56.7	T7-097
T7-072__chr	1	5228191	2051824	5228191	100	103.57	33.8	59.1	T7-072
T7-103__chr	1	5176620	1103948	5176620	100	60.6461	33.7	58.9	T7-103
T7-103__pl_1	1	193461	44391	193461	100	65.3044	33.9	54.5	T7-103
T7-103__pl_2	1	5762	5089	5762	100	246.273	33.8	59.3	T7-103
T7-096__chr	1	5359616	1514713	5359616	100	78.3598	33.9	58.7	T7-096
T7-096__pl_1	1	345669	95172	345669	100	76.0476	34.4	54.1	T7-096
T7-096__pl_2	1	241460	79620	241460	100	89.2017	34.2	52.7	T7-096
T7-096__pl_3	1	85939	30727	85939	100	99.4092	34.2	53.7	T7-096
T7-078__chr	1	5388008	1777336	5388008	100	89.3918	34	59.1	T7-078
T7-078__pl_1	1	171734	54473	171734	100	85.5869	34.5	58.4	T7-078
T7-078__pl_2	1	3240	35944	3240	100	2885.28	34.6	59.1	T7-078
T7-089__chr	1	5383960	1760405	5383284	99.9874	89.4756	34	59.2	T7-089
T7-125__chr	1	5334359	1209771	5334359	100	64.4846	33.9	59.2	T7-125
T7-125__pl_1	1	223624	37518	223624	100	47.5013	34.4	59.4	T7-125
T7-125__pl_2	1	5904	5567	5904	100	260.586	34.2	59.5	T7-125
T7-160__chr	1	5524076	1463297	5524076	100	73.8212	34.9	59.3	T7-160
T7-160__pl_1	1	314148	75670	314148	100	66.9893	35.2	57	T7-160
T7-160__pl_2	1	132666	49862	132666	100	104.595	35	58.9	T7-160
T7-189__chr	1	5242831	1245492	5242831	100	49.1209	35.1	56.7	T7-189
T7-189__pl_1	1	215675	57184	215669	99.9972	54.6839	35.6	47.9	T7-189
T7-189__pl_2	1	98091	30636	98091	100	64.9914	35.6	38.7	T7-189
T7-189__pl_3	1	70892	25324	70892	100	74.5696	35.4	51.7	T7-189
T7-189__pl_4	1	8478	6415	8478	100	159.825	36	36.1	T7-189
T7-189__pl_5	1	7218	10943	7214	99.9446	324.443	36	46.5	T7-189
T7-189__pl_6	1	3544	7019	3544	100	402.905	35.3	57.7	T7-189
T7-153__chr	1	5416429	1473684	5416429	100	75.7627	34.8	59	T7-153
T7-153__pl_1	1	231556	97145	231556	100	114.757	34.9	56.6	T7-153
T7-141__chr	1	5190667	1648739	5190660	99.9999	89.2506	34.8	59	T7-141
T7-141__pl_1	1	162020	44815	162020	100	77.5697	35.1	57.2	T7-141
T7-141__pl_2	1	119828	40214	119828	100	94.3962	34.9	58.5	T7-141
T7-141__pl_3	1	108285	24233	108285	100	62.9593	35.1	59.7	T7-141
T7-141__pl_4	1	52340	12914	52340	100	68.7536	35.1	59.7	T7-141
T7-185__chr	1	5230471	1021964	5230471	100	40.034	34.6	57.4	T7-185
T7-185__pl_1	1	121129	22748	121129	100	38.5291	35.2	53.9	T7-185
T7-185__pl_2	1	108311	18674	108311	100	35.3896	35.5	58.2	T7-185
T7-185__pl_3	1	51589	8066	51589	100	32.4316	35.1	54.7	T7-185
T7-133__chr	1	5448252	1313437	5448252	100	67.8436	34.7	58.8	T7-133
T7-133__pl_1	1	226772	68493	226335	99.8073	84.9536	34.9	55.8	T7-133
T7-133__pl_2	1	32578	11150	32578	100	97.1048	34.7	56.9	T7-133
T7-133__pl_3	1	9582	13129	9582	100	386.056	35.1	59.1	T7-133
T7-133__pl_4	1	5665	11058	5665	100	534.685	34.8	59.4	T7-133
T7-133__pl_5	1	4079	19913	4079	100	1330.07	35.3	59.6	T7-133
T7-242__chr	1	5307728	1542842	5307728	100	80.3365	33.9	58.9	T7-242
T7-242__pl_1	1	235401	77796	235401	100	91.0347	34.2	55	T7-242
T7-242__pl_2	1	67383	27074	67383	100	112.188	34	58.1	T7-242
T7-242__pl_3	1	48767	22527	48767	100	126.658	34	54.6	T7-242
T7-242__pl_4	1	5840	9762	5840	100	461.216	34.1	59.4	T7-242
T7-242__pl_5	1	3733	7036	3733	100	494.181	34.5	57.4	T7-242
T7-213__chr	1	5159285	1234337	5159285	100	65.6821	34.2	59.3	T7-213
T7-213__pl_1	1	54690	27577	54690	100	137.513	34.4	59.7	T7-213
T7-240__chr	1	5382264	1240153	5382264	100	64.1423	33.8	59.1	T7-240
T7-240__pl_1	1	4225	12151	4225	100	782.853	34.3	59.3	T7-240
T7-225__chr	1	5360246	1695545	5360246	100	85.959	34.2	59.2	T7-225
T7-225__pl_1	1	182766	51468	182766	100	76.4307	34.6	55.5	T7-225
T7-225__pl_2	1	81357	33691	81357	100	113.031	34.4	58.6	T7-225
T7-220__chr	1	5572945	1426012	5572945	100	68.7511	34.3	59.3	T7-220
T7-220__pl_1	1	190998	43593	190998	100	60.9149	34.7	59.2	T7-220
T7-220__pl_2	1	107870	20773	107870	100	51.8321	34.8	59.8	T7-220
T7-259__chr	1	5461256	2067152	5461256	100	98.5906	34.6	59.1	T7-259
T7-259__pl_1	1	208489	91743	208489	100	114.305	34.8	58.4	T7-259
T7-333__chr	1	5285918	1667108	5285918	100	87.7183	33.7	59.2	T7-333
T7-267__chr	1	5582128	1475179	5582128	100	71.2765	34.2	59.1	T7-267
T7-267__pl_1	1	374747	75689	374747	100	54.2579	34.7	54.8	T7-267
T7-267__pl_2	1	132671	55470	132671	100	112.588	34.5	58.6	T7-267
T7-267__pl_3	1	108220	22499	108220	100	55.8865	34.8	59.7	T7-267
T7-289__chr	1	5310629	1221633	5310629	100	61.9524	34.1	59	T7-289
T7-289__pl_1	1	137499	31263	137499	100	61.0794	34.4	57.3	T7-289
T7-264__chr	1	5288991	1920079	5288991	100	96.5367	34.4	59.3	T7-264
T7-266__chr	1	5142067	1719424	5140540	99.9703	90.7767	34	59.3	T7-266
T7-266__pl_1	1	84386	26887	84386	100	86.3467	34.3	56.7	T7-266
T7-266__pl_2	1	4096	6307	4096	100	406.747	34.1	59.1	T7-266
T7-266__pl_3	1	3479	6038	3479	100	451.493	34.6	59	T7-266
T7-286__chr	1	5338718	1639214	5338718	100	81.2667	34.3	59.3	T7-286
T7-273__chr	1	5239912	1269023	5239912	100	65.3921	34	59.2	T7-273
T7-273__pl_1	1	126665	25161	126665	100	53.5487	34.4	58.9	T7-273
T7-273__pl_2	1	5763	7314	5763	100	340.797	34.4	59.5	T7-273
T7-365__chr	1	5195483	946141	5195483	100	50.4375	33.4	59.2	T7-365
T7-365__pl_1	1	202059	26637	202059	100	36.423	33.8	54.1	T7-365
T7-365__pl_2	1	107398	7731	107398	100	19.7575	33.9	59.6	T7-365
T7-365__pl_3	1	75684	10357	75684	100	37.7504	34	57.4	T7-365
T7-365__pl_4	1	4667	5077	4667	100	291.224	33.4	59.3	T7-365
T7-365__pl_5	1	4093	4042	4093	100	279.354	34.3	59.1	T7-365
T7-365__pl_6	1	3549	5551	3549	100	417.525	34.1	58.7	T7-365
T7-262__chr	1	5309444	1537002	5309444	100	78.3361	34	59.3	T7-262
T7-262__pl_1	1	113996	37478	113996	100	88.9478	34.3	58.3	T7-262
T7-234__chr	1	5268736	1674585	5268674	99.9988	86.7325	34.3	59.2	T7-234
T7-234__pl_1	1	157037	61805	157037	100	107.545	34.5	58	T7-234
T7-234__pl_2	1	78879	29685	78879	100	102.9	34.6	57.5	T7-234
T7-234__pl_3	1	2495	12903	2495	100	1181.48	34.3	55.2	T7-234
