reference-ID	query-ID	distance	p-value	shared-hashes	SampleID
KP_NORM_URN_2015_109358__chr.fasta	KP_NORM_URN_2015_109358__pl_1.fasta	0.321901	1.47535e-210	58/100000	KP_NORM_URN_2015_109358
KP_NORM_URN_56668__chr.fasta	KP_NORM_URN_56668__allPlasmids.fasta	0.321087	1.213e-219	59/100000	KP_NORM_URN_56668
KP_NORM_URN_56668__chr.fasta	KP_NORM_URN_56668__chr.fasta	0	0	100000/100000	KP_NORM_URN_56668
KP_NORM_URN_56668__chr.fasta	KP_NORM_URN_56668__completeAssembly.fasta	0.000842015	0	96555/100000	KP_NORM_URN_56668
KP_NORM_URN_56668__chr.fasta	KP_NORM_URN_56668__pl_1.fasta	0.321087	1.213e-219	59/100000	KP_NORM_URN_56668
KP_NORM_URN_56847__chr.fasta	KP_NORM_URN_56847__allPlasmids.fasta	0.325302	3.63337e-196	54/100000	KP_NORM_URN_56847
KP_NORM_URN_56847__chr.fasta	KP_NORM_URN_56847__chr.fasta	0	0	100000/100000	KP_NORM_URN_56847
KP_NORM_URN_56847__chr.fasta	KP_NORM_URN_56847__completeAssembly.fasta	0.000967452	0	96057/100000	KP_NORM_URN_56847
KP_NORM_URN_56847__chr.fasta	KP_NORM_URN_56847__pl_1.fasta	0.340791	1.96094e-141	39/100000	KP_NORM_URN_56847
KP_NORM_URN_56847__chr.fasta	KP_NORM_URN_56847__pl_2.fasta	0.377599	2.28343e-68	18/100000	KP_NORM_URN_56847
KP_NORM_URN_57002__chr.fasta	KP_NORM_URN_57002__allPlasmids.fasta	0.354894	1.83054e-102	29/100000	KP_NORM_URN_57002
KP_NORM_URN_57002__chr.fasta	KP_NORM_URN_57002__chr.fasta	0	0	100000/100000	KP_NORM_URN_57002
KP_NORM_URN_57002__chr.fasta	KP_NORM_URN_57002__completeAssembly.fasta	0.000713058	0	97071/100000	KP_NORM_URN_57002
KP_NORM_URN_57002__chr.fasta	KP_NORM_URN_57002__pl_1.fasta	0.354894	1.83054e-102	29/100000	KP_NORM_URN_57002
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__allPlasmids.fasta	0.267504	0	182/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__chr.fasta	0	0	100000/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__completeAssembly.fasta	0.00142618	0	94268/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_1.fasta	0.267766	0	181/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_2.fasta	0.327098	4.47408e-203	52/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_3.fasta	0.36196	2.6322e-121	25/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_4.fasta	1	1	0/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_5.fasta	1	1	0/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_6.fasta	1	1	0/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_7.fasta	1	1	0/100000	KP_NORM_URN_57023
KP_NORM_URN_57023__chr.fasta	KP_NORM_URN_57023__pl_8.fasta	1	1	0/100000	KP_NORM_URN_57023
KP_NORM_URN_57042__chr.fasta	KP_NORM_URN_57042__allPlasmids.fasta	0.256588	0	229/100000	KP_NORM_URN_57042
KP_NORM_URN_57042__chr.fasta	KP_NORM_URN_57042__chr.fasta	0	0	100000/100000	KP_NORM_URN_57042
KP_NORM_URN_57042__chr.fasta	KP_NORM_URN_57042__completeAssembly.fasta	0.000801668	0	96716/100000	KP_NORM_URN_57042
KP_NORM_URN_57042__chr.fasta	KP_NORM_URN_57042__pl_1.fasta	0.256588	0	229/100000	KP_NORM_URN_57042
KP_NORM_URN_57455__chr.fasta	KP_NORM_URN_57455__chr.fasta	0	0	100000/100000	KP_NORM_URN_57455
KP_NORM_URN_57455__chr.fasta	KP_NORM_URN_57455__completeAssembly.fasta	0	0	100000/100000	KP_NORM_URN_57455
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__allPlasmids.fasta	0.26521	0	191/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__chr.fasta	0	0	100000/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__completeAssembly.fasta	0.00082421	0	96626/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__pl_1.fasta	0.264962	0	192/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__pl_2.fasta	1	1	0/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__pl_3.fasta	1	1	0/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__pl_4.fasta	1	1	0/100000	KP_NORM_URN_57225
KP_NORM_URN_57225__chr.fasta	KP_NORM_URN_57225__pl_5.fasta	1	1	0/100000	KP_NORM_URN_57225
KP_NORM_URN_57695__chr.fasta	KP_NORM_URN_57695__allPlasmids.fasta	1	1	0/100000	KP_NORM_URN_57695
KP_NORM_URN_57695__chr.fasta	KP_NORM_URN_57695__chr.fasta	0	0	100000/100000	KP_NORM_URN_57695
KP_NORM_URN_57695__chr.fasta	KP_NORM_URN_57695__completeAssembly.fasta	2.81201e-05	0	99882/100000	KP_NORM_URN_57695
KP_NORM_URN_57695__chr.fasta	KP_NORM_URN_57695__pl_1.fasta	1	1	0/100000	KP_NORM_URN_57695
KP_NORM_URN_57409__chr.fasta	KP_NORM_URN_57409__allPlasmids.fasta	0.429909	1.18248e-18	6/100000	KP_NORM_URN_57409
KP_NORM_URN_57409__chr.fasta	KP_NORM_URN_57409__chr.fasta	0	0	100000/100000	KP_NORM_URN_57409
KP_NORM_URN_57409__chr.fasta	KP_NORM_URN_57409__completeAssembly.fasta	0.000617505	0	97456/100000	KP_NORM_URN_57409
KP_NORM_URN_57409__chr.fasta	KP_NORM_URN_57409__pl_1.fasta	0.429909	1.18248e-18	6/100000	KP_NORM_URN_57409
KP_NORM_URN_57447__chr.fasta	KP_NORM_URN_57447__allPlasmids.fasta	0.363903	1.31193e-80	24/100000	KP_NORM_URN_57447
KP_NORM_URN_57447__chr.fasta	KP_NORM_URN_57447__chr.fasta	0	0	100000/100000	KP_NORM_URN_57447
KP_NORM_URN_57447__chr.fasta	KP_NORM_URN_57447__completeAssembly.fasta	0.000865115	0	96463/100000	KP_NORM_URN_57447
KP_NORM_URN_57447__chr.fasta	KP_NORM_URN_57447__pl_1.fasta	0.363903	8.98377e-81	24/100000	KP_NORM_URN_57447
KP_NORM_URN_57447__chr.fasta	KP_NORM_URN_57447__pl_2.fasta	1	1	0/100000	KP_NORM_URN_57447
KP_NORM_URN_57979__chr.fasta	KP_NORM_URN_57979__chr.fasta	0	0	100000/100000	KP_NORM_URN_57979
KP_NORM_URN_57979__chr.fasta	KP_NORM_URN_57979__completeAssembly.fasta	0	0	100000/100000	KP_NORM_URN_57979
KP_NORM_URN_58012__chr.fasta	KP_NORM_URN_58012__allPlasmids.fasta	1	1	0/100000	KP_NORM_URN_58012
KP_NORM_URN_58012__chr.fasta	KP_NORM_URN_58012__chr.fasta	0	0	100000/100000	KP_NORM_URN_58012
KP_NORM_URN_58012__chr.fasta	KP_NORM_URN_58012__completeAssembly.fasta	0.000494002	0	97957/100000	KP_NORM_URN_58012
KP_NORM_URN_58012__chr.fasta	KP_NORM_URN_58012__pl_1.fasta	1	1	0/100000	KP_NORM_URN_58012
KP_NORM_URN_58012__chr.fasta	KP_NORM_URN_58012__pl_2.fasta	1	1	0/100000	KP_NORM_URN_58012
KP_NORM_URN_58261__chr.fasta	KP_NORM_URN_58261__allPlasmids.fasta	0.365929	2.85024e-78	23/100000	KP_NORM_URN_58261
KP_NORM_URN_58261__chr.fasta	KP_NORM_URN_58261__chr.fasta	0	0	100000/100000	KP_NORM_URN_58261
KP_NORM_URN_58261__chr.fasta	KP_NORM_URN_58261__completeAssembly.fasta	0.000825213	0	96622/100000	KP_NORM_URN_58261
KP_NORM_URN_58261__chr.fasta	KP_NORM_URN_58261__pl_1.fasta	0.365929	2.85024e-78	23/100000	KP_NORM_URN_58261
KP_NORM_URN_58233__chr.fasta	KP_NORM_URN_58233__allPlasmids.fasta	0.303713	0	85/100000	KP_NORM_URN_58233
KP_NORM_URN_58233__chr.fasta	KP_NORM_URN_58233__chr.fasta	0	0	100000/100000	KP_NORM_URN_58233
KP_NORM_URN_58233__chr.fasta	KP_NORM_URN_58233__completeAssembly.fasta	0.000501371	0	97927/100000	KP_NORM_URN_58233
KP_NORM_URN_58233__chr.fasta	KP_NORM_URN_58233__pl_1.fasta	0.303713	0	85/100000	KP_NORM_URN_58233
KP_NORM_URN_58251__chr.fasta	KP_NORM_URN_58251__allPlasmids.fasta	0.281707	0	135/100000	KP_NORM_URN_58251
KP_NORM_URN_58251__chr.fasta	KP_NORM_URN_58251__chr.fasta	0	0	100000/100000	KP_NORM_URN_58251
KP_NORM_URN_58251__chr.fasta	KP_NORM_URN_58251__completeAssembly.fasta	0.00116588	0	95277/100000	KP_NORM_URN_58251
KP_NORM_URN_58251__chr.fasta	KP_NORM_URN_58251__pl_1.fasta	0.280662	0	138/100000	KP_NORM_URN_58251
KP_NORM_URN_58251__chr.fasta	KP_NORM_URN_58251__pl_2.fasta	1	1	0/100000	KP_NORM_URN_58251
NK_H10_003__chr.fasta	NK_H10_003__allPlasmids.fasta	0.515228	0.004293	1/100000	NK_H10_003
NK_H10_003__chr.fasta	NK_H10_003__chr.fasta	0	0	100000/100000	NK_H10_003
NK_H10_003__chr.fasta	NK_H10_003__completeAssembly.fasta	0.000879193	0	96407/100000	NK_H10_003
NK_H10_003__chr.fasta	NK_H10_003__pl_1.fasta	0.482221	6.03519e-06	2/100000	NK_H10_003
NK_H10_003__chr.fasta	NK_H10_003__pl_2.fasta	1	1	0/100000	NK_H10_003
NK_H12_018__chr.fasta	NK_H12_018__allPlasmids.fasta	0.329926	1.70479e-183	49/100000	NK_H12_018
NK_H12_018__chr.fasta	NK_H12_018__chr.fasta	0	0	100000/100000	NK_H12_018
NK_H12_018__chr.fasta	NK_H12_018__completeAssembly.fasta	0.000676011	0	97220/100000	NK_H12_018
NK_H12_018__chr.fasta	NK_H12_018__pl_1.fasta	0.329926	4.20459e-184	49/100000	NK_H12_018
NK_H12_018__chr.fasta	NK_H12_018__pl_2.fasta	1	1	0/100000	NK_H12_018
NK_H11_006__chr.fasta	NK_H11_006__allPlasmids.fasta	0.260253	0	212/100000	NK_H11_006
NK_H11_006__chr.fasta	NK_H11_006__chr.fasta	0	0	100000/100000	NK_H11_006
NK_H11_006__chr.fasta	NK_H11_006__completeAssembly.fasta	0.00107247	0	95643/100000	NK_H11_006
NK_H11_006__chr.fasta	NK_H11_006__pl_1.fasta	0.275138	0	155/100000	NK_H11_006
NK_H11_006__chr.fasta	NK_H11_006__pl_2.fasta	0.320287	2.21298e-248	60/100000	NK_H11_006
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__allPlasmids.fasta	0.335049	2.10262e-155	44/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__chr.fasta	0	0	100000/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__completeAssembly.fasta	0.00110406	0	95519/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__pl_1.fasta	0.335049	3.37647e-156	44/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__pl_2.fasta	1	1	0/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__pl_3.fasta	1	1	0/100000	KP_NORM_URN_58394
KP_NORM_URN_58394__chr.fasta	KP_NORM_URN_58394__pl_4.fasta	1	1	0/100000	KP_NORM_URN_58394
NK_H12_023__chr.fasta	NK_H12_023__allPlasmids.fasta	0.271593	0	167/100000	NK_H12_023
NK_H12_023__chr.fasta	NK_H12_023__chr.fasta	0	0	100000/100000	NK_H12_023
NK_H12_023__chr.fasta	NK_H12_023__completeAssembly.fasta	0.000909399	0	96287/100000	NK_H12_023
NK_H12_023__chr.fasta	NK_H12_023__pl_1.fasta	0.29059	0	112/100000	NK_H12_023
NK_H12_023__chr.fasta	NK_H12_023__pl_2.fasta	0.307802	4.94066e-324	78/100000	NK_H12_023
NK_H11_013__chr.fasta	NK_H11_013__allPlasmids.fasta	0.287309	0	120/100000	NK_H11_013
NK_H11_013__chr.fasta	NK_H11_013__chr.fasta	0	0	100000/100000	NK_H11_013
NK_H11_013__chr.fasta	NK_H11_013__completeAssembly.fasta	0.000759674	0	96884/100000	NK_H11_013
NK_H11_013__chr.fasta	NK_H11_013__pl_1.fasta	0.287309	0	120/100000	NK_H11_013
NK_H12_035__chr.fasta	NK_H12_035__allPlasmids.fasta	0.25223	0	251/100000	NK_H12_035
NK_H12_035__chr.fasta	NK_H12_035__chr.fasta	0	0	100000/100000	NK_H12_035
NK_H12_035__chr.fasta	NK_H12_035__completeAssembly.fasta	0.00116076	0	95297/100000	NK_H12_035
NK_H12_035__chr.fasta	NK_H12_035__pl_1.fasta	0.251853	0	253/100000	NK_H12_035
NK_H12_035__chr.fasta	NK_H12_035__pl_2.fasta	1	1	0/100000	NK_H12_035
NK_H12_057__chr.fasta	NK_H12_057__chr.fasta	0	0	100000/100000	NK_H12_057
NK_H12_057__chr.fasta	NK_H12_057__completeAssembly.fasta	0	0	100000/100000	NK_H12_057
NK_H12_038__chr.fasta	NK_H12_038__allPlasmids.fasta	0.271593	0	167/100000	NK_H12_038
NK_H12_038__chr.fasta	NK_H12_038__chr.fasta	0	0	100000/100000	NK_H12_038
NK_H12_038__chr.fasta	NK_H12_038__completeAssembly.fasta	0.000909399	0	96287/100000	NK_H12_038
NK_H12_038__chr.fasta	NK_H12_038__pl_1.fasta	0.29059	0	112/100000	NK_H12_038
NK_H12_038__chr.fasta	NK_H12_038__pl_2.fasta	0.307802	4.94066e-324	78/100000	NK_H12_038
NK_H12_053__chr.fasta	NK_H12_053__allPlasmids.fasta	0.270191	0	172/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__chr.fasta	0	0	100000/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__completeAssembly.fasta	0.00105365	0	95717/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__pl_1.fasta	0.269915	0	173/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__pl_2.fasta	0.36196	1.80823e-113	25/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__pl_3.fasta	1	1	0/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__pl_4.fasta	1	1	0/100000	NK_H12_053
NK_H12_053__chr.fasta	NK_H12_053__pl_5.fasta	1	1	0/100000	NK_H12_053
NK_H12_063__chr.fasta	NK_H12_063__chr.fasta	0	0	100000/100000	NK_H12_063
NK_H12_063__chr.fasta	NK_H12_063__completeAssembly.fasta	0	0	100000/100000	NK_H12_063
NK_H12_048__chr.fasta	NK_H12_048__allPlasmids.fasta	0.302607	0	87/100000	NK_H12_048
NK_H12_048__chr.fasta	NK_H12_048__chr.fasta	0	0	100000/100000	NK_H12_048
NK_H12_048__chr.fasta	NK_H12_048__completeAssembly.fasta	0.000478048	0	98022/100000	NK_H12_048
NK_H12_048__chr.fasta	NK_H12_048__pl_1.fasta	0.302607	0	87/100000	NK_H12_048
NK_H12_048__chr.fasta	NK_H12_048__pl_2.fasta	1	1	0/100000	NK_H12_048
NK_H12_034__chr.fasta	NK_H12_034__allPlasmids.fasta	0.243133	0	304/100000	NK_H12_034
NK_H12_034__chr.fasta	NK_H12_034__chr.fasta	0	0	100000/100000	NK_H12_034
NK_H12_034__chr.fasta	NK_H12_034__completeAssembly.fasta	0.00155644	0	93769/100000	NK_H12_034
NK_H12_034__chr.fasta	NK_H12_034__pl_1.fasta	0.291017	0	111/100000	NK_H12_034
NK_H12_034__chr.fasta	NK_H12_034__pl_2.fasta	0.248764	0	270/100000	NK_H12_034
NK_H12_034__chr.fasta	NK_H12_034__pl_3.fasta	1	1	0/100000	NK_H12_034
NK_H12_068__chr.fasta	NK_H12_068__allPlasmids.fasta	0.377599	8.99874e-72	18/100000	NK_H12_068
NK_H12_068__chr.fasta	NK_H12_068__chr.fasta	0	0	100000/100000	NK_H12_068
NK_H12_068__chr.fasta	NK_H12_068__completeAssembly.fasta	0.000159368	0	99334/100000	NK_H12_068
NK_H12_068__chr.fasta	NK_H12_068__pl_1.fasta	0.377599	6.81389e-73	18/100000	NK_H12_068
NK_H12_068__chr.fasta	NK_H12_068__pl_2.fasta	1	1	0/100000	NK_H12_068
NK_H12_068__chr.fasta	NK_H12_068__pl_3.fasta	1	1	0/100000	NK_H12_068
NK_H12_041__chr.fasta	NK_H12_041__allPlasmids.fasta	0.26521	0	191/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__chr.fasta	0	0	100000/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__completeAssembly.fasta	0.00153339	0	93857/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__pl_1.fasta	0.263982	0	196/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__pl_2.fasta	0.339586	7.27137e-161	40/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__pl_3.fasta	1	1	0/100000	NK_H12_041
NK_H12_041__chr.fasta	NK_H12_041__pl_4.fasta	0.275756	0	153/100000	NK_H12_041
NK_H12_086__chr.fasta	NK_H12_086__allPlasmids.fasta	0.365929	1.48932e-79	23/100000	NK_H12_086
NK_H12_086__chr.fasta	NK_H12_086__chr.fasta	0	0	100000/100000	NK_H12_086
NK_H12_086__chr.fasta	NK_H12_086__completeAssembly.fasta	0.000673031	0	97232/100000	NK_H12_086
NK_H12_086__chr.fasta	NK_H12_086__pl_1.fasta	0.365929	1.02317e-79	23/100000	NK_H12_086
NK_H12_086__chr.fasta	NK_H12_086__pl_2.fasta	1	1	0/100000	NK_H12_086
NK_H14_036__chr.fasta	NK_H14_036__allPlasmids.fasta	0.332933	8.39342e-177	46/100000	NK_H14_036
NK_H14_036__chr.fasta	NK_H14_036__chr.fasta	0	0	100000/100000	NK_H14_036
NK_H14_036__chr.fasta	NK_H14_036__completeAssembly.fasta	0.000540482	0	97768/100000	NK_H14_036
NK_H14_036__chr.fasta	NK_H14_036__pl_1.fasta	0.332933	2.25798e-178	46/100000	NK_H14_036
NK_H14_036__chr.fasta	NK_H14_036__pl_2.fasta	1	1	0/100000	NK_H14_036
NK_H14_010__chr.fasta	NK_H14_010__allPlasmids.fasta	0.318727	7.75806e-229	62/100000	NK_H14_010
NK_H14_010__chr.fasta	NK_H14_010__chr.fasta	0	0	100000/100000	NK_H14_010
NK_H14_010__chr.fasta	NK_H14_010__completeAssembly.fasta	0.000961637	0	96080/100000	NK_H14_010
NK_H14_010__chr.fasta	NK_H14_010__pl_1.fasta	0.318727	2.28747e-229	62/100000	NK_H14_010
NK_H14_010__chr.fasta	NK_H14_010__pl_2.fasta	1	1	0/100000	NK_H14_010
NK_H13_003__chr.fasta	NK_H13_003__allPlasmids.fasta	0.302607	0	87/100000	NK_H13_003
NK_H13_003__chr.fasta	NK_H13_003__chr.fasta	0	0	100000/100000	NK_H13_003
NK_H13_003__chr.fasta	NK_H13_003__completeAssembly.fasta	0.00106636	0	95667/100000	NK_H13_003
NK_H13_003__chr.fasta	NK_H13_003__pl_1.fasta	0.312277	1.18008e-281	71/100000	NK_H13_003
NK_H13_003__chr.fasta	NK_H13_003__pl_2.fasta	0.319501	2.24598e-241	61/100000	NK_H13_003
NK_H13_003__chr.fasta	NK_H13_003__pl_3.fasta	1	1	0/100000	NK_H13_003
NK_H14_033__chr.fasta	NK_H14_033__allPlasmids.fasta	0.256381	0	230/100000	NK_H14_033
NK_H14_033__chr.fasta	NK_H14_033__chr.fasta	0	0	100000/100000	NK_H14_033
NK_H14_033__chr.fasta	NK_H14_033__completeAssembly.fasta	0.000744453	0	96945/100000	NK_H14_033
NK_H14_033__chr.fasta	NK_H14_033__pl_1.fasta	0.256175	0	231/100000	NK_H14_033
NK_H14_033__chr.fasta	NK_H14_033__pl_2.fasta	1	1	0/100000	NK_H14_033
NK_H14_033__chr.fasta	NK_H14_033__pl_3.fasta	1	1	0/100000	NK_H14_033
NK_H12_100__chr.fasta	NK_H12_100__allPlasmids.fasta	0.429909	1.70913e-17	6/100000	NK_H12_100
NK_H12_100__chr.fasta	NK_H12_100__chr.fasta	0	0	100000/100000	NK_H12_100
NK_H12_100__chr.fasta	NK_H12_100__completeAssembly.fasta	0.000908643	0	96290/100000	NK_H12_100
NK_H12_100__chr.fasta	NK_H12_100__pl_1.fasta	0.429909	1.70913e-17	6/100000	NK_H12_100
NK_H14_001__chr.fasta	NK_H14_001__allPlasmids.fasta	0.368046	1.98773e-72	22/100000	NK_H14_001
NK_H14_001__chr.fasta	NK_H14_001__chr.fasta	0	0	100000/100000	NK_H14_001
NK_H14_001__chr.fasta	NK_H14_001__completeAssembly.fasta	0.00100618	0	95904/100000	NK_H14_001
NK_H14_001__chr.fasta	NK_H14_001__pl_1.fasta	0.368046	1.98773e-72	22/100000	NK_H14_001
NK_H14_015__chr.fasta	NK_H14_015__allPlasmids.fasta	0.33191	2.4759e-165	47/100000	NK_H14_015
NK_H14_015__chr.fasta	NK_H14_015__chr.fasta	0	0	100000/100000	NK_H14_015
NK_H14_015__chr.fasta	NK_H14_015__completeAssembly.fasta	0.00112574	0	95434/100000	NK_H14_015
NK_H14_015__chr.fasta	NK_H14_015__pl_1.fasta	0.333979	1.83851e-169	45/100000	NK_H14_015
NK_H14_015__chr.fasta	NK_H14_015__pl_2.fasta	0.336143	5.00316e-164	43/100000	NK_H14_015
NK_H14_015__chr.fasta	NK_H14_015__pl_3.fasta	0.482221	4.88965e-09	2/100000	NK_H14_015
NK_H14_042__chr.fasta	NK_H14_042__allPlasmids.fasta	0.482221	3.74023e-06	2/100000	NK_H14_042
NK_H14_042__chr.fasta	NK_H14_042__chr.fasta	0	0	100000/100000	NK_H14_042
NK_H14_042__chr.fasta	NK_H14_042__completeAssembly.fasta	0.000549843	0	97730/100000	NK_H14_042
NK_H14_042__chr.fasta	NK_H14_042__pl_1.fasta	0.482221	3.00383e-06	2/100000	NK_H14_042
NK_H14_042__chr.fasta	NK_H14_042__pl_2.fasta	1	1	0/100000	NK_H14_042
NK_H14_042__chr.fasta	NK_H14_042__pl_3.fasta	1	1	0/100000	NK_H14_042
NK_H14_037__chr.fasta	NK_H14_037__allPlasmids.fasta	0.260703	0	210/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__chr.fasta	0	0	100000/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__completeAssembly.fasta	0.00116741	0	95271/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__pl_1.fasta	0.311611	1.37993e-276	72/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__pl_2.fasta	0.27897	0	143/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__pl_3.fasta	1	1	0/100000	NK_H14_037
NK_H14_037__chr.fasta	NK_H14_037__pl_4.fasta	1	1	0/100000	NK_H14_037
NK_H14_057__chr.fasta	NK_H14_057__chr.fasta	0	0	100000/100000	NK_H14_057
NK_H14_057__chr.fasta	NK_H14_057__completeAssembly.fasta	0	0	100000/100000	NK_H14_057
NK_H14_058__chr.fasta	NK_H14_058__allPlasmids.fasta	1	1	0/100000	NK_H14_058
NK_H14_058__chr.fasta	NK_H14_058__chr.fasta	0	0	100000/100000	NK_H14_058
NK_H14_058__chr.fasta	NK_H14_058__completeAssembly.fasta	0.000259727	0	98918/100000	NK_H14_058
NK_H14_058__chr.fasta	NK_H14_058__pl_1.fasta	1	1	0/100000	NK_H14_058
NK_H15_014__chr.fasta	NK_H15_014__chr.fasta	0	0	100000/100000	NK_H15_014
NK_H15_014__chr.fasta	NK_H15_014__completeAssembly.fasta	0	0	100000/100000	NK_H15_014
NK_H14_050__chr.fasta	NK_H14_050__allPlasmids.fasta	0.264962	0	192/100000	NK_H14_050
NK_H14_050__chr.fasta	NK_H14_050__chr.fasta	0	0	100000/100000	NK_H14_050
NK_H14_050__chr.fasta	NK_H14_050__completeAssembly.fasta	0.00111936	0	95459/100000	NK_H14_050
NK_H14_050__chr.fasta	NK_H14_050__pl_1.fasta	0.264715	0	193/100000	NK_H14_050
NK_H14_050__chr.fasta	NK_H14_050__pl_2.fasta	1	1	0/100000	NK_H14_050
NK_H14_050__chr.fasta	NK_H14_050__pl_3.fasta	1	1	0/100000	NK_H14_050
NK_H14_063__chr.fasta	NK_H14_063__allPlasmids.fasta	0.33191	3.30574e-163	47/100000	NK_H14_063
NK_H14_063__chr.fasta	NK_H14_063__chr.fasta	0	0	100000/100000	NK_H14_063
NK_H14_063__chr.fasta	NK_H14_063__completeAssembly.fasta	0.00133335	0	94626/100000	NK_H14_063
NK_H14_063__chr.fasta	NK_H14_063__pl_1.fasta	0.329926	8.56311e-182	49/100000	NK_H14_063
NK_H14_063__chr.fasta	NK_H14_063__pl_2.fasta	0.43859	8.0695e-16	5/100000	NK_H14_063
NK_H14_063__chr.fasta	NK_H14_063__pl_3.fasta	1	1	0/100000	NK_H14_063
NK_H15_002__chr.fasta	NK_H15_002__allPlasmids.fasta	0.345942	2.76343e-125	35/100000	NK_H15_002
NK_H15_002__chr.fasta	NK_H15_002__chr.fasta	0	0	100000/100000	NK_H15_002
NK_H15_002__chr.fasta	NK_H15_002__completeAssembly.fasta	0.00077391	0	96827/100000	NK_H15_002
NK_H15_002__chr.fasta	NK_H15_002__pl_1.fasta	0.345942	1.6398e-125	35/100000	NK_H15_002
NK_H15_002__chr.fasta	NK_H15_002__pl_2.fasta	1	1	0/100000	NK_H15_002
NK_H15_001__chr.fasta	NK_H15_001__allPlasmids.fasta	0.23658	0	349/100000	NK_H15_001
NK_H15_001__chr.fasta	NK_H15_001__chr.fasta	0	0	100000/100000	NK_H15_001
NK_H15_001__chr.fasta	NK_H15_001__completeAssembly.fasta	0.00141474	0	94312/100000	NK_H15_001
NK_H15_001__chr.fasta	NK_H15_001__pl_1.fasta	0.23658	0	349/100000	NK_H15_001
NK_H15_021__chr.fasta	NK_H15_021__allPlasmids.fasta	0.482221	1.06662e-05	2/100000	NK_H15_021
NK_H15_021__chr.fasta	NK_H15_021__chr.fasta	0	0	100000/100000	NK_H15_021
NK_H15_021__chr.fasta	NK_H15_021__completeAssembly.fasta	0.000930325	0	96204/100000	NK_H15_021
NK_H15_021__chr.fasta	NK_H15_021__pl_1.fasta	0.482221	1.06662e-05	2/100000	NK_H15_021
NK_H15_022__chr.fasta	NK_H15_022__allPlasmids.fasta	0.368046	7.3712e-73	22/100000	NK_H15_022
NK_H15_022__chr.fasta	NK_H15_022__chr.fasta	0	0	100000/100000	NK_H15_022
NK_H15_022__chr.fasta	NK_H15_022__completeAssembly.fasta	0.000978834	0	96012/100000	NK_H15_022
NK_H15_022__chr.fasta	NK_H15_022__pl_1.fasta	0.368046	5.26054e-73	22/100000	NK_H15_022
