#name	length	SampleID	AssemblyType
NODE_2709_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2710_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2711_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2712_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2713_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2714_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2715_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2716_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2717_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2718_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2719_length_434_cov_1.133550	434	NK_H14_033	SROnlyAssembly
NODE_2720_length_434_cov_1.130293	434	NK_H14_033	SROnlyAssembly
NODE_2721_length_434_cov_1.110749	434	NK_H14_033	SROnlyAssembly
NODE_2722_length_434_cov_1.104235	434	NK_H14_033	SROnlyAssembly
NODE_2723_length_434_cov_1.061889	434	NK_H14_033	SROnlyAssembly
NODE_2724_length_434_cov_1.032573	434	NK_H14_033	SROnlyAssembly
NODE_2725_length_434_cov_0.990228	434	NK_H14_033	SROnlyAssembly
NODE_2726_length_434_cov_0.908795	434	NK_H14_033	SROnlyAssembly
NODE_2727_length_434_cov_0.899023	434	NK_H14_033	SROnlyAssembly
NODE_2728_length_434_cov_0.791531	434	NK_H14_033	SROnlyAssembly
NODE_2729_length_433_cov_17.823529	433	NK_H14_033	SROnlyAssembly
NODE_2730_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2731_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2732_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2733_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2734_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2735_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2736_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2737_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2738_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2739_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2740_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2741_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2742_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2743_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2744_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2745_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2746_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2747_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2748_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2749_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2750_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2751_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2752_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2753_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2754_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2755_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2756_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2757_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2758_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2759_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2760_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2761_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2762_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2763_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2764_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2765_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2766_length_433_cov_1.137255	433	NK_H14_033	SROnlyAssembly
NODE_2767_length_433_cov_1.127451	433	NK_H14_033	SROnlyAssembly
NODE_2768_length_433_cov_1.117647	433	NK_H14_033	SROnlyAssembly
NODE_2769_length_433_cov_1.078431	433	NK_H14_033	SROnlyAssembly
NODE_2770_length_433_cov_1.029412	433	NK_H14_033	SROnlyAssembly
NODE_2771_length_433_cov_1.003268	433	NK_H14_033	SROnlyAssembly
NODE_2772_length_433_cov_0.921569	433	NK_H14_033	SROnlyAssembly
NODE_2773_length_432_cov_14.304918	432	NK_H14_033	SROnlyAssembly
NODE_2774_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2775_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2776_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2777_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2778_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2779_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2780_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2781_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2782_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2783_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2784_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2785_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2786_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2787_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2788_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2789_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2790_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2791_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2792_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2793_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2794_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2795_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2796_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2797_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2798_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2799_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2800_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2801_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2802_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2803_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2804_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2805_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2806_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2807_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2808_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2809_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2810_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2811_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2812_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2813_length_432_cov_1.140984	432	NK_H14_033	SROnlyAssembly
NODE_2814_length_432_cov_1.137705	432	NK_H14_033	SROnlyAssembly
NODE_2815_length_432_cov_1.124590	432	NK_H14_033	SROnlyAssembly
NODE_2816_length_432_cov_1.121311	432	NK_H14_033	SROnlyAssembly
NODE_2817_length_432_cov_1.055738	432	NK_H14_033	SROnlyAssembly
NODE_2818_length_432_cov_1.052459	432	NK_H14_033	SROnlyAssembly
NODE_2819_length_432_cov_1.006557	432	NK_H14_033	SROnlyAssembly
NODE_2820_length_432_cov_0.990164	432	NK_H14_033	SROnlyAssembly
NODE_2821_length_432_cov_0.921311	432	NK_H14_033	SROnlyAssembly
NODE_2822_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2823_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2824_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2825_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2826_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2827_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2828_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2829_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2830_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2831_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2832_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2833_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2834_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2835_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2836_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2837_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2838_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2839_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2840_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2841_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2842_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2843_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2844_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2845_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2846_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2847_length_431_cov_1.144737	431	NK_H14_033	SROnlyAssembly
NODE_2848_length_431_cov_1.138158	431	NK_H14_033	SROnlyAssembly
NODE_2849_length_431_cov_1.101974	431	NK_H14_033	SROnlyAssembly
NODE_2850_length_431_cov_1.101974	431	NK_H14_033	SROnlyAssembly
NODE_2851_length_431_cov_1.085526	431	NK_H14_033	SROnlyAssembly
NODE_2852_length_431_cov_1.052632	431	NK_H14_033	SROnlyAssembly
NODE_2853_length_431_cov_1.026316	431	NK_H14_033	SROnlyAssembly
NODE_2854_length_431_cov_1.016447	431	NK_H14_033	SROnlyAssembly
NODE_2855_length_431_cov_1.006579	431	NK_H14_033	SROnlyAssembly
NODE_2856_length_431_cov_0.980263	431	NK_H14_033	SROnlyAssembly
NODE_2857_length_431_cov_0.963816	431	NK_H14_033	SROnlyAssembly
NODE_2858_length_431_cov_0.911184	431	NK_H14_033	SROnlyAssembly
NODE_2859_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2860_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2861_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2862_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2863_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2864_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2865_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2866_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2867_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2868_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2869_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2870_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2871_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2872_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2873_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2874_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2875_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2876_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2877_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2878_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2879_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2880_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2881_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2882_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2883_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2884_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2885_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2886_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2887_length_430_cov_1.148515	430	NK_H14_033	SROnlyAssembly
NODE_2888_length_430_cov_1.145215	430	NK_H14_033	SROnlyAssembly
NODE_2889_length_430_cov_1.132013	430	NK_H14_033	SROnlyAssembly
NODE_2890_length_430_cov_1.009901	430	NK_H14_033	SROnlyAssembly
NODE_2891_length_430_cov_0.947195	430	NK_H14_033	SROnlyAssembly
NODE_2892_length_430_cov_0.940594	430	NK_H14_033	SROnlyAssembly
NODE_2893_length_430_cov_0.765677	430	NK_H14_033	SROnlyAssembly
NODE_2894_length_429_cov_1.251656	429	NK_H14_033	SROnlyAssembly
NODE_2895_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2896_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2897_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2898_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2899_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2900_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2901_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2902_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2903_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2904_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2905_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2906_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2907_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2908_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2909_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2910_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2911_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2912_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2913_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2914_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2915_length_429_cov_1.152318	429	NK_H14_033	SROnlyAssembly
NODE_2916_length_429_cov_1.149007	429	NK_H14_033	SROnlyAssembly
NODE_2917_length_429_cov_1.145695	429	NK_H14_033	SROnlyAssembly
NODE_2918_length_429_cov_1.119205	429	NK_H14_033	SROnlyAssembly
NODE_2919_length_429_cov_1.033113	429	NK_H14_033	SROnlyAssembly
NODE_2920_length_429_cov_1.026490	429	NK_H14_033	SROnlyAssembly
NODE_2921_length_429_cov_0.970199	429	NK_H14_033	SROnlyAssembly
NODE_2922_length_427_cov_21.096667	427	NK_H14_033	SROnlyAssembly
NODE_2923_length_426_cov_17.421405	426	NK_H14_033	SROnlyAssembly
NODE_2924_length_426_cov_13.598662	426	NK_H14_033	SROnlyAssembly
NODE_2925_length_409_cov_20.141844	409	NK_H14_033	SROnlyAssembly
NODE_2926_length_393_cov_24.300752	393	NK_H14_033	SROnlyAssembly
NODE_2927_length_375_cov_22.379032	375	NK_H14_033	SROnlyAssembly
NODE_2928_length_370_cov_12.588477	370	NK_H14_033	SROnlyAssembly
NODE_2929_length_360_cov_15.107296	360	NK_H14_033	SROnlyAssembly
NODE_2930_length_356_cov_32.489083	356	NK_H14_033	SROnlyAssembly
NODE_2931_length_354_cov_16.277533	354	NK_H14_033	SROnlyAssembly
NODE_2932_length_353_cov_32.053097	353	NK_H14_033	SROnlyAssembly
NODE_2933_length_353_cov_19.504425	353	NK_H14_033	SROnlyAssembly
NODE_2934_length_353_cov_16.013274	353	NK_H14_033	SROnlyAssembly
NODE_2935_length_352_cov_18.853333	352	NK_H14_033	SROnlyAssembly
NODE_2936_length_333_cov_17.995146	333	NK_H14_033	SROnlyAssembly
NODE_2937_length_327_cov_17.830000	327	NK_H14_033	SROnlyAssembly
NODE_2938_length_322_cov_10.015385	322	NK_H14_033	SROnlyAssembly
NODE_2939_length_309_cov_19.571429	309	NK_H14_033	SROnlyAssembly
NODE_2940_length_308_cov_14.104972	308	NK_H14_033	SROnlyAssembly
NODE_2941_length_298_cov_18.403509	298	NK_H14_033	SROnlyAssembly
NODE_2942_length_297_cov_11.805882	297	NK_H14_033	SROnlyAssembly
NODE_2943_length_284_cov_31.197452	284	NK_H14_033	SROnlyAssembly
NODE_2944_length_283_cov_21.423077	283	NK_H14_033	SROnlyAssembly
NODE_2945_length_279_cov_17.381579	279	NK_H14_033	SROnlyAssembly
NODE_2946_length_274_cov_14.823129	274	NK_H14_033	SROnlyAssembly
NODE_2947_length_273_cov_86.431507	273	NK_H14_033	SROnlyAssembly
NODE_2948_length_271_cov_15.291667	271	NK_H14_033	SROnlyAssembly
NODE_2949_length_265_cov_45.420290	265	NK_H14_033	SROnlyAssembly
NODE_2950_length_263_cov_25.397059	263	NK_H14_033	SROnlyAssembly
NODE_2951_length_263_cov_11.080882	263	NK_H14_033	SROnlyAssembly
NODE_2952_length_261_cov_23.932836	261	NK_H14_033	SROnlyAssembly
NODE_2953_length_257_cov_41.769231	257	NK_H14_033	SROnlyAssembly
NODE_2954_length_255_cov_105.953125	255	NK_H14_033	SROnlyAssembly
NODE_2955_length_255_cov_91.351562	255	NK_H14_033	SROnlyAssembly
NODE_2956_length_255_cov_81.164062	255	NK_H14_033	SROnlyAssembly
NODE_2957_length_255_cov_74.335938	255	NK_H14_033	SROnlyAssembly
NODE_2958_length_255_cov_67.476562	255	NK_H14_033	SROnlyAssembly
NODE_2959_length_255_cov_66.015625	255	NK_H14_033	SROnlyAssembly
NODE_2960_length_255_cov_63.320312	255	NK_H14_033	SROnlyAssembly
NODE_2961_length_255_cov_61.546875	255	NK_H14_033	SROnlyAssembly
NODE_2962_length_255_cov_53.710938	255	NK_H14_033	SROnlyAssembly
NODE_2963_length_255_cov_22.078125	255	NK_H14_033	SROnlyAssembly
NODE_2964_length_255_cov_22.023438	255	NK_H14_033	SROnlyAssembly
NODE_2965_length_255_cov_21.343750	255	NK_H14_033	SROnlyAssembly
NODE_2966_length_255_cov_20.960938	255	NK_H14_033	SROnlyAssembly
NODE_2967_length_255_cov_20.312500	255	NK_H14_033	SROnlyAssembly
NODE_2968_length_255_cov_18.726562	255	NK_H14_033	SROnlyAssembly
NODE_2969_length_255_cov_18.257812	255	NK_H14_033	SROnlyAssembly
NODE_2970_length_255_cov_17.421875	255	NK_H14_033	SROnlyAssembly
NODE_2971_length_255_cov_16.921875	255	NK_H14_033	SROnlyAssembly
NODE_2972_length_255_cov_16.804688	255	NK_H14_033	SROnlyAssembly
NODE_2973_length_255_cov_16.335938	255	NK_H14_033	SROnlyAssembly
NODE_2974_length_255_cov_15.601562	255	NK_H14_033	SROnlyAssembly
NODE_2975_length_255_cov_15.062500	255	NK_H14_033	SROnlyAssembly
NODE_2976_length_255_cov_14.976562	255	NK_H14_033	SROnlyAssembly
NODE_2977_length_255_cov_14.625000	255	NK_H14_033	SROnlyAssembly
NODE_2978_length_255_cov_14.585938	255	NK_H14_033	SROnlyAssembly
NODE_2979_length_255_cov_13.734375	255	NK_H14_033	SROnlyAssembly
NODE_2980_length_255_cov_11.937500	255	NK_H14_033	SROnlyAssembly
NODE_2981_length_253_cov_20.174603	253	NK_H14_033	SROnlyAssembly
NODE_2982_length_252_cov_17.512000	252	NK_H14_033	SROnlyAssembly
NODE_2983_length_251_cov_45.427419	251	NK_H14_033	SROnlyAssembly
NODE_2984_length_250_cov_15.471545	250	NK_H14_033	SROnlyAssembly
NODE_2985_length_249_cov_39.090164	249	NK_H14_033	SROnlyAssembly
NODE_2986_length_249_cov_14.885246	249	NK_H14_033	SROnlyAssembly
NODE_2987_length_237_cov_10.009091	237	NK_H14_033	SROnlyAssembly
NODE_2988_length_233_cov_15.037736	233	NK_H14_033	SROnlyAssembly
NODE_2989_length_224_cov_31.670103	224	NK_H14_033	SROnlyAssembly
NODE_2990_length_222_cov_14.157895	222	NK_H14_033	SROnlyAssembly
NODE_2991_length_221_cov_33.585106	221	NK_H14_033	SROnlyAssembly
NODE_2992_length_221_cov_31.787234	221	NK_H14_033	SROnlyAssembly
NODE_2993_length_213_cov_1.232558	213	NK_H14_033	SROnlyAssembly
NODE_2994_length_211_cov_27.892857	211	NK_H14_033	SROnlyAssembly
NODE_2995_length_208_cov_42.197531	208	NK_H14_033	SROnlyAssembly
NODE_2996_length_208_cov_30.530864	208	NK_H14_033	SROnlyAssembly
NODE_2997_length_181_cov_47.796296	181	NK_H14_033	SROnlyAssembly
NODE_2998_length_174_cov_29.872340	174	NK_H14_033	SROnlyAssembly
NODE_2999_length_172_cov_19.577778	172	NK_H14_033	SROnlyAssembly
NODE_3000_length_167_cov_59.100000	167	NK_H14_033	SROnlyAssembly
NODE_3001_length_164_cov_17.378378	164	NK_H14_033	SROnlyAssembly
NODE_3002_length_161_cov_19.617647	161	NK_H14_033	SROnlyAssembly
NODE_3003_length_147_cov_30.800000	147	NK_H14_033	SROnlyAssembly
NODE_3004_length_146_cov_53.947368	146	NK_H14_033	SROnlyAssembly
NODE_3005_length_146_cov_42.210526	146	NK_H14_033	SROnlyAssembly
NODE_3006_length_144_cov_37.235294	144	NK_H14_033	SROnlyAssembly
NODE_3007_length_134_cov_12.000000	134	NK_H14_033	SROnlyAssembly
NODE_3008_length_134_cov_11.428571	134	NK_H14_033	SROnlyAssembly
NODE_3009_length_133_cov_20.000000	133	NK_H14_033	SROnlyAssembly
NODE_3010_length_129_cov_34.000000	129	NK_H14_033	SROnlyAssembly
NODE_3011_length_129_cov_31.500000	129	NK_H14_033	SROnlyAssembly
NODE_3012_length_129_cov_20.000000	129	NK_H14_033	SROnlyAssembly
NODE_3013_length_128_cov_1280.000000	128	NK_H14_033	SROnlyAssembly
NODE_3014_length_128_cov_163.000000	128	NK_H14_033	SROnlyAssembly
NODE_1_length_338055_cov_14.714566	338055	NK_H15_001	SROnlyAssembly
NODE_2_length_276512_cov_16.190358	276512	NK_H15_001	SROnlyAssembly
NODE_3_length_263105_cov_15.863490	263105	NK_H15_001	SROnlyAssembly
NODE_4_length_255857_cov_17.472174	255857	NK_H15_001	SROnlyAssembly
NODE_5_length_250576_cov_15.388426	250576	NK_H15_001	SROnlyAssembly
NODE_6_length_220610_cov_15.756639	220610	NK_H15_001	SROnlyAssembly
NODE_7_length_211700_cov_13.419449	211700	NK_H15_001	SROnlyAssembly
NODE_8_length_200907_cov_12.802226	200907	NK_H15_001	SROnlyAssembly
NODE_9_length_185225_cov_18.117273	185225	NK_H15_001	SROnlyAssembly
NODE_10_length_170456_cov_13.178331	170456	NK_H15_001	SROnlyAssembly
NODE_11_length_159834_cov_18.326172	159834	NK_H15_001	SROnlyAssembly
NODE_12_length_157335_cov_18.069761	157335	NK_H15_001	SROnlyAssembly
NODE_13_length_151735_cov_12.982686	151735	NK_H15_001	SROnlyAssembly
NODE_14_length_115434_cov_17.386603	115434	NK_H15_001	SROnlyAssembly
NODE_15_length_114015_cov_13.701654	114015	NK_H15_001	SROnlyAssembly
NODE_16_length_112900_cov_13.971376	112900	NK_H15_001	SROnlyAssembly
NODE_17_length_111406_cov_15.165943	111406	NK_H15_001	SROnlyAssembly
NODE_18_length_109364_cov_19.101239	109364	NK_H15_001	SROnlyAssembly
NODE_19_length_106740_cov_17.080131	106740	NK_H15_001	SROnlyAssembly
NODE_20_length_105201_cov_16.399347	105201	NK_H15_001	SROnlyAssembly
NODE_21_length_105123_cov_15.457827	105123	NK_H15_001	SROnlyAssembly
NODE_22_length_103453_cov_14.228113	103453	NK_H15_001	SROnlyAssembly
NODE_23_length_102484_cov_15.800922	102484	NK_H15_001	SROnlyAssembly
NODE_24_length_96188_cov_17.741560	96188	NK_H15_001	SROnlyAssembly
NODE_25_length_95912_cov_13.463350	95912	NK_H15_001	SROnlyAssembly
NODE_26_length_89386_cov_20.359975	89386	NK_H15_001	SROnlyAssembly
NODE_27_length_87428_cov_12.482732	87428	NK_H15_001	SROnlyAssembly
NODE_28_length_86674_cov_18.573423	86674	NK_H15_001	SROnlyAssembly
NODE_29_length_82705_cov_15.228947	82705	NK_H15_001	SROnlyAssembly
NODE_30_length_78579_cov_13.870978	78579	NK_H15_001	SROnlyAssembly
NODE_31_length_71152_cov_17.405181	71152	NK_H15_001	SROnlyAssembly
NODE_32_length_65960_cov_18.509365	65960	NK_H15_001	SROnlyAssembly
NODE_33_length_56482_cov_16.759436	56482	NK_H15_001	SROnlyAssembly
NODE_34_length_56055_cov_18.106476	56055	NK_H15_001	SROnlyAssembly
NODE_35_length_45380_cov_23.746271	45380	NK_H15_001	SROnlyAssembly
NODE_36_length_42619_cov_14.370587	42619	NK_H15_001	SROnlyAssembly
