Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
KP_NORM_URN_2014_99206_SPAdescontigs	4310	58	38	36	34	31	6493134	5423182	5387276	5372075	5327894	5234245	163	653839	5491953	5473530	57.36	57.37	185518	185518	72755	72755	249554.2	250394.2	9	9	27	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109 + 0 part	76374	98.955	1.0	0.0	0.5	0.26	653839.0	5415476.0	185518	185518	72755	72755	249532.7	250372.6	9	9	27	27	KP_NORM_URN_2014_99206__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_107836_SPAdescontigs	481	111	86	79	56	35	5425727	5342451	5275735	5227214	4822631	4070660	125	304435	5352262	5394851	57.5	57.45	100224	100224	25156	24656	118730.7	117793.4	17	17	56	58	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6 + 0 part	3946	98.966	1.002	0.0	1.01	0.07	304435.0	5348031.0	100224	100224	25156	24656	118729.3	117792.0	17	17	56	58	KP_NORM_URN_2015_107836__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_107962_SPAdescontigs	177	49	36	35	32	28	5620664	5578295	5549734	5542293	5485682	5345055	60	791506	5585731	5635355	57.1	57.06	252894	252894	78862	77471	358016.6	354863.9	6	6	23	24	2.0	2.0	78393.0	0.0	0.0	0.0	0.0	6 + 0 part	3938	98.984	1.0	0.0	0.36	0.07	791506.0	5579296.0	250397	250397	78862	74857	357721.0	354571.0	6	6	23	24	KP_NORM_URN_2015_107962__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_109056_SPAdescontigs	174	54	47	43	37	29	5264288	5227578	5209037	5177689	5090346	4810386	62	382450	5233158	5294573	57.58	57.54	251013	251013	57039	54243	220138.6	217585.1	9	9	28	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	1953	98.786	1.0	0.0	0.69	0.19	382412.0	5230705.0	250998	250998	57039	54243	220081.9	217529.0	9	9	28	29	KP_NORM_URN_2015_109056__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_109358_SPAdescontigs	157	63	48	41	33	23	5489398	5457419	5423132	5369726	5235214	4869984	75	426088	5465645	5527779	57.33	57.29	276188	276188	46955	44064	248876.8	246079.4	8	8	25	26	2.0	2.0	37627.0	1.0	0.0	0.0	0.0	0 + 0 part	0	98.822	1.0	0.0	1.48	0.2	426088.0	5465081.0	276182	276182	46831	43905	248782.4	245986.0	8	8	25	26	KP_NORM_URN_2015_109358__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_109238_SPAdescontigs	178	46	39	36	30	28	5484629	5445518	5434294	5413059	5305070	5238817	59	473278	5453620	5503818	57.18	57.15	259976	259976	84490	65699	238719.0	236541.7	9	9	23	24	2.0	2.0	273838.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.055	1.0	0.0	0.86	0.26	473278.0	5453188.0	259976	259976	84490	65650	238392.0	236217.7	9	9	23	24	KP_NORM_URN_2015_109238__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_2015_109604_SPAdescontigs	157	36	27	26	20	18	5427745	5380433	5360776	5353795	5250808	5189760	57	738799	5394942	5437779	57.4	57.37	462724	462724	141457	99672	398993.5	395850.4	5	5	14	15	1.0	1.0	70171.0	1.0	0.0	0.0	0.0	12 + 0 part	8225	99.042	1.0	0.0	0.67	0.22	738799.0	5386626.0	462724	462724	141457	99672	398866.6	395724.4	5	5	14	15	KP_NORM_URN_2015_109604__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_56534_SPAdescontigs	139	62	46	44	35	31	5390274	5364739	5332532	5317120	5142531	4992944	71	326217	5371074	5435504	57.46	57.42	196612	196612	63796	58731	192958.0	190670.8	11	11	29	30	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1 + 1 part	1924	98.719	1.001	0.0	0.02	0.04	326217.0	5369150.0	196612	196612	63796	58731	192957.5	190670.3	11	11	29	30	KP_NORM_URN_56534__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_56847_SPAdescontigs	173	41	30	26	23	19	5754676	5708406	5683623	5655429	5606252	5465081	62	796910	5720784	5763872	57.22	57.2	356445	356445	106769	100342	378323.1	375494.9	6	6	16	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	2092	99.168	1.0	0.0	0.72	0.02	796910.0	5718692.0	356445	356445	106769	100342	378322.9	375494.7	6	6	16	17	KP_NORM_URN_56847__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57023_SPAdescontigs	193	76	55	48	40	29	5957828	5911248	5854338	5810741	5670631	5280337	105	492943	5932060	5989308	57.05	57.01	209319	202447	42425	42197	231190.9	228981.1	9	10	31	32	2.0	2.0	38663.0	0.0	0.0	0.0	0.0	13 + 1 part	14287	98.763	1.0	0.0	0.95	0.12	492943.0	5917305.0	209319	202447	42425	42197	231139.2	228929.9	9	10	31	32	KP_NORM_URN_57023__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57042_SPAdescontigs	205	63	43	39	35	27	5520440	5472824	5429838	5400836	5343748	5084553	76	508959	5481441	5564376	57.34	57.29	252308	234225	61147	60580	247817.5	244123.8	8	9	25	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.46	1.0	0.0	0.05	0.04	508959.0	5480977.0	252308	234225	61147	60580	247812.8	244119.2	8	9	25	26	KP_NORM_URN_57042__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57225_SPAdescontigs	190	86	62	52	44	30	5490013	5457794	5397222	5325641	5204985	4733518	96	716123	5464906	5548909	57.26	57.21	166122	166122	39277	34641	221915.0	218555.5	11	11	35	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	521	98.426	1.0	0.0	0.24	0.11	716123.0	5464163.0	166122	166122	39277	34641	221912.3	218552.9	11	11	35	37	KP_NORM_URN_57225__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57002_SPAdescontigs	256	36	29	28	24	20	5387551	5302320	5288519	5282478	5213112	5077839	47	801186	5310065	5354792	57.38	57.34	374600	374600	84391	84391	436274.4	432630.3	5	5	17	17	2.0	1.0	801186.0	0.0	0.0	0.0	0.0	2 + 0 part	1109	99.12	1.0	0.0	0.23	0.0	731294.0	5308943.0	360812	360812	84391	84391	376781.0	373633.9	6	6	18	18	KP_NORM_URN_57002__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57695_SPAdescontigs	139	31	23	20	19	17	5240610	5207444	5190780	5173064	5151364	5090298	43	1126675	5215295	5262132	57.59	57.55	437366	380330	95931	95931	512762.5	508198.5	4	5	13	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.091	1.0	0.0	0.0	0.02	1126675.0	5215288.0	437366	380323	95931	95931	512761.5	508197.5	4	5	13	13	KP_NORM_URN_57695__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57447_SPAdescontigs	196	39	30	28	27	21	5804330	5751510	5723212	5712876	5693800	5479741	54	668502	5760751	5811930	57.18	57.17	411234	411234	88677	88677	351653.5	348556.9	6	6	18	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.107	1.0	0.0	0.12	0.03	668502.0	5760751.0	411234	411234	88677	88677	351653.5	348556.9	6	6	18	18	KP_NORM_URN_57447__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57455_SPAdescontigs	138	28	23	22	21	18	5422853	5383753	5373049	5367432	5347871	5244771	36	1315920	5388864	5428796	57.47	57.44	433448	433448	100205	100205	587185.7	582866.6	4	4	14	14	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	99.237	1.0	0.0	2.25	0.76	1315920.0	5388864.0	433448	433448	100205	100205	587185.7	582866.6	4	4	14	14	KP_NORM_URN_57455__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_58012_SPAdescontigs	98	30	23	21	21	16	5587070	5560908	5545383	5530002	5530002	5358743	47	1625790	5572369	5609798	57.36	57.34	484341	484341	98610	98610	791634.5	786352.6	3	3	12	12	1.0	1.0	332635.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.305	1.0	0.0	0.14	0.07	1625790.0	5571950.0	484341	484341	98610	98610	790916.1	785639.1	3	3	12	12	KP_NORM_URN_58012__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57979_SPAdescontigs	182	56	40	35	29	21	5502170	5458120	5416377	5381805	5283732	5042722	72	472752	5468619	5521747	57.32	57.28	281350	281350	85621	78646	274269.7	271630.8	8	8	20	21	1.0	1.0	1499.0	0.0	0.0	0.0	0.0	1 + 0 part	502	98.974	1.001	0.0	0.26	0.05	472752.0	5468117.0	281350	281350	85621	78646	274269.6	271630.7	8	8	20	21	KP_NORM_URN_57979__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_57409_SPAdescontigs	337	30	24	22	22	19	5505604	5379607	5366403	5350282	5350282	5240648	59	1132758	5398374	5432615	57.2	57.2	382788	382788	95857	95857	512025.6	508798.4	4	4	15	15	1.0	1.0	125755.0	0.0	0.0	0.0	0.0	16 + 0 part	9637	99.165	1.0	0.0	1.3	0.04	1132758.0	5388611.0	382788	382788	95857	95647	511899.3	508672.9	4	4	15	16	KP_NORM_URN_57409__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_58233_SPAdescontigs	182	45	36	31	24	20	5451201	5399904	5376806	5334025	5228279	5070854	66	772181	5412283	5455753	57.21	57.17	299508	299508	93811	93811	349480.1	346695.5	6	6	18	18	1.0	1.0	426167.0	0.0	0.0	0.0	0.0	10 + 0 part	5922	99.063	1.0	0.0	0.24	0.0	772181.0	5406150.0	299508	299508	93811	93811	348630.7	345852.9	6	6	18	18	KP_NORM_URN_58233__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_58251_SPAdescontigs	116	32	29	29	27	21	5449254	5422397	5412295	5412295	5372822	5149896	39	737116	5426972	5474797	57.3	57.26	361504	361504	99413	97918	361129.3	357974.7	6	6	18	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	518	99.101	1.0	0.0	0.17	0.04	737116.0	5426447.0	361504	361504	99413	97918	361129.1	357974.5	6	6	18	19	KP_NORM_URN_58251__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_58261_SPAdescontigs	143	33	25	25	23	18	5456393	5416606	5397329	5397329	5356212	5181927	47	764041	5426114	5471552	57.37	57.34	429707	346295	121784	100785	390235.4	386994.7	5	6	15	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	1038	99.035	1.0	0.0	1.18	0.18	764041.0	5419464.0	429707	346295	121784	100785	389025.1	385794.5	5	6	15	16	KP_NORM_URN_58261__completeAssembly	spades	ChromosomeAndPlasmid	spades
KP_NORM_URN_58342_SPAdescontigs	293	76	57	52	41	30	5599860	5504299	5465147	5429745	5229644	4833305	139	444707	5541679	5594096	57.36	57.33	185331	185331	40199	39171	211023.0	209045.7	9	9	34	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51 + 0 part	30618	98.445	1.001	0.0	0.25	0.05	444707.0	5510364.0	185331	185331	40199	39171	211019.3	209042.0	9	9	34	35	KP_NORM_URN_58342__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H10_003_SPAdescontigs	173	69	57	50	39	27	5401845	5365976	5339952	5285195	5083556	4595509	86	374195	5376004	5427717	57.41	57.36	199827	198185	44950	43140	200764.1	198851.3	9	10	33	34	1.0	1.0	58496.0	1.0	0.0	0.0	0.0	6 + 0 part	3599	98.922	1.0	0.0	1.06	0.06	374195.0	5370631.0	199827	198185	43140	40410	200465.6	198555.6	9	10	33	34	NK_H10_003__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H11_006_SPAdescontigs	123	54	39	37	31	28	5542691	5523805	5492344	5481078	5372348	5267858	58	509197	5527058	5584614	57.28	57.24	289423	289423	65786	59006	267785.7	265025.9	8	8	23	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.948	1.0	0.0	0.18	0.0	509197.0	5527058.0	289423	289423	65786	59006	267785.7	265025.9	8	8	23	24	NK_H11_006__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_018_SPAdescontigs	243	50	34	31	26	20	5381737	5314461	5276146	5256015	5160194	4946310	80	905079	5332744	5366276	57.21	57.19	304113	304113	81628	77379	380796.4	378416.9	6	6	18	19	1.0	1.0	352254.0	0.0	0.0	0.0	0.0	21 + 3 part	15729	99.029	1.0	0.0	0.4	0.04	905079.0	5316375.0	273509	273509	77782	77379	372686.3	370357.5	6	6	19	20	NK_H12_018__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_028_SPAdescontigs	261	59	41	33	28	23	5401830	5367073	5325103	5260349	5164743	4983404	64	837453	5370024	5436166	57.15	57.1	217329	217329	86473	81167	325358.5	321399.8	7	7	21	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.778	1.0	0.0	0.34	0.35	837453.0	5369833.0	217329	217329	86473	81167	325340.6	321382.2	7	7	21	22	NK_H12_028__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_034_SPAdescontigs	388	96	69	61	48	32	5785047	5729601	5674736	5615817	5408276	4846244	114	325522	5741926	5861735	57.18	57.13	157383	153050	34066	29910	163420.4	160080.2	13	14	40	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.949	1.0	0.0	0.71	0.38	325522.0	5741751.0	157383	153050	34066	29910	163411.3	160071.3	13	14	40	44	NK_H12_034__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H11_013_SPAdescontigs	103	40	31	29	24	19	5444684	5421779	5404970	5390465	5304554	5148340	53	855287	5430029	5472476	57.4	57.36	328435	328435	94329	93609	398874.3	395780.5	6	6	16	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	2559	99.139	1.0	0.0	0.33	0.04	855287.0	5427293.0	328435	328435	94329	93609	398873.6	395779.8	6	6	16	17	NK_H11_013__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_023_SPAdescontigs	182	61	47	46	36	29	5589536	5539583	5507089	5500146	5334511	5085679	85	393039	5554447	5648318	57.17	57.11	259787	229183	64050	60386	236058.9	232135.7	8	9	28	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 0 part	7810	98.149	1.0	0.0	0.88	0.27	393039.0	5546168.0	259787	229183	64050	60386	236057.5	232134.4	8	9	28	29	NK_H12_023__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_038_SPAdescontigs	183	62	50	49	38	30	5579717	5534763	5504407	5497464	5320451	5022938	77	459443	5545433	5648313	57.18	57.11	205577	205577	53492	41876	227363.9	223222.7	9	9	30	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	516	98.105	1.001	0.0	1.12	0.07	459443.0	5544183.0	205566	205566	53341	41876	227312.0	223171.7	9	9	30	32	NK_H12_038__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_035_SPAdescontigs	330	61	42	41	36	29	5712425	5669946	5621348	5613639	5529427	5297987	67	1012349	5674051	5751288	57.16	57.12	209763	209763	66166	63983	337486.6	332954.4	8	8	26	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.654	1.0	0.0	0.56	0.18	1012349.0	5673594.0	209763	209763	66166	62024	337466.2	332934.2	8	8	26	28	NK_H12_035__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_057_SPAdescontigs	139	22	17	15	12	10	5268230	5230451	5217167	5202454	5147198	5086268	26	2104007	5233459	5192151	57.99	57.93	525896	525896	342115	342115	1069274.2	1077781.2	2	2	8	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 4 part	76557	99.294	1.0	0.0	0.76	0.14	2104007.0	5156531.0	525896	525896	342115	342115	1068983.9	1077488.6	2	2	8	8	NK_H12_057__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_048_SPAdescontigs	208	39	29	26	23	19	5444802	5387550	5363605	5343422	5289080	5153020	51	947761	5394858	5441906	57.38	57.35	348569	348569	99479	92347	410535.1	406985.8	6	6	15	16	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 0 part	0	99.124	1.0	0.0	0.24	0.06	947761.0	5394853.0	348569	348569	99479	92347	410535.1	406985.8	6	6	15	16	NK_H12_048__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_041_SPAdescontigs	182	29	22	20	20	17	5452626	5396567	5375450	5362100	5362100	5257733	42	1092286	5405109	5489365	57.4	57.4	425321	425321	119815	99674	491517.8	483973.5	5	5	12	13	1.0	1.0	119815.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.48	1.0	0.0	0.26	0.17	1092286.0	5404523.0	425321	425321	105719	99674	490963.4	483427.6	5	5	12	13	NK_H12_041__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_053_SPAdescontigs	263	85	52	46	34	26	5589412	5526707	5445019	5405305	5202836	4907284	102	975315	5538560	5623425	57.15	57.1	198972	198972	41267	37198	316103.1	311332.6	8	8	28	30	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0 + 1 part	1175	98.428	1.0	0.0	0.31	0.14	975315.0	5536827.0	198972	198972	41267	37010	316073.1	311303.1	8	8	28	30	NK_H12_053__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_100_SPAdescontigs	313	120	80	72	55	38	5809213	5726742	5637408	5578740	5314361	4695482	185	386799	5768032	5825949	57.19	57.09	102842	102842	29205	28241	145406.3	143960.8	16	16	51	53	8.0	6.0	19508.0	0.0	0.0	0.0	0.0	30 + 0 part	21511	98.575	1.0	0.0	1.34	0.21	386799.0	5744990.0	102839	102839	29205	28241	145362.6	143917.5	16	16	51	53	NK_H12_100__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_086_SPAdescontigs	215	85	60	56	47	30	5396003	5345664	5290594	5259656	5112344	4491263	116	559709	5365795	5410160	57.43	57.36	134327	134327	37560	34802	198238.5	196612.9	11	11	39	40	4.0	3.0	228528.0	0.0	0.0	0.0	0.0	21 + 1 part	15626	98.873	1.0	0.0	3.85	0.49	559709.0	5349170.0	132213	132213	34756	34691	196007.4	194400.1	11	11	41	42	NK_H12_086__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H12_068_SPAdescontigs	145	26	21	20	20	17	5491831	5447698	5432804	5427568	5427568	5321062	45	991834	5458993	5488873	57.48	57.47	528622	528622	105487	105487	564311.1	561239.2	4	4	13	13	2.0	2.0	532202.0	1.0	0.0	0.0	0.0	14 + 0 part	8098	99.252	1.0	0.0	0.26	0.11	991834.0	5449825.0	496547	496547	105487	98463	558465.1	555424.9	4	4	13	14	NK_H12_068__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H13_003_SPAdescontigs	200	62	44	36	29	26	5740462	5696567	5654600	5593519	5474361	5385705	75	930982	5704764	5756314	57.76	57.71	307242	307242	67672	63695	386272.5	382813.3	6	6	22	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 0 part	4063	99.005	1.0	0.0	0.09	0.12	930982.0	5700522.0	307242	307242	67672	63695	386271.7	382812.5	6	6	22	23	NK_H13_003__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_001_SPAdescontigs	1608	61	49	47	37	29	6101097	5395713	5364144	5352275	5177424	4881616	141	416321	5439206	5449355	57.38	57.42	264321	264321	47112	47112	226939.0	226516.3	8	8	30	30	3.0	2.0	341974.0	1.0	0.0	0.0	0.0	8 + 0 part	4133	99.059	1.002	0.0	2.55	0.24	416321.0	5407593.0	264321	264321	46760	46760	226128.0	225706.9	8	8	30	30	NK_H14_001__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_036_SPAdescontigs	147	37	25	24	22	19	5397953	5362518	5336877	5327457	5283938	5173735	54	1019941	5372901	5411051	57.42	57.39	326659	326659	99456	99456	427359.3	424346.3	6	6	15	15	1.0	1.0	326659.0	0.0	0.0	0.0	0.0	9 + 1 part	8873	99.099	1.0	0.0	0.11	0.09	1019941.0	5364028.0	319351	319351	99456	99456	417527.9	414584.1	6	6	16	16	NK_H14_036__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_015_SPAdescontigs	2444	41	29	26	20	17	6578556	5483562	5455729	5430755	5353796	5255477	148	1189372	5540215	5538738	57.69	57.72	783672	783672	101853	101853	619938.9	620104.2	3	3	14	14	1.0	1.0	342949.0	0.0	0.0	0.0	0.0	5 + 0 part	2674	99.117	1.002	0.0	2.07	0.11	1189372.0	5503392.0	783672	783672	101853	101853	615722.1	615886.2	3	3	14	14	NK_H14_015__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_037_SPAdescontigs	109	43	31	28	27	23	5502099	5480180	5457397	5439809	5415270	5280890	53	1294211	5485640	5538672	57.13	57.07	310227	310227	73266	73266	504794.9	499961.6	5	5	18	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	7317	98.878	1.0	0.0	6.17	0.15	1294211.0	5478124.0	310227	310227	73266	73266	504791.7	499958.4	5	5	18	18	NK_H14_037__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_033_SPAdescontigs	3014	72	51	44	38	29	6982620	5638007	5588907	5534920	5436643	5162678	240	441810	5726079	5700062	57.14	57.25	216681	216681	57687	57687	230367.8	231419.3	9	9	29	29	4.0	3.0	673637.0	1.0	0.0	0.0	1.0	11 + 3 part	23082	98.709	1.004	0.0	3.17	1.27	441810.0	5647183.0	188641	188641	40401	57687	213771.1	214746.8	10	10	32	31	NK_H14_033__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_042_SPAdescontigs	718	192	154	118	77	37	5754807	5623909	5525914	5265375	4579758	3173238	208	183193	5635579	5660096	57.4	57.37	59092	59092	15541	14661	65994.7	65708.9	31	31	102	104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	1315	99.194	1.003	0.0	0.51	0.07	183193.0	5633658.0	59092	59092	15541	14661	65993.9	65708.0	31	31	102	104	NK_H14_042__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_057_SPAdescontigs	518	129	104	86	61	39	5333551	5236767	5162300	5028605	4602825	3787474	148	244278	5248427	5288424	57.61	57.54	78022	78022	20765	20658	93097.4	92393.3	21	21	67	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	2050	98.996	1.002	0.0	0.17	0.06	244278.0	5246059.0	78022	78022	20765	20637	93084.2	92380.2	21	21	67	69	NK_H14_057__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_050_SPAdescontigs	160	60	44	40	33	25	5638767	5604579	5566900	5539013	5408131	5131762	74	615099	5614438	5673060	56.97	56.92	322481	322481	62179	53415	295284.6	292233.3	7	7	24	25	3.0	2.0	491872.0	1.0	0.0	0.0	1.0	1 + 0 part	552	98.775	1.001	0.0	1.66	0.29	615099.0	5607676.0	322481	322481	53302	48463	290676.9	287673.2	7	7	25	26	NK_H14_050__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_058_SPAdescontigs	101	23	20	18	17	15	5209733	5184511	5176608	5162764	5143363	5082434	33	1098401	5190519	5247519	57.96	57.87	382018	382018	108523	108523	562079.8	555974.3	4	4	11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	1131	98.878	1.0	0.0	0.0	0.04	1098401.0	5189285.0	382018	382018	108523	108523	562079.4	555974.0	4	4	11	11	NK_H14_058__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H15_001_SPAdescontigs	275	108	78	63	51	34	5802380	5748777	5675224	5566424	5374472	4794548	130	338055	5762830	5891415	57.33	57.24	115434	115434	30009	26663	151325.3	148022.5	14	14	45	49	2.0	2.0	170070.0	0.0	0.0	0.0	0.0	0 + 0 part	0	97.748	1.001	0.0	0.9	0.07	338055.0	5762769.0	115434	115434	30009	26663	151177.6	147878.0	14	14	45	49	NK_H15_001__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H15_002_SPAdescontigs	401	74	64	59	44	39	5504380	5435317	5407778	5367516	5118365	4940058	84	427660	5441943	5486541	57.44	57.4	140951	140951	51627	51627	170073.5	168691.0	12	12	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	99.099	1.001	0.0	0.57	0.18	427660.0	5441829.0	140951	140951	51627	51627	170072.7	168690.3	12	12	39	39	NK_H15_002__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H14_063_SPAdescontigs	674	181	131	106	64	35	5637261	5498893	5378764	5199327	4480842	3425135	219	259148	5524573	5581741	57.21	57.12	72588	72369	15466	14875	83841.1	82982.4	24	25	90	93	2.0	2.0	6582.0	0.0	0.0	0.0	0.0	8 + 0 part	5261	98.595	1.003	0.0	0.58	0.04	259148.0	5517860.0	72588	72369	15466	14875	83828.4	82969.8	24	25	90	93	NK_H14_063__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H15_021_SPAdescontigs	105	42	35	34	33	26	5576053	5552568	5535985	5526067	5505783	5250897	54	643485	5561062	5599874	57.18	57.15	246812	246812	74054	74054	304311.0	302201.9	7	7	23	23	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1 + 0 part	841	99.254	1.0	0.0	0.18	0.04	643485.0	5559681.0	246812	246812	74054	74054	304268.9	302160.0	7	7	23	23	NK_H15_021__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H15_032_SPAdescontigs	232	117	81	72	51	31	5537929	5491557	5405158	5336622	4974886	4253008	153	375153	5515009	5540769	57.35	57.32	123685	123685	26367	23617	145514.3	144837.8	14	14	51	52	1.0	1.0	76238.0	1.0	0.0	0.0	1.0	11 + 2 part	26209	98.852	1.002	0.0	10.99	0.71	375153.0	5486235.0	123685	123685	23617	22234	145091.3	144416.7	14	14	52	53	NK_H15_032__completeAssembly	spades	ChromosomeAndPlasmid	spades
NK_H15_014_SPAdescontigs	160	43	32	29	28	24	5530194	5486426	5462804	5440103	5420727	5282986	60	598844	5496466	5525875	57.32	57.3	297198	297198	80781	80781	318447.9	316753.1	7	7	20	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13 + 0 part	8188	99.306	1.0	0.0	0.38	0.09	598844.0	5488120.0	297198	297198	80781	80781	318446.9	316752.1	7	7	20	20	NK_H15_014__completeAssembly	spades	ChromosomeAndPlasmid	spades
