PlasmidTool	Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	SRAssemblerUsed
PlaScope_reads	chromosome	NK_H12_018	NODE_16_length_101453_cov_32.964501	101453	NK_H12_018__chr	5204839	50947	100.0	50	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_17_length_94426_cov_33.285454	94426	NK_H12_018__chr	5204839	94426	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_18_length_86705_cov_32.751646	86705	NK_H12_018__chr	5204839	86705	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_19_length_81510_cov_30.540260	81510	NK_H12_018__chr	5204839	81510	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_1_length_905262_cov_27.256898	905262	NK_H12_018__chr	5204839	905262	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_20_length_77412_cov_25.075254	77412	NK_H12_018__chr	5204839	77412	99.999	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_21_length_71024_cov_27.132826	71024	NK_H12_018__chr	5204839	71024	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_22_length_61600_cov_28.934768	61600	NK_H12_018__chr	5204839	61600	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_23_length_42371_cov_30.347434	42371	NK_H12_018__chr	5204839	42371	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_24_length_37764_cov_27.746048	37764	NK_H12_018__chr	5204839	37614	99.984	99	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_25_length_34449_cov_32.820902	34449	NK_H12_018__chr	5204839	34449	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_28_length_24251_cov_26.446360	24251	NK_H12_018__chr	5204839	24251	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_29_length_21364_cov_29.816170	21364	NK_H12_018__pl_1	156753	21364	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_2_length_468159_cov_23.943421	468159	NK_H12_018__chr	5204839	468159	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_30_length_20632_cov_29.349622	20632	NK_H12_018__chr	5204839	20632	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_32_length_13908_cov_31.166751	13908	NK_H12_018__chr	5204839	13908	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_38_length_4718_cov_33.337181	4718	NK_H12_018__chr	5204839	4718	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_3_length_400256_cov_28.755439	400256	NK_H12_018__chr	5204839	400256	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_40_length_2842_cov_19.510497	2842	NK_H12_018__chr	5204839	2842	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_45_length_1946_cov_33.781198	1946	NK_H12_018__chr	5204839	1946	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_46_length_1765_cov_230.553724	1765	NK_H12_018__chr	5204839	1765	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_4_length_352254_cov_23.057891	352254	NK_H12_018__chr	5204839	273517	99.999	78	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_4_length_352254_cov_23.057891	352254	NK_H12_018__chr	5204839	77802	99.994	22	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_53_length_565_cov_92.200913	565	NK_H12_018__chr	5204839	565	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_55_length_522_cov_190.481013	522	NK_H12_018__chr	5204839	522	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_57_length_520_cov_61.648855	520	NK_H12_018__chr	5204839	520	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_5_length_310954_cov_31.512311	310954	NK_H12_018__chr	5204839	310954	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_60_length_506_cov_65.846966	506	NK_H12_018__chr	5204839	506	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_6_length_304115_cov_30.230012	304115	NK_H12_018__chr	5204839	304115	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_7_length_269411_cov_29.372532	269411	NK_H12_018__chr	5204839	269411	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_8_length_239249_cov_26.764480	239249	NK_H12_018__chr	5204839	239249	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_018	NODE_9_length_230893_cov_31.918814	230893	NK_H12_018__chr	5204839	230893	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_10_length_214963_cov_15.703574	214963	NK_H12_038__chr	5386569	214963	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_11_length_169721_cov_18.018527	169721	NK_H12_038__chr	5386569	169721	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_12_length_162988_cov_13.863491	162988	NK_H12_038__chr	5386569	162988	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_13_length_161597_cov_12.980473	161597	NK_H12_038__chr	5386569	161597	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_14_length_153497_cov_16.292241	153497	NK_H12_038__chr	5386569	153497	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_15_length_148617_cov_17.332029	148617	NK_H12_038__chr	5386569	133752	99.988	90	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_15_length_148617_cov_17.332029	148617	NK_H12_038__chr	5386569	15635	99.955	11	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_16_length_144931_cov_17.727017	144931	NK_H12_038__chr	5386569	144931	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_17_length_143333_cov_15.659637	143333	NK_H12_038__chr	5386569	143333	99.999	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_18_length_94491_cov_18.752649	94491	NK_H12_038__chr	5386569	94491	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_19_length_89656_cov_17.759720	89656	NK_H12_038__chr	5386569	89656	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_1_length_458785_cov_15.603229	458785	NK_H12_038__chr	5386569	458785	99.999	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_20_length_83354_cov_18.169608	83354	NK_H12_038__chr	5386569	83354	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_21_length_74908_cov_17.925355	74908	NK_H12_038__chr	5386569	74908	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_22_length_71774_cov_11.197789	71774	NK_H12_038__chr	5386569	71774	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_23_length_71724_cov_15.349959	71724	NK_H12_038__chr	5386569	71724	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_24_length_66301_cov_11.901079	66301	NK_H12_038__chr	5386569	66301	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_26_length_63351_cov_11.888239	63351	NK_H12_038__chr	5386569	63351	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_27_length_60386_cov_18.757165	60386	NK_H12_038__chr	5386569	60386	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_28_length_57282_cov_18.452296	57282	NK_H12_038__chr	5386569	50886	100.0	89	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_28_length_57282_cov_18.452296	57282	NK_H12_038__chr	5386569	6396	100.0	11	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_29_length_41876_cov_12.043163	41876	NK_H12_038__chr	5386569	41876	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_2_length_393039_cov_11.958416	393039	NK_H12_038__chr	5386569	393039	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_30_length_40200_cov_17.272054	40200	NK_H12_038__chr	5386569	40200	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_31_length_39042_cov_17.779288	39042	NK_H12_038__chr	5386569	39042	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_33_length_34517_cov_17.809421	34517	NK_H12_038__chr	5386569	34517	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_35_length_22493_cov_8.264285	22493	NK_H12_038__chr	5386569	22493	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_36_length_22340_cov_17.009409	22340	NK_H12_038__chr	5386569	22340	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_37_length_19172_cov_12.429929	19172	NK_H12_038__chr	5386569	19172	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_3_length_386993_cov_14.860662	386993	NK_H12_038__chr	5386569	386993	99.999	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_40_length_16809_cov_13.517564	16809	NK_H12_038__chr	5386569	16809	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_42_length_11824_cov_11.801146	11824	NK_H12_038__chr	5386569	11824	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_44_length_10502_cov_8.469976	10502	NK_H12_038__chr	5386569	10502	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_46_length_4636_cov_10.564870	4636	NK_H12_038__chr	5386569	4636	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_47_length_4507_cov_15.718265	4507	NK_H12_038__chr	5386569	4507	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_4_length_371705_cov_13.012092	371705	NK_H12_038__chr	5386569	371705	99.999	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_52_length_1908_cov_57.793375	1908	NK_H12_038__chr	5386569	1908	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_53_length_1750_cov_118.736907	1750	NK_H12_038__chr	5386569	1750	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_54_length_1706_cov_127.222926	1706	NK_H12_038__chr	5386569	1706	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_58_length_965_cov_19.545346	965	NK_H12_038__chr	5386569	965	99.896	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_5_length_349804_cov_14.256846	349804	NK_H12_038__chr	5386569	349808	99.988	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_61_length_826_cov_31.293276	826	NK_H12_038__chr	5386569	826	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_63_length_784_cov_17.672755	784	NK_H12_038__chr	5386569	784	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_65_length_651_cov_57.332061	651	NK_H12_038__chr	5386569	651	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_66_length_645_cov_33.652510	645	NK_H12_038__chr	5386569	645	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_67_length_571_cov_13.536036	571	NK_H12_038__pl_1	166005	571	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_6_length_332194_cov_11.800260	332194	NK_H12_038__chr	5386569	332194	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_7_length_260746_cov_16.593065	260746	NK_H12_038__chr	5386569	260758	99.983	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_8_length_229178_cov_10.825096	229178	NK_H12_038__chr	5386569	229178	100.0	100	unicycler
PlaScope_reads	chromosome	NK_H12_038	NODE_9_length_229147_cov_11.056585	229147	NK_H12_038__chr	5386569	229147	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_34_length_40567_cov_66.508531	40567	NK_H15_056__pl_1	160801	40567	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_39_length_37068_cov_16.682304	37068	NK_H15_056__pl_1	160801	37068	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_47_length_29486_cov_36.489390	29486	NK_H15_056__pl_2	95087	29486	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_48_length_29475_cov_23.737529	29475	NK_H15_056__pl_1	160801	23444	100.0	80	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_48_length_29475_cov_23.737529	29475	NK_H15_056__pl_1	160801	6031	100.0	20	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_52_length_17210_cov_24.764620	17210	NK_H15_056__pl_1	160801	17071	100.0	99	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_53_length_16688_cov_28.886843	16688	NK_H15_056__pl_1	160801	16694	99.796	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_55_length_15011_cov_37.190876	15011	NK_H15_056__pl_2	95087	15016	99.767	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_56_length_14617_cov_26.316632	14617	NK_H15_056__pl_1	160801	14617	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_57_length_6943_cov_32.945716	6943	NK_H15_056__pl_2	95087	1912	100.0	28	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_57_length_6943_cov_32.945716	6943	NK_H15_056__pl_2	95087	5031	100.0	72	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_61_length_3894_cov_236.254048	3894	NK_H15_056__pl_3	3767	1775	100.0	46	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_61_length_3894_cov_236.254048	3894	NK_H15_056__pl_3	3767	2119	100.0	54	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_70_length_1665_cov_10.698960	1665	NK_H15_056__pl_1	160801	1665	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_78_length_1059_cov_41.160944	1059	NK_H15_056__pl_2	95087	1059	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H15_056	NODE_79_length_1032_cov_17.415470	1032	NK_H15_056__pl_1	160801	1032	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_26_length_57595_cov_54.975325	57595	KP_NORM_BLD_231__pl_1	157714	57595	99.967	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_29_length_49216_cov_83.345210	49216	KP_NORM_BLD_231__pl_2	94316	49216	99.992	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_35_length_26957_cov_54.036638	26957	KP_NORM_BLD_231__pl_1	157714	26957	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_36_length_21949_cov_66.650399	21949	KP_NORM_BLD_231__pl_1	157714	1699	100.0	8	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_36_length_21949_cov_66.650399	21949	KP_NORM_BLD_231__pl_1	157714	17559	99.977	80	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_36_length_21949_cov_66.650399	21949	KP_NORM_BLD_231__pl_1	157714	1836	99.51	8	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_39_length_18122_cov_56.275521	18122	KP_NORM_BLD_231__pl_1	157714	18122	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_42_length_10865_cov_51.876793	10865	KP_NORM_BLD_231__pl_1	157714	10865	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_43_length_10551_cov_89.759114	10551	KP_NORM_BLD_231__pl_2	94316	10551	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_46_length_5736_cov_241.762346	5736	KP_NORM_BLD_231__pl_4	5763	2003	99.9	35	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_46_length_5736_cov_241.762346	5736	KP_NORM_BLD_231__pl_4	5763	3733	100.0	65	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_47_length_5486_cov_84.535548	5486	KP_NORM_BLD_231__pl_2	94316	2355	100.0	43	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_47_length_5486_cov_84.535548	5486	KP_NORM_BLD_231__pl_2	94316	3131	100.0	57	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_48_length_4878_cov_81.842358	4878	KP_NORM_BLD_231__pl_2	94316	4878	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_50_length_2676_cov_55.149863	2676	KP_NORM_BLD_231__pl_1	157714	2676	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_51_length_2661_cov_263.513812	2661	KP_NORM_BLD_231__pl_3	7499	2661	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_52_length_2614_cov_91.040611	2614	KP_NORM_BLD_231__pl_2	94316	2614	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_54_length_2539_cov_73.099502	2539	KP_NORM_BLD_231__pl_1	157714	2539	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_55_length_2405_cov_46.826602	2405	KP_NORM_BLD_231__pl_1	157714	2405	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_56_length_2214_cov_79.513177	2214	KP_NORM_BLD_231__pl_2	94316	2214	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_59_length_1651_cov_114.545932	1651	KP_NORM_BLD_231__pl_2	94316	1651	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_61_length_1483_cov_229.404867	1483	KP_NORM_BLD_231__pl_3	7499	1483	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_63_length_1404_cov_62.041504	1404	KP_NORM_BLD_231__pl_1	157714	1404	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_64_length_1358_cov_185.277011	1358	KP_NORM_BLD_231__pl_2	94316	1358	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_65_length_1345_cov_91.119869	1345	KP_NORM_BLD_231__chr	5218152	1345	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_66_length_1254_cov_583.630878	1254	KP_NORM_BLD_231__pl_3	7499	1254	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_69_length_1064_cov_86.067236	1064	KP_NORM_BLD_231__chr	5218152	1064	99.812	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_75_length_684_cov_140.766607	684	KP_NORM_BLD_231__pl_1	157714	684	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_80_length_611_cov_217.665289	611	KP_NORM_BLD_231__chr	5218152	611	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_86_length_564_cov_131.510297	564	KP_NORM_BLD_231__pl_2	94316	564	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_87_length_558_cov_100.232019	558	KP_NORM_BLD_231__pl_2	94316	558	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_88_length_553_cov_74.131455	553	KP_NORM_BLD_231__pl_1	157714	553	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_91_length_535_cov_127.887255	535	KP_NORM_BLD_231__pl_2	94316	535	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_93_length_533_cov_73.310345	533	KP_NORM_BLD_231__pl_2	94316	533	100.0	100	unicycler
PlaScope_reads	plasmid	KP_NORM_BLD_231	NODE_98_length_512_cov_64.392208	512	KP_NORM_BLD_231__pl_1	157714	512	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_25_length_65926_cov_13.841502	65926	NK_H12_038__pl_1	166005	10386	100.0	16	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_25_length_65926_cov_13.841502	65926	NK_H12_038__pl_1	166005	55540	99.998	84	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_32_length_36965_cov_35.381725	36965	NK_H12_038__pl_1	166005	36965	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_34_length_29488_cov_21.275740	29488	NK_H12_038__pl_2	95739	29488	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_38_length_18897_cov_15.111028	18897	NK_H12_038__pl_1	166005	18897	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_39_length_17420_cov_14.117967	17420	NK_H12_038__pl_1	166005	17420	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_41_length_14466_cov_15.435804	14466	NK_H12_038__pl_1	166005	14466	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_43_length_10688_cov_20.763091	10688	NK_H12_038__pl_2	95739	1449	100.0	14	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_43_length_10688_cov_20.763091	10688	NK_H12_038__pl_2	95739	9239	100.0	86	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_45_length_6943_cov_21.102553	6943	NK_H12_038__pl_2	95739	6943	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_48_length_4065_cov_21.658710	4065	NK_H12_038__pl_2	95739	4065	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_49_length_2846_cov_17.318867	2846	NK_H12_038__pl_1	166005	2846	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_50_length_2668_cov_21.345533	2668	NK_H12_038__pl_2	95739	2668	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_51_length_2244_cov_15.596127	2244	NK_H12_038__pl_1	166005	2244	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_55_length_1611_cov_31.574798	1611	NK_H12_038__pl_2	95739	1611	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_60_length_888_cov_25.507227	888	NK_H12_038__pl_2	95739	888	99.887	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_62_length_794_cov_13.628186	794	NK_H12_038__pl_1	166005	794	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_68_length_537_cov_35.065854	537	NK_H12_038__pl_2	95739	537	100.0	100	unicycler
PlaScope_reads	plasmid	NK_H12_038	NODE_69_length_512_cov_39.485714	512	NK_H12_038__pl_2	95739	512	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_10_length_231493_cov_17.798618	231493	KP_NORM_BLD_2497__chr	5198494	231493	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_11_length_228457_cov_19.690864	228457	KP_NORM_BLD_2497__chr	5198494	228457	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_12_length_226499_cov_17.894134	226499	KP_NORM_BLD_2497__chr	5198494	226499	99.996	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_13_length_190126_cov_16.325775	190126	KP_NORM_BLD_2497__chr	5198494	190126	99.996	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_14_length_173465_cov_18.099851	173465	KP_NORM_BLD_2497__chr	5198494	173465	99.999	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_15_length_172755_cov_18.308809	172755	KP_NORM_BLD_2497__chr	5198494	172755	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_16_length_151807_cov_17.887744	151807	KP_NORM_BLD_2497__chr	5198494	151807	99.999	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_18_length_106012_cov_18.028824	106012	KP_NORM_BLD_2497__chr	5198494	106012	99.999	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_19_length_101008_cov_20.234782	101008	KP_NORM_BLD_2497__chr	5198494	50457	100.0	50	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_19_length_101008_cov_20.234782	101008	KP_NORM_BLD_2497__chr	5198494	50551	100.0	50	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_1_length_357080_cov_19.632243	357080	KP_NORM_BLD_2497__chr	5198494	357080	99.998	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_20_length_94266_cov_20.359341	94266	KP_NORM_BLD_2497__chr	5198494	94266	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_21_length_92291_cov_19.893483	92291	KP_NORM_BLD_2497__chr	5198494	92291	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_22_length_86660_cov_19.601990	86660	KP_NORM_BLD_2497__chr	5198494	86660	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_23_length_84355_cov_19.226991	84355	KP_NORM_BLD_2497__chr	5198494	84355	99.999	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_24_length_82985_cov_16.925728	82985	KP_NORM_BLD_2497__chr	5198494	82985	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_25_length_69827_cov_16.651363	69827	KP_NORM_BLD_2497__chr	5198494	69827	100.0	100	unicycler
PlaScope_reads	chromosome	KP_NORM_BLD_2497	NODE_26_length_61783_cov_18.766592	61783	KP_NORM_BLD_2497__chr	5198494	61783	99.998	100	unicycler
