Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	geNomadPrediction	MOBPrediction	PLASMePrediction	PlasmerPrediction	PlasmidHunterPrediction	PlatonPrediction	SRAssemblerUsed
truth	KP_NORM_BLD_62920	22_length=75714_depth=0.89x	75714	KP_NORM_BLD_62920__chr	5305663	2989	100.0	4		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	22_length=75714_depth=0.89x	75714	KP_NORM_BLD_62920__chr	5305663	72991	99.973	96		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	23_length=68279_depth=0.85x	68279	KP_NORM_BLD_62920__chr	5305663	68279	99.999	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	24_length=67143_depth=0.83x	67143	KP_NORM_BLD_62920__chr	5305663	67143	99.997	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	25_length=64023_depth=0.92x	64023	KP_NORM_BLD_62920__chr	5305663	63911	99.964	99		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	26_length=57005_depth=1.05x	57005	KP_NORM_BLD_62920__chr	5305663	57005	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	27_length=53953_depth=1.05x	53953	KP_NORM_BLD_62920__chr	5305663	53953	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	28_length=51673_depth=1.13x	51673	KP_NORM_BLD_62920__chr	5305663	51673	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	29_length=51414_depth=0.87x	51414	KP_NORM_BLD_62920__chr	5305663	51414	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	30_length=49705_depth=0.81x	49705	KP_NORM_BLD_62920__chr	5305663	49705	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	31_length=46767_depth=1.12x	46767	KP_NORM_BLD_62920__chr	5305663	46759	99.947	99		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	32_length=45764_depth=1.15x	45764	KP_NORM_BLD_62920__pl_1	212415	17918	100.0	39	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	32_length=45764_depth=1.15x	45764	KP_NORM_BLD_62920__pl_1	212415	27846	100.0	61	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	33_length=39800_depth=1.16x	39800	KP_NORM_BLD_62920__chr	5305663	39800	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	34_length=34270_depth=1.16x	34270	KP_NORM_BLD_62920__chr	5305663	34270	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	35_length=32456_depth=0.95x	32456	KP_NORM_BLD_62920__chr	5305663	32456	99.991	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	36_length=29498_depth=1.23x	29498	KP_NORM_BLD_62920__pl_1	212415	29498	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	37_length=27747_depth=1.12x	27747	KP_NORM_BLD_62920__pl_1	212415	27747	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	38_length=26052_depth=1.18x	26052	KP_NORM_BLD_62920__chr	5305663	26052	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	39_length=19131_depth=1.13x	19131	KP_NORM_BLD_62920__pl_1	212415	19131	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	40_length=15793_depth=0.72x	15793	KP_NORM_BLD_62920__chr	5305663	15793	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	41_length=13843_depth=1.22x	13843	KP_NORM_BLD_62920__pl_1	212415	13843	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	42_length=11590_depth=1.19x	11590	KP_NORM_BLD_62920__pl_1	212415	11590	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	43_length=9503_depth=1.05x	9503	KP_NORM_BLD_62920__chr	5305663	9503	100.0	100	plasmid	plasmid	plasmid	chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	44_length=7203_depth=1.39x	7203	KP_NORM_BLD_62920__pl_1	212415	7203	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	45_length=5850_depth=1.12x	5850	KP_NORM_BLD_62920__pl_1	212415	5850	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	46_length=5809_depth=0.99x	5809	KP_NORM_BLD_62920__chr	5305663	5809	99.983	100	plasmid	chromosome	plasmid	chromosome	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	47_length=5423_depth=1.32x	5423	KP_NORM_BLD_62920__pl_1	212415	5423	100.0	100	plasmid	plasmid	plasmid	chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	48_length=4875_depth=1.37x	4875	KP_NORM_BLD_62920__pl_1	212415	4875	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	49_length=4218_depth=1.21x	4218	KP_NORM_BLD_62920__pl_1	212415	4218	100.0	100	plasmid	plasmid	plasmid	plasmid	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	50_length=4208_depth=0.81x	4208	KP_NORM_BLD_62920__chr	5305663	4208	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	51_length=4178_depth=1.13x	4178	KP_NORM_BLD_62920__chr	5305663	4178	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	52_length=3744_depth=0.98x	3744	KP_NORM_BLD_62920__chr	5305663	3744	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	53_length=3584_depth=1.19x	3584	KP_NORM_BLD_62920__pl_1	212415	3584	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	54_length=3439_depth=1.65x	3439	KP_NORM_BLD_62920__pl_1	212415	3439	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	55_length=3186_depth=1.33x	3186	KP_NORM_BLD_62920__pl_1	212415	3186	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	56_length=3162_depth=0.37x	3162	KP_NORM_BLD_62920__chr	5305663	3162	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	57_length=2487_depth=0.90x	2487	KP_NORM_BLD_62920__pl_1	212415	2487	100.0	100		chromosome	plasmid	chromosome	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	58_length=2329_depth=0.97x	2329	KP_NORM_BLD_62920__chr	5305663	2329	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	59_length=2156_depth=0.31x	2156	KP_NORM_BLD_62920__chr	5305663	2156	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	60_length=2005_depth=0.98x	2005	KP_NORM_BLD_62920__pl_1	212415	2005	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	61_length=1761_depth=1.26x	1761	KP_NORM_BLD_62920__chr	5305663	1761	100.0	100		chromosome		plasmid	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	62_length=1691_depth=2.19x	1691	KP_NORM_BLD_62920__chr	5305663	1691	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	63_length=1666_depth=2.25x	1666	KP_NORM_BLD_62920__chr	5305663	1666	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	64_length=1424_depth=1.17x	1424	KP_NORM_BLD_62920__chr	5305663	1424	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	KP_NORM_BLD_62920	65_length=1353_depth=1.37x	1353	KP_NORM_BLD_62920__pl_1	212415	1353	100.0	100		chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	KP_NORM_BLD_62920	66_length=1352_depth=0.91x	1352	KP_NORM_BLD_62920__chr	5305663	1352	100.0	100		chromosome	plasmid	chromosome	plasmid	chromosome	unicycler
truth	KP_NORM_BLD_62920	67_length=1196_depth=10.83x	1196	KP_NORM_BLD_62920__chr	5305663	1196	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	68_length=1055_depth=1.07x	1055	KP_NORM_BLD_62920__pl_1	212415	1055	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	69_length=892_depth=11.89x	892	KP_NORM_BLD_62920__chr	5305663	892	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	70_length=803_depth=1.03x	803	KP_NORM_BLD_62920__pl_1	212415	803	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	71_length=778_depth=1.10x	778	KP_NORM_BLD_62920__chr	5305663	778	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	KP_NORM_BLD_62920	72_length=713_depth=1.28x	713	KP_NORM_BLD_62920__pl_1	212415	713	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	73_length=681_depth=3.62x	681	KP_NORM_BLD_62920__chr	5305663	681	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	74_length=644_depth=0.88x	644	KP_NORM_BLD_62920__pl_1	212415	644	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	75_length=635_depth=8.57x	635	KP_NORM_BLD_62920__chr	5305663	635	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	KP_NORM_BLD_62920	76_length=597_depth=2.04x	597	KP_NORM_BLD_62920__chr	5305663	597	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	KP_NORM_BLD_62920	77_length=533_depth=9.37x	533	KP_NORM_BLD_62920__chr	5305663	533	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	KP_NORM_BLD_62920	78_length=470_depth=0.94x	470	KP_NORM_BLD_62920__chr	5305663	470	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	79_length=451_depth=1.81x	451	KP_NORM_BLD_62920__chr	5305663	451	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	80_length=440_depth=2.72x	440	KP_NORM_BLD_62920__chr	5305663	440	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	81_length=436_depth=1.14x	436	KP_NORM_BLD_62920__chr	5305663	436	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	82_length=434_depth=0.93x	434	KP_NORM_BLD_62920__chr	5305663	434	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	83_length=425_depth=12.28x	425	KP_NORM_BLD_62920__chr	5305663	425	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	84_length=423_depth=1.01x	423	KP_NORM_BLD_62920__pl_1	212415	423	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	85_length=422_depth=1.41x	422	KP_NORM_BLD_62920__pl_1	212415	422	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	86_length=416_depth=2.38x	416	KP_NORM_BLD_62920__chr	5305663	416	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	87_length=412_depth=1.83x	412	KP_NORM_BLD_62920__chr	5305663	412	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	88_length=411_depth=2.64x	411	KP_NORM_BLD_62920__pl_1	212415	411	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	89_length=406_depth=0.83x	406	KP_NORM_BLD_62920__pl_1	212415	406	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	90_length=400_depth=0.85x	400	KP_NORM_BLD_62920__chr	5305663	400	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	91_length=389_depth=1.13x	389	KP_NORM_BLD_62920__pl_1	212415	389	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	92_length=383_depth=1.72x	383	KP_NORM_BLD_62920__chr	5305663	383	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	93_length=376_depth=1.76x	376	KP_NORM_BLD_62920__chr	5305663	376	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	94_length=350_depth=2.47x	350	KP_NORM_BLD_62920__chr	5305663	350	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	95_length=336_depth=3.10x	336	KP_NORM_BLD_62920__chr	5305663	336	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	96_length=329_depth=3.81x	329	KP_NORM_BLD_62920__chr	5305663	329	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	97_length=326_depth=14.64x	326	KP_NORM_BLD_62920__chr	5305663	326	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	98_length=310_depth=3.15x	310	KP_NORM_BLD_62920__pl_1	212415	310	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	99_length=297_depth=1.16x	297	KP_NORM_BLD_62920__pl_1	212415	297	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	100_length=286_depth=0.83x	286	KP_NORM_BLD_62920__chr	5305663	286	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	101_length=285_depth=0.87x	285	KP_NORM_BLD_62920__pl_1	212415	285	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	102_length=277_depth=0.58x	277	KP_NORM_BLD_62920__chr	5305663	277	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	103_length=277_depth=0.58x	277	KP_NORM_BLD_62920__chr	5305663	277	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	104_length=263_depth=2.21x	263	KP_NORM_BLD_62920__chr	5305663	263	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	105_length=253_depth=0.90x	253	KP_NORM_BLD_62920__chr	5305663	253	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	106_length=253_depth=1.40x	253	KP_NORM_BLD_62920__chr	5305663	253	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	107_length=244_depth=0.67x	244	KP_NORM_BLD_62920__chr	5305663	244	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	108_length=244_depth=0.65x	244	KP_NORM_BLD_62920__chr	5305663	244	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	109_length=239_depth=2.43x	239	KP_NORM_BLD_62920__chr	5305663	239	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	110_length=238_depth=14.68x	238	KP_NORM_BLD_62920__chr	5305663	238	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	111_length=236_depth=1.69x	236	KP_NORM_BLD_62920__chr	5305663	236	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	112_length=235_depth=1.44x	235	KP_NORM_BLD_62920__chr	5305663	235	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	113_length=234_depth=2.08x	234	KP_NORM_BLD_62920__chr	5305663	234	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	114_length=231_depth=2.12x	231	KP_NORM_BLD_62920__chr	5305663	231	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	115_length=225_depth=3.18x	225	KP_NORM_BLD_62920__chr	5305663	225	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	116_length=224_depth=1.63x	224	KP_NORM_BLD_62920__chr	5305663	224	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	117_length=223_depth=0.86x	223	KP_NORM_BLD_62920__chr	5305663	223	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	118_length=223_depth=0.88x	223	KP_NORM_BLD_62920__chr	5305663	223	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	119_length=217_depth=4.57x	217	KP_NORM_BLD_62920__pl_1	212415	217	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	120_length=215_depth=1.60x	215	KP_NORM_BLD_62920__chr	5305663	215	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	121_length=211_depth=1.76x	211	KP_NORM_BLD_62920__chr	5305663	211	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	122_length=202_depth=2.02x	202	KP_NORM_BLD_62920__pl_1	212415	202	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	123_length=200_depth=1.85x	200	KP_NORM_BLD_62920__chr	5305663	200	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	124_length=200_depth=1.79x	200	KP_NORM_BLD_62920__chr	5305663	200	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	125_length=197_depth=2.03x	197	KP_NORM_BLD_62920__chr	5305663	197	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	126_length=197_depth=3.77x	197	KP_NORM_BLD_62920__chr	5305663	197	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	127_length=194_depth=1.55x	194	KP_NORM_BLD_62920__pl_1	212415	194	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	128_length=192_depth=12.19x	192	KP_NORM_BLD_62920__chr	5305663	192	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	129_length=188_depth=6.51x	188	KP_NORM_BLD_62920__chr	5305663	188	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	130_length=187_depth=1.52x	187	KP_NORM_BLD_62920__pl_1	212415	187	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	131_length=185_depth=1.77x	185	KP_NORM_BLD_62920__chr	5305663	185	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	132_length=182_depth=3.08x	182	KP_NORM_BLD_62920__chr	5305663	182	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	133_length=180_depth=1.43x	180	KP_NORM_BLD_62920__chr	5305663	180	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	134_length=178_depth=1.03x	178	KP_NORM_BLD_62920__chr	5305663	178	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	135_length=178_depth=1.38x	178	KP_NORM_BLD_62920__pl_1	212415	178	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	136_length=172_depth=1.02x	172	KP_NORM_BLD_62920__chr	5305663	172	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	137_length=172_depth=0.98x	172	KP_NORM_BLD_62920__chr	5305663	172	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	138_length=168_depth=0.78x	168	KP_NORM_BLD_62920__chr	5305663	168	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	139_length=168_depth=0.99x	168	KP_NORM_BLD_62920__chr	5305663	168	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	140_length=160_depth=1.80x	160	KP_NORM_BLD_62920__pl_1	212415	160	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	141_length=159_depth=3.99x	159	KP_NORM_BLD_62920__pl_1	212415	159	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	142_length=153_depth=2.28x	153	KP_NORM_BLD_62920__pl_1	212415	153	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	143_length=152_depth=1.11x	152	KP_NORM_BLD_62920__chr	5305663	152	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	144_length=150_depth=1.35x	150	KP_NORM_BLD_62920__chr	5305663	150	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	145_length=148_depth=0.73x	148	KP_NORM_BLD_62920__chr	5305663	148	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	146_length=148_depth=1.04x	148	KP_NORM_BLD_62920__chr	5305663	148	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	147_length=146_depth=3.05x	146	KP_NORM_BLD_62920__chr	5305663	146	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	148_length=146_depth=1.91x	146	KP_NORM_BLD_62920__chr	5305663	146	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	149_length=146_depth=9.47x	146	KP_NORM_BLD_62920__pl_1	212415	146	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	150_length=145_depth=1.95x	145	KP_NORM_BLD_62920__chr	5305663	145	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	151_length=144_depth=1.78x	144	KP_NORM_BLD_62920__chr	5305663	144	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	KP_NORM_BLD_62920	152_length=143_depth=4.82x	143	KP_NORM_BLD_62920__chr	5305663	143	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
