Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H17_017_plasmidcontigs	5	5	2	0	0	0	23655	23655	13262	0	0	0	5	7629	23655	4774	46.66	53.31	5633	7629	2666	7629	5434.4	26927.4	2	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 1 part	18611	100.0	1.057	0.0	198.26	19.83	4774.0	5044.0	-	4774	-	4774	966.6	4789.3	-	1	-	1	NK_H17_017__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_017_plasmidcontigs	5	5	2	0	0	0	23655	23655	13262	0	0	0	5	7629	23655	2667	46.66	45.67	5633	7629	2666	7629	5434.4	48200.7	2	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 1 part	20720	100.0	1.1	0.0	340.72	68.14	2666.0	2935.0	-	2666	-	2666	303.5	2692.1	-	1	-	1	NK_H17_017__pl_4	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_005_plasmidcontigs	18	18	8	4	2	0	155570	155570	130027	95813	60202	0	18	34871	155570	225468	49.43	49.42	22674	9013	3313	-	18736.3	12927.8	3	6	11	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 1 part	9675	64.707	1.0	0.0	6.85	2.06	34871.0	145895.0	22674	9013	2097	-	18503.2	12767.0	3	6	12	-	NK_H16_005__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_005_plasmidcontigs	18	18	8	4	2	0	155570	155570	130027	95813	60202	0	18	34871	155570	4684	49.43	54.7	22674	34871	3313	34871	18736.3	622288.8	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17 + 0 part	150886	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	141.0	4684.0	-	1	-	1	NK_H16_005__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_003_plasmidcontigs	15	15	4	3	3	0	146278	146278	123649	115386	115386	0	15	47844	146278	192978	51.64	52.75	38647	28895	2430	-	32404.1	24562.4	2	3	7	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 0 part	38444	55.879	1.0	0.0	0.0	0.0	47844.0	107834.0	38647	4297	-	-	26587.7	20153.5	2	4	-	-	NK_H18_003__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	160857	51.25	53.16	14556	47983	3843	24523	20203.2	56662.5	9	2	32	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35 + 6 part	295666	95.487	1.012	0.0	32.8	0.0	50460.0	155476.0	-	47983	-	9328	12067.9	33846.0	-	2	-	6	NK_H17_002__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	156774	51.25	52.68	14556	47983	3843	24523	20203.2	58138.2	9	2	32	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29 + 7 part	311709	88.587	1.004	0.0	28.69	1.43	24937.0	139435.0	-	7748	-	-	4300.0	12373.9	-	5	-	-	NK_H17_002__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	81349	51.25	53.34	14556	50460	3843	47983	20203.2	112042.6	9	1	32	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39 + 5 part	386388	78.262	1.017	0.0	168.33	7.72	17700.0	64754.0	-	10718	-	-	1705.1	9456.0	-	3	-	-	NK_H17_002__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	35643	51.25	48.92	14556	50460	3843	50460	20203.2	255717.9	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39 + 9 part	423893	72.887	1.049	0.0	198.16	0.0	8877.0	27251.0	-	3843	-	-	374.7	4742.6	-	3	-	-	NK_H17_002__pl_4	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	10767	51.25	44.33	14556	50460	3843	50460	20203.2	846526.8	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 3 part	441521	87.387	1.023	0.0	0.0	0.0	7639.0	9623.0	-	7639	-	-	136.3	5711.5	-	1	-	-	NK_H17_002__pl_5	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	3619	51.25	45.65	14556	50460	3843	50460	20203.2	2518528.4	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51 + 1 part	447332	100.0	1.053	0.0	183.63	0.0	3619.0	3812.0	-	3619	-	3619	29.1	3629.3	-	1	-	1	NK_H17_002__pl_6	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_002_plasmidcontigs	53	53	27	14	2	1	451144	451144	387939	288831	98443	50460	53	50460	451144	3294	51.25	45.99	14556	50460	3843	50460	20203.2	2767017.1	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52 + 0 part	447850	100.0	1.0	0.0	0.0	0.0	3294.0	3294.0	-	3294	-	3294	24.1	3294.0	-	1	-	1	NK_H17_002__pl_7	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_021_plasmidcontigs	11	11	6	5	3	0	146670	146670	134818	126445	98369	0	11	37916	146670	153295	49.76	50.4	29317	29317	8373	3966	25790.1	24675.5	3	3	6	7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0 + 6 part	55415	58.766	1.013	0.0	17.53	1.1	37916.0	91255.0	17222	17222	-	-	18482.1	17683.3	3	3	-	-	NK_H16_021__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_021_plasmidcontigs	11	11	6	5	3	0	146670	146670	134818	126445	98369	0	11	37916	146670	95200	49.76	49.97	29317	31136	8373	29317	25790.1	39733.6	3	2	6	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1 + 3 part	57589	92.342	1.013	0.0	14.59	1.12	31136.0	89080.0	8373	29317	-	2213	13923.5	21451.3	4	2	-	6	NK_H16_021__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	219508	52.22	52.7	7259	-	2490	-	15365.1	6846.3	3	-	11	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 0 part	30254	30.775	1.0	0.0	0.0	0.0	33930.0	67553.0	7259	-	-	-	13822.9	6159.1	3	-	-	-	NK_H18_026__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	6915	52.22	56.98	7259	33930	2490	33930	15365.1	217326.3	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	90892	100.0	1.0	0.0	0.0	0.0	6915.0	6915.0	-	6915	-	6915	488.9	6915.0	-	1	-	1	NK_H18_026__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	5656	52.22	42.54	7259	33930	2490	33930	15365.1	265702.2	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	92151	100.0	1.0	0.0	0.0	0.0	5656.0	5656.0	-	5656	-	5656	327.1	5656.0	-	1	-	1	NK_H18_026__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	5627	52.22	47.06	7259	33930	2490	33930	15365.1	267071.6	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 1 part	91098	97.139	1.227	0.0	789.98	149.05	5466.0	6709.0	-	5466	-	5466	321.3	5584.2	-	1	-	1	NK_H18_026__pl_4	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	5480	52.22	48.5	7259	33930	2490	33930	15365.1	274235.7	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14 + 1 part	91245	97.062	1.234	0.0	807.8	152.42	5318.0	6561.0	-	5318	-	5318	304.9	5442.7	-	1	-	1	NK_H18_026__pl_5	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_026_plasmidcontigs	16	16	8	1	1	0	97807	97807	79005	33930	33930	0	16	33930	97807	1822	52.22	44.57	7259	33930	2490	33930	15365.1	824814.3	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	95985	100.0	1.0	0.0	0.0	0.0	1822.0	1822.0	-	1822	-	1822	33.9	1822.0	-	1	-	1	NK_H18_026__pl_6	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_042_plasmidcontigs	17	17	10	7	0	0	130095	130095	110316	87171	0	0	17	18845	130095	142442	51.22	51.52	11284	10787	3620	1868	10639.0	9716.8	5	6	12	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 3 part	52279	54.63	1.0	0.0	25.7	0.0	18845.0	77816.0	4636	3266	-	-	6974.8	6370.2	6	7	-	-	NK_H17_042__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_042_plasmidcontigs	17	17	10	7	0	0	130095	130095	110316	87171	0	0	17	18845	130095	4760	51.22	51.62	11284	18845	3620	18845	10639.0	290773.7	5	1	12	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16 + 1 part	124861	100.0	1.1	0.0	668.7	382.12	5234.0	5234.0	-	5234	-	5234	210.6	5755.2	-	1	-	1	NK_H17_042__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_042_plasmidcontigs	17	17	10	7	0	0	130095	130095	110316	87171	0	0	17	18845	130095	4495	51.22	53.48	11284	18845	3620	18845	10639.0	307916.1	5	1	12	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16 + 1 part	125181	100.0	1.093	0.0	407.0	81.4	4914.0	4914.0	-	4914	-	4914	185.6	5372.1	-	1	-	1	NK_H17_042__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_012_plasmidcontigs	17	17	9	5	0	0	135086	135086	121282	91096	0	0	17	24505	135086	137965	51.57	51.68	14038	14038	2813	2477	14876.0	14565.5	4	4	10	11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5 + 1 part	9068	91.341	1.0	0.0	7.14	0.0	24505.0	126018.0	14038	14038	2813	1598	14758.5	14450.5	4	4	10	11	NK_H16_012__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H16_012_plasmidcontigs	17	17	9	5	0	0	135086	135086	121282	91096	0	0	17	24505	135086	110841	51.57	49.04	14038	18512	2813	9176	14876.0	18129.9	4	3	10	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16 + 1 part	134917	0.152	1.0	0.0	2958.58	0.0	169.0	169.0	-	-	-	-	0.2	0.3	-	-	-	-	NK_H16_012__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_018_plasmidcontigs	3	3	2	2	1	0	58482	58482	56783	56783	40175	0	3	40175	58482	107183	49.66	51.7	40175	16608	16608	-	32364.5	17659.0	1	2	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	54.563	1.0	0.0	0.0	0.0	40175.0	58482.0	40175	16608	16608	-	32364.5	17659.0	1	2	2	-	NK_H17_018__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_002_plasmidcontigs	18	18	6	4	2	0	150278	150278	119150	103906	67231	0	18	35819	150278	202358	52.45	52.76	24220	12455	3655	-	21463.1	15939.2	3	4	10	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	10220	69.213	1.0	0.0	0.0	0.0	35819.0	140058.0	24220	12455	3655	-	21306.6	15823.0	3	4	10	-	NK_H1_002__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_002_plasmidcontigs	18	18	6	4	2	0	150278	150278	119150	103906	67231	0	18	35819	150278	3317	52.45	46.28	24220	35819	3655	35819	21463.1	972393.7	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17 + 0 part	146961	100.0	1.0	0.0	0.0	0.0	3317.0	3317.0	-	3317	-	3317	73.2	3317.0	-	1	-	1	NK_H1_002__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_023_plasmidcontigs	28	28	15	7	2	1	263946	263946	234992	170904	101042	51719	28	51719	263946	258937	49.81	50.51	16812	16812	4653	5408	25523.8	26017.5	4	4	16	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 2 part	86672	68.391	1.001	0.0	11.85	0.56	51719.0	177274.0	9665	9665	-	-	21631.8	22050.2	5	5	-	-	NK_H17_023__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_023_plasmidcontigs	28	28	15	7	2	1	263946	263946	234992	170904	101042	51719	28	51719	263946	111140	49.81	48.81	16812	49323	4653	49323	25523.8	60616.3	4	2	16	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24 + 0 part	212733	45.994	1.0	0.0	9.78	0.0	17002.0	51118.0	-	-	-	-	2733.2	6491.2	-	-	-	-	NK_H17_023__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_073_plasmidcontigs	16	16	9	5	2	2	236946	236946	216609	184064	124487	124487	16	71676	236946	182100	53.62	52.98	52811	52811	7341	19192	39990.4	52034.9	2	2	9	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	61886	96.134	1.0	0.0	0.0	0.0	71676.0	175060.0	52811	52811	-	7341	35516.9	46214.1	2	2	-	6	NK_H18_073__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_073_plasmidcontigs	16	16	9	5	2	2	236946	236946	216609	184064	124487	124487	16	71676	236946	9294	53.62	55.19	52811	71676	7341	71676	39990.4	1019534.8	2	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15 + 0 part	227652	100.0	1.0	0.0	0.0	0.0	9294.0	9294.0	-	9294	-	9294	364.5	9294.0	-	1	-	1	NK_H18_073__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H15_056_plasmidcontigs	18	18	9	8	3	0	200549	200549	179921	174518	95272	0	18	36814	200549	160801	50.15	49.84	19383	29222	4953	16434	22149.2	27624.2	4	3	10	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 3 part	84413	71.977	1.003	0.0	18.09	7.75	36814.0	116115.0	14365	17001	-	-	14839.1	18507.1	5	3	-	-	NK_H15_056__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H15_056_plasmidcontigs	18	18	9	8	3	0	200549	200549	179921	174518	95272	0	18	36814	200549	95087	50.15	49.98	19383	29236	4953	29222	22149.2	46715.2	4	2	10	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 2 part	146926	54.339	1.038	0.0	130.56	22.38	29236.0	53616.0	-	2622	-	-	5176.0	10916.7	-	4	-	-	NK_H15_056__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H15_056_plasmidcontigs	18	18	9	8	3	0	200549	200549	179921	174518	95272	0	18	36814	200549	3767	50.15	43.08	19383	36814	4953	36814	22149.2	1179189.0	4	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17 + 0 part	196782	100.0	1.0	0.0	0.0	0.0	3767.0	3767.0	-	3767	-	3767	70.8	3767.0	-	1	-	1	NK_H15_056__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	237541	52.92	53.39	19616	32325	2978	14616	23175.0	39256.4	6	3	27	7	1.0	1.0	30115.0	0.0	0.0	0.0	2.0	18 + 5 part	190132	83.706	1.067	0.0	379.29	5.18	32325.0	212241.0	2095	13969	-	-	7832.0	13266.7	25	6	-	-	NK_H17_034__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	100622	52.92	53.37	19616	46077	2978	46077	23175.0	92673.7	6	2	27	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39 + 4 part	301606	96.914	1.033	0.0	124.09	7.94	46077.0	100734.0	-	27143	-	8701	7825.3	31292.1	-	2	-	4	NK_H17_034__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	84366	52.92	59.34	19616	50050	2978	46077	23175.0	110530.4	6	1	27	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47 + 2 part	401969	0.479	1.0	0.0	742.57	0.0	240.0	404.0	-	-	-	-	0.2	1.0	-	-	-	-	NK_H17_034__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	66061	52.92	54.4	19616	50050	2978	46077	23175.0	141157.6	6	1	27	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	43 + 2 part	331494	97.545	1.1	0.0	270.88	2.82	50050.0	70879.0	-	50050	-	12218	6626.2	40360.0	-	1	-	2	NK_H17_034__pl_4	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	6967	52.92	49.59	19616	50050	2978	50050	23175.0	1338454.0	6	1	27	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45 + 1 part	397275	73.159	1.0	0.0	313.85	19.62	1892.0	5098.0	-	1196	-	-	18.7	1080.1	-	3	-	-	NK_H17_034__pl_5	PlasmidHunter	IndividualPlasmids	unicycler
NK_H17_034_plasmidcontigs	49	49	19	11	5	1	402373	402373	336031	274653	185711	50050	49	50050	402373	3336	52.92	46.91	19616	50050	2978	50050	23175.0	2795266.5	6	1	27	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 0 part	399197	95.204	1.0	0.0	0.0	0.0	3176.0	3176.0	-	3176	-	3176	25.1	3023.7	-	1	-	1	NK_H17_034__pl_6	PlasmidHunter	IndividualPlasmids	unicycler
NK_H18_074_plasmidcontigs	22	22	11	5	2	0	176340	176340	153698	112942	52509	0	22	27453	176340	247191	51.58	51.44	23091	7505	2921	-	17019.3	12141.1	4	7	13	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	10216	67.205	1.0	0.0	0.0	0.0	27453.0	166124.0	23091	7501	1896	-	16571.2	11821.5	4	7	16	-	NK_H18_074__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_037_plasmidcontigs	10	10	7	4	1	0	115696	115696	105087	84914	46631	0	10	46631	115696	161307	52.16	52.74	15439	10931	5011	-	24798.1	17786.2	2	4	7	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	14496	62.738	1.0	0.0	0.0	0.0	46631.0	101200.0	15439	10931	-	-	24192.2	17351.7	2	4	-	-	NK_H1_037__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_037_plasmidcontigs	10	10	7	4	1	0	115696	115696	105087	84914	46631	0	10	46631	115696	4694	52.16	42.29	15439	46631	5011	46631	24798.1	611215.0	2	1	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 0 part	111002	100.0	1.0	0.0	0.0	0.0	4694.0	4694.0	-	4694	-	4694	190.4	4694.0	-	1	-	1	NK_H1_037__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H2_020_plasmidcontigs	17	17	6	4	2	1	178836	178836	151035	137320	95173	68932	17	68932	178836	257786	51.79	51.77	26241	19616	3768	-	36437.0	25277.7	2	4	9	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	3313	68.089	1.0	0.0	0.0	0.0	68932.0	175523.0	26241	19616	3768	-	36405.8	25256.1	2	4	9	-	NK_H2_020__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H21_010_plasmidcontigs	10	10	6	4	1	0	107070	107070	98684	87347	44574	0	10	44574	107070	177474	49.25	49.03	15292	6330	5007	-	25086.2	15134.5	2	5	6	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	5374	57.302	1.0	0.0	0.0	0.0	44574.0	101696.0	15292	6330	5007	-	24922.5	15035.7	2	5	6	-	NK_H21_010__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_011_plasmidcontigs	9	9	5	3	2	0	105205	105205	97407	80474	70423	0	9	41926	105205	160733	48.59	49.7	28497	10051	7179	-	26962.8	17648.0	2	3	5	-	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3 + 1 part	13497	55.177	1.034	0.0	131.94	1.09	41926.0	91708.0	28497	7179	-	-	25893.5	16948.1	2	4	-	-	NK_H1_011__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_001_plasmidcontigs	13	13	6	4	3	0	166392	166392	149095	133502	108579	0	13	48908	166392	224336	51.94	51.89	26021	24923	4353	-	30014.3	22261.9	3	4	7	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	4353	72.458	0.997	0.0	0.0	1.23	48908.0	162039.0	26021	24923	2859	-	29900.4	22177.4	3	4	7	-	NK_H1_001__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_001_plasmidcontigs	13	13	6	4	3	0	166392	166392	149095	133502	108579	0	13	48908	166392	4353	51.94	43.1	26021	48908	4353	48908	30014.3	1147285.7	3	1	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 0 part	162039	100.0	1.0	0.0	0.0	0.0	4353.0	4353.0	-	4353	-	4353	113.9	4353.0	-	1	-	1	NK_H1_001__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_040_plasmidcontigs	11	11	5	4	2	1	194437	194437	182375	175311	141299	98408	11	98408	194437	190571	51.92	52.05	98408	98408	14205	14205	62716.4	63988.7	1	1	4	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	5921	98.922	1.0	0.0	0.0	0.0	98408.0	188516.0	98408	98408	14205	14205	62645.1	63916.0	1	1	4	4	NK_H1_040__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_040_plasmidcontigs	11	11	5	4	2	1	194437	194437	182375	175311	141299	98408	11	98408	194437	110461	51.92	49.02	98408	98408	14205	42891	62716.4	110395.5	1	1	4	2								11 + 0 part	194437			0.0															NK_H1_040__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_041_plasmidcontigs	22	22	9	3	2	0	151049	151049	117089	68931	55060	0	22	29729	151049	225467	49.33	49.42	9752	5054	2654	-	14764.7	9891.4	4	9	14	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 1 part	9675	62.702	1.0	0.0	1.41	1.41	29729.0	141374.0	9752	5054	1753	-	14524.6	9730.6	4	9	16	-	NK_H1_041__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_041_plasmidcontigs	22	22	9	3	2	0	151049	151049	117089	68931	55060	0	22	29729	151049	4684	49.33	54.7	9752	29729	2654	29729	14764.7	476129.4	4	1	14	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21 + 0 part	146365	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	145.2	4684.0	-	1	-	1	NK_H1_041__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_084_plasmidcontigs	15	15	7	7	4	2	252593	252593	236326	236326	183018	116665	15	60594	252593	342500	48.5	46.99	39971	26382	11769	-	40239.0	29676.2	3	4	7	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	5877	72.129	0.999	0.0	0.0	0.81	60594.0	246716.0	39971	26382	11769	-	40178.5	29631.6	3	4	7	-	NK_H1_084__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_059_plasmidcontigs	8	8	1	0	0	0	22665	22665	7097	0	0	0	8	7097	22665	39987	44.53	50.62	3539	1414	1414	-	4101.7	2324.9	3	6	6	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	13096	23.93	1.0	0.0	0.0	0.0	4002.0	9569.0	-	-	-	-	1190.4	674.7	-	-	-	-	NK_H1_059__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_059_plasmidcontigs	8	8	1	0	0	0	22665	22665	7097	0	0	0	8	7097	22665	3539	44.53	43.35	3539	7097	1414	7097	4101.7	26268.7	3	1	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 0 part	19126	100.0	1.0	0.0	0.0	0.0	3539.0	3539.0	-	3539	-	3539	552.6	3539.0	-	1	-	1	NK_H1_059__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_074_plasmidcontigs	46	46	13	7	3	1	285705	285705	221075	185625	127043	56939	46	56939	285705	160419	50.65	51.65	17498	39008	2278	17498	24461.8	43566.2	4	2	25	4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17 + 4 part	137985	89.149	1.033	0.0	186.87	8.12	56939.0	147698.0	1082	39008	-	1070	17403.1	30994.7	23	2	-	24	NK_H1_074__pl_1	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_074_plasmidcontigs	46	46	13	7	3	1	285705	285705	221075	185625	127043	56939	46	56939	285705	66030	50.65	53.49	17498	56939	2278	39008	24461.8	105843.5	4	1	25	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	29 + 2 part	225390	84.871	1.076	0.0	243.79	13.27	31096.0	60299.0	-	5188	-	748	3652.7	15805.0	-	2	-	17	NK_H1_074__pl_2	PlasmidHunter	IndividualPlasmids	unicycler
NK_H1_074_plasmidcontigs	46	46	13	7	3	1	285705	285705	221075	185625	127043	56939	46	56939	285705	51927	50.65	50.27	17498	56939	2278	56939	24461.8	134589.8	4	1	25	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35 + 2 part	238736	90.271	1.002	0.0	78.78	0.0	13606.0	46969.0	-	6768	-	1101	1266.3	6967.0	-	3	-	10	NK_H1_074__pl_3	PlasmidHunter	IndividualPlasmids	unicycler
