ToolName,tag,duration,total_seconds,total_minutes,peak_rss,peak_rss_gb
PlaScope (assembly),KP_NORM_BLD_62202,4.8s,8,0.13333333333333333,6.7 MB,0.0067
PlasmidHunter,KP_NORM_BLD_62486,1m 24s,84,1.4,3.5 GB,3.5
PLASMe,KP_NORM_BLD_62512,4m 3s,243,4.05,4.3 GB,4.3
Plasmer,KP_NORM_BLD_62486,2m 27s,147,2.45,14.2 GB,14.2
PLASMe,KP_NORM_BLD_62486,3m 34s,214,3.566666666666667,4.2 GB,4.2
Platon,KP_NORM_BLD_62202,1m 29s,89,1.4833333333333334,5.2 GB,5.2
PlasmidHunter,KP_NORM_BLD_62202,1m 23s,83,1.3833333333333333,3 GB,3
geNomad,KP_NORM_BLD_62486,4m 31s,271,4.516666666666667,18.7 GB,18.7
MOB-suite,KP_NORM_BLD_62486,4m 37s,277,4.616666666666666,734 MB,0.734
PlaScope (assembly),KP_NORM_BLD_62504,3.8s,8,0.13333333333333333,6.9 MB,0.006900000000000001
Plasmer,KP_NORM_BLD_62202,2m 38s,158,2.6333333333333333,14.2 GB,14.2
geNomad,KP_NORM_BLD_62202,3m 43s,223,3.716666666666667,18.7 GB,18.7
Plasmer,KP_NORM_BLD_62504,2m 42s,162,2.7,15.1 GB,15.1
PlasmidHunter,KP_NORM_BLD_62504,1m 43s,103,1.7166666666666666,3.1 GB,3.1
PLASMe,KP_NORM_BLD_62202,4m 23s,263,4.383333333333334,4.2 GB,4.2
Platon,KP_NORM_BLD_62504,1m 50s,110,1.8333333333333333,5.7 GB,5.7
PLASMe,KP_NORM_BLD_62504,4m,240,4,4.4 GB,4.4
Plasmer,KP_NORM_BLD_62638,2m 42s,162,2.7,13.6 GB,13.6
PlaScope (assembly),KP_NORM_BLD_62638,4.9s,9,0.15,6.8 MB,0.0068
MOB-suite,KP_NORM_BLD_62202,5m 34s,334,5.566666666666666,1.8 GB,1.8
PlasmidHunter,KP_NORM_BLD_62638,1m 23s,83,1.3833333333333333,3.2 GB,3.2
geNomad,KP_NORM_BLD_62504,4m 31s,271,4.516666666666667,18.7 GB,18.7
PlaScope (assembly),KP_NORM_BLD_62649,3.7s,7,0.11666666666666667,7 MB,0.007
Platon,KP_NORM_BLD_62638,1m 21s,81,1.35,5 GB,5
PlasmidHunter,KP_NORM_BLD_62649,1m 16s,76,1.2666666666666666,3.1 GB,3.1
PLASMe,KP_NORM_BLD_62638,3m 54s,234,3.9,4.2 GB,4.2
MOB-suite,KP_NORM_BLD_62504,6m 13s,373,6.216666666666667,2 GB,2
Platon,KP_NORM_BLD_62649,1m 21s,81,1.35,4.7 GB,4.7
Plasmer,KP_NORM_BLD_62649,2m 48s,168,2.8,15.1 GB,15.1
MOB-suite,KP_NORM_BLD_62638,4m 59s,299,4.983333333333333,1.5 GB,1.5
geNomad,KP_NORM_BLD_62638,4m 37s,277,4.616666666666666,18.7 GB,18.7
PlaScope (assembly),KP_NORM_BLD_62914,3.5s,5,0.08333333333333333,6.9 MB,0.006900000000000001
Platon,KP_NORM_BLD_62914,1m 35s,95,1.5833333333333333,5.5 GB,5.5
geNomad,KP_NORM_BLD_62649,3m 49s,229,3.816666666666667,18.7 GB,18.7
PLASMe,KP_NORM_BLD_62649,3m 50s,230,3.8333333333333335,4.2 GB,4.2
PlasmidHunter,KP_NORM_BLD_62914,1m 26s,86,1.4333333333333333,3.2 GB,3.2
PlasmidHunter,KP_NORM_BLD_62920,1m 27s,87,1.45,3.3 GB,3.3
PlaScope (assembly),KP_NORM_BLD_62920,4.7s,7,0.11666666666666667,16.7 MB,0.0167
Platon,KP_NORM_BLD_62920,1m 23s,83,1.3833333333333333,5.8 GB,5.8
geNomad,KP_NORM_BLD_62914,4m 30s,270,4.5,18.7 GB,18.7
PLASMe,KP_NORM_BLD_62914,3m 55s,235,3.9166666666666665,4.4 GB,4.4
MOB-suite,KP_NORM_BLD_62649,4m 50s,290,4.833333333333333,1.3 GB,1.3
Plasmer,KP_NORM_BLD_62920,2m 46s,166,2.7666666666666666,14.2 GB,14.2
PlaScope (assembly),KP_NORM_BLD_62912,4.6s,6,0.1,950.6 MB,0.9506
PlasmidHunter,KP_NORM_BLD_62912,1m 16s,76,1.2666666666666666,3.4 GB,3.4
MOB-suite,KP_NORM_BLD_62914,5m 7s,307,5.116666666666666,1.8 GB,1.8
Platon,KP_NORM_BLD_62912,1m 26s,86,1.4333333333333333,5.1 GB,5.1
Plasmer,KP_NORM_BLD_62912,2m 42s,162,2.7,14.4 GB,14.4
geNomad,KP_NORM_BLD_62920,4m 48s,288,4.8,18.7 GB,18.7
PlaScope (assembly),KP_NORM_BLD_62922,4.5s,5,0.08333333333333333,959 MB,0.9590000000000001
MOB-suite,KP_NORM_BLD_62920,5m 9s,309,5.15,1.6 GB,1.6
PLASMe,KP_NORM_BLD_62920,3m 51s,231,3.85,5.3 GB,5.3
PLASMe,KP_NORM_BLD_62912,3m 36s,216,3.6,4.3 GB,4.3
Platon,KP_NORM_BLD_62922,1m 22s,82,1.3666666666666667,4.9 GB,4.9
PlasmidHunter,KP_NORM_BLD_62922,1m 27s,87,1.45,3.3 GB,3.3
MOB-suite,KP_NORM_BLD_62912,4m 57s,297,4.95,1.1 GB,1.1
PlaScope (assembly),KP_NORM_BLD_62926,4.8s,8,0.13333333333333333,963.3 MB,0.9632999999999999
PlasmidHunter,KP_NORM_BLD_62926,1m 16s,76,1.2666666666666666,3 GB,3
Plasmer,KP_NORM_BLD_62922,2m 44s,164,2.7333333333333334,14 GB,14
geNomad,KP_NORM_BLD_62912,4m 41s,281,4.683333333333334,18.7 GB,18.7
PLASMe,KP_NORM_BLD_62922,3m 33s,213,3.55,4.3 GB,4.3
Platon,KP_NORM_BLD_62926,1m 16s,76,1.2666666666666666,4.5 GB,4.5
PlasmidHunter,KP_NORM_BLD_62934,1m 26s,86,1.4333333333333333,3.1 GB,3.1
MOB-suite,KP_NORM_BLD_62926,4m 4s,244,4.066666666666666,710.3 MB,0.7102999999999999
MOB-suite,KP_NORM_BLD_62922,5m 15s,315,5.25,1 GB,1
PlaScope (assembly),KP_NORM_BLD_62934,5s,5,0.08333333333333333,957.5 MB,0.9575
geNomad,KP_NORM_BLD_62922,4m 57s,297,4.95,18.7 GB,18.7
PLASMe,KP_NORM_BLD_62926,3m 19s,199,3.316666666666667,4 GB,4
Plasmer,KP_NORM_BLD_62926,2m 27s,147,2.45,14.2 GB,14.2
Platon,KP_NORM_BLD_62934,1m 13s,73,1.2166666666666666,4.6 GB,4.6
PlaScope (assembly),KP_NORM_BLD_63395,4.3s,3,0.05,6.7 MB,0.0067
PlasmidHunter,KP_NORM_BLD_63395,1m 34s,94,1.5666666666666667,3.1 GB,3.1
Platon,KP_NORM_BLD_63395,1m 39s,99,1.65,5.6 GB,5.6
PLASMe,KP_NORM_BLD_62934,3m 18s,198,3.3,4 GB,4
geNomad,KP_NORM_BLD_62926,4m 44s,284,4.733333333333333,18.8 GB,18.8
PlaScope (assembly),KP_NORM_BLD_63801,5.1s,1,0.016666666666666666,960.3 MB,0.9602999999999999
MOB-suite,KP_NORM_BLD_62934,4m,240,4,738.9 MB,0.7389
Plasmer,KP_NORM_BLD_62934,2m 49s,169,2.816666666666667,14.2 GB,14.2
Platon,KP_NORM_BLD_63801,1m 41s,101,1.6833333333333333,5.2 GB,5.2
Plasmer,KP_NORM_BLD_63395,2m 39s,159,2.65,15.1 GB,15.1
geNomad,KP_NORM_BLD_62934,4m 46s,286,4.766666666666667,18.7 GB,18.7
PLASMe,KP_NORM_BLD_63395,4m 30s,270,4.5,4.4 GB,4.4
geNomad,KP_NORM_BLD_63395,3m 49s,229,3.816666666666667,18.8 GB,18.8
PlaScope (assembly),KP_NORM_BLD_63815,4.8s,8,0.13333333333333333,961.2 MB,0.9612
PlasmidHunter,KP_NORM_BLD_63801,1m 34s,94,1.5666666666666667,3.4 GB,3.4
MOB-suite,KP_NORM_BLD_63395,5m 50s,350,5.833333333333333,1.7 GB,1.7
Plasmer,KP_NORM_BLD_63801,3m 14s,194,3.2333333333333334,15.1 GB,15.1
geNomad,KP_NORM_BLD_63801,4m 27s,267,4.45,18.7 GB,18.7
Platon,KP_NORM_BLD_63815,1m 23s,83,1.3833333333333333,5.5 GB,5.5
PLASMe,KP_NORM_BLD_63801,4m 44s,284,4.733333333333333,4.5 GB,4.5
Platon,KP_NORM_BLD_63842,1m 12s,72,1.2,6.4 GB,6.4
PlasmidHunter,KP_NORM_BLD_63815,1m 35s,95,1.5833333333333333,3.6 GB,3.6
PlaScope (assembly),KP_NORM_BLD_63842,3.3s,3,0.05,6.9 MB,0.006900000000000001
PlasmidHunter,KP_NORM_BLD_63842,1m 20s,80,1.3333333333333333,3.3 GB,3.3
Plasmer,KP_NORM_BLD_63815,2m 43s,163,2.716666666666667,14.2 GB,14.2
Plasmer,KP_NORM_BLD_63842,2m 33s,153,2.55,13.9 GB,13.9
PlaScope (assembly),KP_NORM_BLD_63839,5.2s,2,0.03333333333333333,971.7 MB,0.9717000000000001
geNomad,KP_NORM_BLD_63815,4m 32s,272,4.533333333333333,18.7 GB,18.7
MOB-suite,KP_NORM_BLD_63801,5m 38s,338,5.633333333333334,1.5 GB,1.5
PLASMe,KP_NORM_BLD_63815,4m 1s,241,4.016666666666667,4.4 GB,4.4
MOB-suite,KP_NORM_BLD_63815,5m 8s,308,5.133333333333334,1.1 GB,1.1
Platon,KP_NORM_BLD_63839,1m 24s,84,1.4,4.9 GB,4.9
PLASMe,KP_NORM_BLD_63842,3m 43s,223,3.716666666666667,4.3 GB,4.3
geNomad,KP_NORM_BLD_63839,3m 46s,226,3.7666666666666666,18.9 GB,18.9
geNomad,KP_NORM_BLD_63842,4m 28s,268,4.466666666666667,18.7 GB,18.7
Plasmer,KP_NORM_BLD_63839,2m 6s,126,2.1,14.2 GB,14.2
MOB-suite,KP_NORM_BLD_63842,4m 46s,286,4.766666666666667,1.3 GB,1.3
PlasmidHunter,KP_NORM_BLD_63839,1m 37s,97,1.6166666666666667,3.2 GB,3.2
PlaScope (assembly),KP_NORM_BLD_70,3.6s,6,0.1,6.8 MB,0.0068
PlasmidHunter,KP_NORM_BLD_70,1m 33s,93,1.55,3.2 GB,3.2
Platon,KP_NORM_BLD_70,1m 26s,86,1.4333333333333333,5.8 GB,5.8
MOB-suite,KP_NORM_BLD_63839,4m 59s,299,4.983333333333333,1.4 GB,1.4
PLASMe,KP_NORM_BLD_63839,4m 47s,287,4.783333333333333,4.5 GB,4.5
Plasmer,KP_NORM_BLD_70,2m 37s,157,2.6166666666666667,14.2 GB,14.2
PlaScope (assembly),KP_NORM_URN_106847,5.7s,7,0.11666666666666667,975.3 MB,0.9753
Platon,KP_NORM_URN_106847,1m 34s,94,1.5666666666666667,5.2 GB,5.2
PlasmidHunter,KP_NORM_URN_106847,1m 40s,100,1.6666666666666667,3.4 GB,3.4
Plasmer,KP_NORM_URN_106847,2m 9s,129,2.15,14.5 GB,14.5
PLASMe,KP_NORM_BLD_70,4m 13s,253,4.216666666666667,4.4 GB,4.4
geNomad,KP_NORM_URN_106847,4m 7s,247,4.116666666666666,18.9 GB,18.9
MOB-suite,KP_NORM_BLD_70,5m 32s,332,5.533333333333333,1.8 GB,1.8
geNomad,KP_NORM_BLD_70,4m 45s,285,4.75,18.8 GB,18.8
PlaScope (assembly),KP_NORM_URN_109342,4.4s,4,0.06666666666666667,961.9 MB,0.9619
PlasmidHunter,KP_NORM_URN_109342,1m 30s,90,1.5,3.5 GB,3.5
PlaScope (assembly),KP_NORM_URN_113027,4.4s,4,0.06666666666666667,6.8 MB,0.0068
Platon,KP_NORM_URN_109342,1m 16s,76,1.2666666666666666,5.4 GB,5.4
PLASMe,KP_NORM_URN_106847,4m 31s,271,4.516666666666667,4.5 GB,4.5
PlasmidHunter,KP_NORM_URN_113027,1m 15s,75,1.25,3.1 GB,3.1
PLASMe,KP_NORM_URN_109342,3m 31s,211,3.5166666666666666,4.3 GB,4.3
Plasmer,KP_NORM_URN_109342,2m 39s,159,2.65,14.2 GB,14.2
Plasmer,KP_NORM_URN_113027,2m 30s,150,2.5,14.6 GB,14.6
Platon,KP_NORM_URN_113027,1m 8s,68,1.1333333333333333,4.8 GB,4.8
MOB-suite,KP_NORM_URN_106847,5m 12s,312,5.2,1.4 GB,1.4
PlaScope (assembly),KP_NORM_URN_2012_81416,4.7s,7,0.11666666666666667,6.7 MB,0.0067
Platon,KP_NORM_URN_2012_81416,1m 14s,74,1.2333333333333334,5.1 GB,5.1
MOB-suite,KP_NORM_URN_109342,4m 36s,276,4.6,864.3 MB,0.8643
geNomad,KP_NORM_URN_113027,3m 51s,231,3.85,18.8 GB,18.8
geNomad,KP_NORM_URN_109342,4m 21s,261,4.35,18.8 GB,18.8
PlasmidHunter,KP_NORM_URN_2012_81416,1m 22s,82,1.3666666666666667,3.4 GB,3.4
PLASMe,KP_NORM_URN_113027,3m 34s,214,3.566666666666667,4.2 GB,4.2
PlaScope (assembly),KP_NORM_URN_114421,3.6s,6,0.1,6.8 MB,0.0068
Plasmer,KP_NORM_URN_2012_81416,2m 23s,143,2.3833333333333333,14.4 GB,14.4
Platon,KP_NORM_URN_114421,1m 34s,94,1.5666666666666667,5.3 GB,5.3
MOB-suite,KP_NORM_URN_113027,4m 30s,270,4.5,1014 MB,1.014
PlaScope (assembly),KP_NORM_URN_2012_81428,4.7s,7,0.11666666666666667,961.6 MB,0.9616
PlasmidHunter,KP_NORM_URN_114421,1m 31s,91,1.5166666666666666,3.5 GB,3.5
Plasmer,KP_NORM_URN_114421,2m 43s,163,2.716666666666667,14.2 GB,14.2
geNomad,KP_NORM_URN_2012_81416,4m 1s,241,4.016666666666667,18.7 GB,18.7
MOB-suite,KP_NORM_URN_2012_81416,5m 27s,327,5.45,1.9 GB,1.9
Platon,KP_NORM_URN_2012_81428,1m 44s,104,1.7333333333333334,5.7 GB,5.7
PLASMe,KP_NORM_URN_2012_81416,4m 12s,252,4.2,4.5 GB,4.5
PlasmidHunter,KP_NORM_URN_2012_81428,1m 51s,111,1.85,3.7 GB,3.7
PLASMe,KP_NORM_URN_114421,4m 11s,251,4.183333333333334,4.5 GB,4.5
geNomad,KP_NORM_URN_114421,4m 52s,292,4.866666666666666,18.7 GB,18.7
Plasmer,KP_NORM_URN_2013_95788,2m 43s,163,2.716666666666667,14.2 GB,14.2
Platon,KP_NORM_URN_2013_95788,1m 39s,99,1.65,5.3 GB,5.3
PlaScope (assembly),KP_NORM_URN_2013_95788,5.3s,3,0.05,945 MB,0.9450000000000001
MOB-suite,KP_NORM_URN_114421,5m 25s,325,5.416666666666667,1.3 GB,1.3
PLASMe,KP_NORM_URN_2012_81428,4m 34s,274,4.566666666666666,4.7 GB,4.7
PlaScope (assembly),KP_NORM_URN_2013_95439,3.8s,8,0.13333333333333333,6.8 MB,0.0068
PlasmidHunter,KP_NORM_URN_2013_95788,1m 23s,83,1.3833333333333333,3.4 GB,3.4
geNomad,KP_NORM_URN_2012_81428,4m 38s,278,4.633333333333334,18.7 GB,18.7
Platon,KP_NORM_URN_2013_95439,1m 38s,98,1.6333333333333333,6.1 GB,6.1
PLASMe,KP_NORM_URN_2013_95788,5m 7s,307,5.116666666666666,9.8 GB,9.8
Plasmer,KP_NORM_URN_2013_95439,2m 4s,124,2.066666666666667,14.2 GB,14.2
geNomad,KP_NORM_URN_2013_95788,5m 22s,322,5.366666666666666,18.7 GB,18.7
MOB-suite,KP_NORM_URN_2012_81428,6m 34s,394,6.566666666666666,2 GB,2
PlasmidHunter,KP_NORM_URN_2013_95439,2m 2s,122,2.033333333333333,3.9 GB,3.9
Platon,KP_NORM_URN_2013_95951,1m 24s,84,1.4,5.1 GB,5.1
PlaScope (assembly),KP_NORM_URN_2013_95951,3.5s,5,0.08333333333333333,6.8 MB,0.0068
PlasmidHunter,KP_NORM_URN_2013_95951,1m 40s,100,1.6666666666666667,3.1 GB,3.1
geNomad,KP_NORM_URN_2013_95439,4m 29s,269,4.483333333333333,18.9 GB,18.9
PLASMe,KP_NORM_URN_2013_95439,4m 22s,262,4.366666666666666,4.8 GB,4.8
MOB-suite,KP_NORM_URN_2013_95788,7m 26s,446,7.433333333333334,2.3 GB,2.3
PlaScope (assembly),KP_NORM_URN_2013_95819,3.9s,9,0.15,6.8 MB,0.0068
Plasmer,KP_NORM_URN_2013_95951,2m 19s,139,2.316666666666667,15.1 GB,15.1
PlasmidHunter,KP_NORM_URN_2013_95819,1m 31s,91,1.5166666666666666,3.4 GB,3.4
PLASMe,KP_NORM_URN_2013_95951,3m 58s,238,3.966666666666667,4.4 GB,4.4
Platon,KP_NORM_URN_2013_95819,1m 24s,84,1.4,5.1 GB,5.1
Platon,KP_NORM_URN_2013_96200,1m 26s,86,1.4333333333333333,5 GB,5
MOB-suite,KP_NORM_URN_2013_95439,6m 21s,381,6.35,2.2 GB,2.2
geNomad,KP_NORM_URN_2013_95951,4m 5s,245,4.083333333333333,18.9 GB,18.9
Plasmer,KP_NORM_URN_2013_95819,2m 48s,168,2.8,14.6 GB,14.6
PlaScope (assembly),KP_NORM_URN_2013_96200,4.2s,2,0.03333333333333333,10.9 MB,0.0109
MOB-suite,KP_NORM_URN_2013_95951,5m 41s,341,5.683333333333334,2 GB,2
geNomad,KP_NORM_URN_2013_95819,4m 33s,273,4.55,18.7 GB,18.7
PlasmidHunter,KP_NORM_URN_2013_96200,1m 31s,91,1.5166666666666666,3.2 GB,3.2
PlaScope (assembly),KP_NORM_URN_2014_97392,3.7s,7,0.11666666666666667,6.9 MB,0.006900000000000001
PLASMe,KP_NORM_URN_2013_95819,3m 48s,228,3.8,4.5 GB,4.5
PlasmidHunter,KP_NORM_URN_2014_97392,1m 20s,80,1.3333333333333333,3 GB,3
Plasmer,KP_NORM_URN_2013_96200,2m 20s,140,2.3333333333333335,14.2 GB,14.2
MOB-suite,KP_NORM_URN_2013_95819,5m 17s,317,5.283333333333333,1.5 GB,1.5
Platon,KP_NORM_URN_2014_97392,1m 16s,76,1.2666666666666666,4.9 GB,4.9
geNomad,KP_NORM_URN_2013_96200,4m 17s,257,4.283333333333333,18.7 GB,18.7
PlaScope (assembly),KP_NORM_URN_2014_96612,3.9s,9,0.15,6.8 MB,0.0068
Plasmer,KP_NORM_URN_2014_97392,2m 31s,151,2.5166666666666666,14 GB,14
PLASMe,KP_NORM_URN_2013_96200,4m 22s,262,4.366666666666666,4.4 GB,4.4
PlasmidHunter,KP_NORM_URN_2014_96612,1m 28s,88,1.4666666666666666,3.5 GB,3.5
MOB-suite,KP_NORM_URN_2013_96200,5m 13s,313,5.216666666666667,1.8 GB,1.8
Platon,KP_NORM_URN_2014_96612,1m 41s,101,1.6833333333333333,5.5 GB,5.5
PLASMe,KP_NORM_URN_2014_97392,3m 54s,234,3.9,6.2 GB,6.2
geNomad,KP_NORM_URN_2014_97392,5m 9s,309,5.15,18.7 GB,18.7
MOB-suite,KP_NORM_URN_2014_97392,5m 23s,323,5.383333333333334,2.1 GB,2.1
Plasmer,KP_NORM_URN_2014_96612,2m 41s,161,2.683333333333333,14.7 GB,14.7
Platon,KP_NORM_URN_2014_97671,1m 14s,74,1.2333333333333334,5.3 GB,5.3
PlaScope (assembly),KP_NORM_URN_2014_97671,4.7s,7,0.11666666666666667,949.1 MB,0.9491
Plasmer,KP_NORM_URN_2014_97671,2m 45s,165,2.75,15.1 GB,15.1
PlasmidHunter,KP_NORM_URN_2014_97671,1m 17s,77,1.2833333333333334,3.4 GB,3.4
geNomad,KP_NORM_URN_2014_96612,4m 42s,282,4.7,18.7 GB,18.7
PLASMe,KP_NORM_URN_2014_96612,4m 12s,252,4.2,7.4 GB,7.4
PlaScope (assembly),KP_NORM_URN_2014_101205,4.1s,1,0.016666666666666666,16.8 MB,0.016800000000000002
Platon,KP_NORM_URN_2014_101205,1m 22s,82,1.3666666666666667,5.5 GB,5.5
PlasmidHunter,KP_NORM_URN_2014_101205,1m 20s,80,1.3333333333333333,3.3 GB,3.3
Plasmer,KP_NORM_URN_2014_101205,2m 38s,158,2.6333333333333333,14.2 GB,14.2
MOB-suite,KP_NORM_URN_2014_97671,5m 43s,343,5.716666666666667,1.4 GB,1.4
MOB-suite,KP_NORM_URN_2014_96612,6m 52s,412,6.866666666666666,2.2 GB,2.2
PLASMe,KP_NORM_URN_2014_97671,4m 18s,258,4.3,4.6 GB,4.6
PlaScope (assembly),KP_NORM_URN_2014_97411,4.2s,2,0.03333333333333333,11 MB,0.011
geNomad,KP_NORM_URN_2014_97671,4m 49s,289,4.816666666666666,18.7 GB,18.7
Platon,KP_NORM_URN_2014_97411,1m 58s,118,1.9666666666666666,5.1 GB,5.1
PlaScope (assembly),KP_NORM_URN_2014_97677,4.3s,3,0.05,970.4 MB,0.9704
Plasmer,KP_NORM_URN_2014_97411,2m 47s,167,2.783333333333333,13.1 GB,13.1
PLASMe,KP_NORM_URN_2014_97411,4m 6s,246,4.1,4.2 GB,4.2
PlasmidHunter,KP_NORM_URN_2014_97411,1m 26s,86,1.4333333333333333,3.2 GB,3.2
PLASMe,KP_NORM_URN_2014_101205,4m 53s,293,4.883333333333334,4.5 GB,4.5
geNomad,KP_NORM_URN_2014_101205,5m 20s,320,5.333333333333333,18.8 GB,18.8
MOB-suite,KP_NORM_URN_2014_101205,5m 57s,357,5.95,1.6 GB,1.6
Platon,KP_NORM_URN_2014_97677,1m 12s,72,1.2,4.6 GB,4.6
Plasmer,KP_NORM_URN_2014_97677,2m 6s,126,2.1,14.2 GB,14.2
PlaScope (assembly),KP_NORM_URN_2014_99206,4.1s,1,0.016666666666666666,952.6 MB,0.9526
PlasmidHunter,KP_NORM_URN_2014_97677,1m 30s,90,1.5,3.1 GB,3.1
MOB-suite,KP_NORM_URN_2014_97411,5m 21s,321,5.35,1.3 GB,1.3
geNomad,KP_NORM_URN_2014_97411,5m 25s,325,5.416666666666667,18.7 GB,18.7
Plasmer,KP_NORM_URN_2014_99206,2m 43s,163,2.716666666666667,14.2 GB,14.2
Platon,KP_NORM_URN_2014_99206,1m 22s,82,1.3666666666666667,5.2 GB,5.2
PlasmidHunter,KP_NORM_URN_2014_99206,1m 22s,82,1.3666666666666667,3.3 GB,3.3
PLASMe,KP_NORM_URN_2014_97677,3m 42s,222,3.7,4.4 GB,4.4
geNomad,KP_NORM_URN_2014_97677,4m 18s,258,4.3,18.9 GB,18.9
MOB-suite,KP_NORM_URN_2014_97677,5m 25s,325,5.416666666666667,1.4 GB,1.4
Platon,KP_NORM_URN_2015_107836,1m 22s,82,1.3666666666666667,6.4 GB,6.4
PlaScope (assembly),KP_NORM_URN_2015_107836,3.9s,9,0.15,6.9 MB,0.006900000000000001
PlasmidHunter,KP_NORM_URN_2015_107836,1m 29s,89,1.4833333333333334,3.2 GB,3.2
PlaScope (assembly),KP_NORM_URN_2015_107962,3.7s,7,0.11666666666666667,6.7 MB,0.0067
PLASMe,KP_NORM_URN_2014_99206,4m 14s,254,4.233333333333333,5.7 GB,5.7
MOB-suite,KP_NORM_URN_2014_99206,5m 58s,358,5.966666666666667,1.5 GB,1.5
Plasmer,KP_NORM_URN_2015_107836,2m 48s,168,2.8,15.1 GB,15.1
Plasmer,KP_NORM_URN_2015_107962,2m 18s,138,2.3,13.8 GB,13.8
geNomad,KP_NORM_URN_2015_107836,4m 32s,272,4.533333333333333,18.7 GB,18.7
Platon,KP_NORM_URN_2015_107962,1m 20s,80,1.3333333333333333,5.3 GB,5.3
geNomad,KP_NORM_URN_2014_99206,6m 31s,391,6.516666666666667,18.7 GB,18.7
PLASMe,KP_NORM_URN_2015_107836,3m 55s,235,3.9166666666666665,4.4 GB,4.4
PlaScope (assembly),KP_NORM_URN_2015_109056,4s,4,0.06666666666666667,16.7 MB,0.0167
PlasmidHunter,KP_NORM_URN_2015_107962,1m 26s,86,1.4333333333333333,3.5 GB,3.5
PlasmidHunter,KP_NORM_URN_2015_109056,1m 18s,78,1.3,3 GB,3
MOB-suite,KP_NORM_URN_2015_107962,5m 7s,307,5.116666666666666,1.5 GB,1.5
MOB-suite,KP_NORM_URN_2015_107836,6m 1s,361,6.016666666666667,1.6 GB,1.6
Plasmer,KP_NORM_URN_2015_109056,2m 43s,163,2.716666666666667,14.9 GB,14.9
Platon,KP_NORM_URN_2015_109056,1m 22s,82,1.3666666666666667,4.7 GB,4.7
geNomad,KP_NORM_URN_2015_107962,3m 52s,232,3.8666666666666667,18.8 GB,18.8
PlaScope (assembly),KP_NORM_URN_2015_109358,3.7s,7,0.11666666666666667,16.7 MB,0.0167
PLASMe,KP_NORM_URN_2015_107962,4m 18s,258,4.3,4.6 GB,4.6
PLASMe,KP_NORM_URN_2015_109056,3m 58s,238,3.966666666666667,4.3 GB,4.3
geNomad,KP_NORM_URN_2015_109056,4m 7s,247,4.116666666666666,18.7 GB,18.7
Platon,KP_NORM_URN_2015_109358,1m 21s,81,1.35,5.1 GB,5.1
PlasmidHunter,KP_NORM_URN_2015_109358,1m 26s,86,1.4333333333333333,3.3 GB,3.3
MOB-suite,KP_NORM_URN_2015_109056,4m 58s,298,4.966666666666667,1.6 GB,1.6
PlasmidHunter,KP_NORM_URN_2015_109238,1m 14s,74,1.2333333333333334,3.3 GB,3.3
Plasmer,KP_NORM_URN_2015_109358,2m 41s,161,2.683333333333333,14 GB,14
PlaScope (assembly),KP_NORM_URN_2015_109238,4.2s,2,0.03333333333333333,7 MB,0.007
PLASMe,KP_NORM_URN_2015_109358,3m 58s,238,3.966666666666667,4.4 GB,4.4
Platon,KP_NORM_URN_2015_109238,1m 8s,68,1.1333333333333333,5 GB,5
PlaScope (assembly),KP_NORM_URN_2015_109604,4s,4,0.06666666666666667,6.9 MB,0.006900000000000001
Plasmer,KP_NORM_URN_2015_109238,2m 44s,164,2.7333333333333334,14.3 GB,14.3
Platon,KP_NORM_URN_2015_109604,1m 11s,71,1.1833333333333333,4.9 GB,4.9
MOB-suite,KP_NORM_URN_2015_109358,5m 30s,330,5.5,1.5 GB,1.5
geNomad,KP_NORM_URN_2015_109358,4m 23s,263,4.383333333333334,18.7 GB,18.7
PLASMe,KP_NORM_URN_2015_109238,3m 59s,239,3.9833333333333334,4.2 GB,4.2
Plasmer,KP_NORM_URN_2015_109604,2m 15s,135,2.25,14.9 GB,14.9
PlasmidHunter,KP_NORM_URN_2015_109604,1m 19s,79,1.3166666666666667,3.2 GB,3.2
PlaScope (assembly),KP_NORM_URN_56534,3.6s,6,0.1,6.8 MB,0.0068
MOB-suite,KP_NORM_URN_2015_109238,4m 18s,258,4.3,757.6 MB,0.7576
geNomad,KP_NORM_URN_2015_109238,4m 47s,287,4.783333333333333,18.7 GB,18.7
PlasmidHunter,KP_NORM_URN_56534,1m 15s,75,1.25,3.2 GB,3.2
Platon,KP_NORM_URN_56534,1m 19s,79,1.3166666666666667,4.8 GB,4.8
PLASMe,KP_NORM_URN_2015_109604,3m 47s,227,3.783333333333333,4.4 GB,4.4
Plasmer,KP_NORM_URN_56534,2m 50s,170,2.8333333333333335,14.2 GB,14.2
PlasmidHunter,KP_NORM_URN_56847,1m 29s,89,1.4833333333333334,3.7 GB,3.7
geNomad,KP_NORM_URN_2015_109604,3m 47s,227,3.783333333333333,18.8 GB,18.8
PlaScope (assembly),KP_NORM_URN_56847,4.1s,1,0.016666666666666666,960 MB,0.96
PLASMe,KP_NORM_URN_56534,3m 44s,224,3.7333333333333334,4.1 GB,4.1
MOB-suite,KP_NORM_URN_2015_109604,4m 58s,298,4.966666666666667,1.6 GB,1.6
Platon,KP_NORM_URN_56847,1m 27s,87,1.45,5.8 GB,5.8
Plasmer,KP_NORM_URN_56847,2m 42s,162,2.7,14.2 GB,14.2
